module	name	parameters	line	file	status
Model.OpenFunctionModel	OpenFunctionModel:Destroy		35	code/Lua/decompiled/Model/OpenFunctionModel.lua	unluac decompile; body in complete file
Model.OpenFunctionModel	OpenFunctionModel:_IsFunctionEnable	key	39	code/Lua/decompiled/Model/OpenFunctionModel.lua	unluac decompile; body in complete file
Model.OpenFunctionModel	OpenFunctionModel:IsFunctionOpen	key	43	code/Lua/decompiled/Model/OpenFunctionModel.lua	unluac decompile; body in complete file
Model.OpenFunctionModel	OpenFunctionModel:_CheckOpen		50	code/Lua/decompiled/Model/OpenFunctionModel.lua	unluac decompile; body in complete file
Model.OpenFunctionModel	OpenFunctionModel:SetFunctionEnable	func	76	code/Lua/decompiled/Model/OpenFunctionModel.lua	unluac decompile; body in complete file
Model.OpenFunctionModel	OpenFunctionModel:GetFunctionEnableLevel	key	81	code/Lua/decompiled/Model/OpenFunctionModel.lua	unluac decompile; body in complete file
Model.OpenFunctionModel	OpenFunctionModel:IsProducerOpenByLevelLock		104	code/Lua/decompiled/Model/OpenFunctionModel.lua	unluac decompile; body in complete file
Model.OpenFunctionModel	OpenFunctionModel:IsCobwebUnlockOpen		122	code/Lua/decompiled/Model/OpenFunctionModel.lua	unluac decompile; body in complete file
Model.SceneManager	SceneManager:Init		16	code/Lua/decompiled/Model/SceneManager.lua	unluac decompile; body in complete file
Model.SceneManager	SceneManager:OnSyncDataFinished		21	code/Lua/decompiled/Model/SceneManager.lua	unluac decompile; body in complete file
Model.SceneManager	SceneManager:SetLoggingFlag	flag	26	code/Lua/decompiled/Model/SceneManager.lua	unluac decompile; body in complete file
Model.SceneManager	SceneManager:GoToLoading	callback	33	code/Lua/decompiled/Model/SceneManager.lua	unluac decompile; body in complete file
Model.SceneManager	SceneManager:AdditiveLoadTargetScene	callbackFunc	51	code/Lua/decompiled/Model/SceneManager.lua	unluac decompile; body in complete file
Model.SceneManager	callback	scene	53	code/Lua/decompiled/Model/SceneManager.lua	unluac decompile; body in complete file
Model.SceneManager	SceneManager:UnloadLoading		61	code/Lua/decompiled/Model/SceneManager.lua	unluac decompile; body in complete file
Model.SceneManager	SceneManager:GetGameMode		100	code/Lua/decompiled/Model/SceneManager.lua	unluac decompile; body in complete file
Model.SceneManager	SceneManager:IsFromFeed		104	code/Lua/decompiled/Model/SceneManager.lua	unluac decompile; body in complete file
Model.SceneManager	SceneManager:InEventGameMode		108	code/Lua/decompiled/Model/SceneManager.lua	unluac decompile; body in complete file
Model.SceneManager	SceneManager:ChangeGameMode	targetMode	112	code/Lua/decompiled/Model/SceneManager.lua	unluac decompile; body in complete file
Model.SceneManager	SceneManager:EnterActivityMode		131	code/Lua/decompiled/Model/SceneManager.lua	unluac decompile; body in complete file
Model.SceneManager	SceneManager:QuitActivityMode	gameMode	136	code/Lua/decompiled/Model/SceneManager.lua	unluac decompile; body in complete file
Model.SceneManager	SceneManager:ApplicationDidEnterBackground		141	code/Lua/decompiled/Model/SceneManager.lua	unluac decompile; body in complete file
Model.SceneManager	SceneManager:ApplicationWillEnterForeground		146	code/Lua/decompiled/Model/SceneManager.lua	unluac decompile; body in complete file
Model.SceneManager	SceneManager:_StartTick		151	code/Lua/decompiled/Model/SceneManager.lua	unluac decompile; body in complete file
Model.SceneManager	SceneManager:UpdatePerSecond		155	code/Lua/decompiled/Model/SceneManager.lua	unluac decompile; body in complete file
Model.SceneManager	SceneManager:_EndTickAndLog	mode	177	code/Lua/decompiled/Model/SceneManager.lua	unluac decompile; body in complete file
Model.SceneManager	SceneManager:SetDownloadSize	size	198	code/Lua/decompiled/Model/SceneManager.lua	unluac decompile; body in complete file
Model.SceneManager	SceneManager:StartPrivacyTick		202	code/Lua/decompiled/Model/SceneManager.lua	unluac decompile; body in complete file
Model.SceneManager	SceneManager:EndPrivacyTick		206	code/Lua/decompiled/Model/SceneManager.lua	unluac decompile; body in complete file
Model.SceneManager	SceneManager:GetTimeSpending		211	code/Lua/decompiled/Model/SceneManager.lua	unluac decompile; body in complete file
Model.SystemConfigModel	SystemConfigModel:IsInitFinished		56	code/Lua/decompiled/Model/SystemConfigModel.lua	unluac decompile; body in complete file
Model.SystemConfigModel	SystemConfigModel:LoadFileConfig		60	code/Lua/decompiled/Model/SystemConfigModel.lua	unluac decompile; body in complete file
Model.SystemConfigModel	SystemConfigModel:GetConfig	key	75	code/Lua/decompiled/Model/SystemConfigModel.lua	unluac decompile; body in complete file
Model.SystemConfigModel	SystemConfigModel:UpdateConfig		79	code/Lua/decompiled/Model/SystemConfigModel.lua	unluac decompile; body in complete file
NoCDTrain.NoCDTrainDefinition	CreateActivityDefinition	activityType, prefix, overrideTable	9	code/Lua/decompiled/NoCDTrain/NoCDTrainDefinition.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:Init	activityType, dbTable	19	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:LoadLocalConfig		25	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:GetMapTempItemRuleConfig		30	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:_LoadOtherServerConfig	config	48	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:_OnStateChanged		52	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:_TryTransformItems		68	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:IsActivityOpen		78	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:OnCheckResourcesFinished		82	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:_DropData		88	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:_OnTempItemDisappear		94	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:_OnIceDisappear		102	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:_OnItemMerged	message	107	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:TryCreateExtraTempItem	code, isTemp	113	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:_CanCreateTempItem	code, isTemp	125	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:_CanCreateTempItemNew	code, isTemp	151	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:_RandomSelectTempItem	mergedCode, isTemp	190	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:CanTriggerActivity		227	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:_IsSatisfiedOrderCondition	orderItem	238	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:_GetMapOrderChain2MinLevel		270	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:_CreateTempItem	code, isTemp	295	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:_CreateTempItemNew	mergedCode, noInterval	299	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	compFunc	a, b	313	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	compFunc	a, b	320	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:GetMinTriggerItemNumByIndex	index	364	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:GetIceTransformItem		372	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:GetTempItemGeneralConfig		383	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:AddTempItem	code	396	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:GetItemStartTimer		423	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:SetItemStartTimer	time	427	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:GetFirstItemDuration		431	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:GetItemDuration		435	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:SetItemDuration	duration	439	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:GetExtraItemDuration		443	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:SetExtraItemDuration	duration	447	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:GetOrderItemLevel		451	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:SetOrderItemLevel	level	455	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:GetOrderItemChain		459	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:SetOrderItemChain	chain	463	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
TempItemActivity.TempItemModel	TempItemModel:GetResourceLabels		467	code/Lua/decompiled/TempItemActivity/TempItemModel.lua	unluac decompile; body in complete file
BalloonRewardItem.Model.BalloonRewardModel	BalloonRewardModel:Init		4	code/Lua/decompiled/BalloonRewardItem/Model/BalloonRewardModel.lua	unluac decompile; body in complete file
BalloonRewardItem.Model.BalloonRewardModel	BalloonRewardModel:LoadFileConfig		9	code/Lua/decompiled/BalloonRewardItem/Model/BalloonRewardModel.lua	unluac decompile; body in complete file
BalloonRewardItem.Model.BalloonRewardModel	BalloonRewardModel:OnSyncDataFinished		13	code/Lua/decompiled/BalloonRewardItem/Model/BalloonRewardModel.lua	unluac decompile; body in complete file
BalloonRewardItem.Model.BalloonRewardModel	BalloonRewardModel:GetData		17	code/Lua/decompiled/BalloonRewardItem/Model/BalloonRewardModel.lua	unluac decompile; body in complete file
BalloonRewardItem.Model.BalloonRewardModel	BalloonRewardModel:FromSyncData	dataArr	21	code/Lua/decompiled/BalloonRewardItem/Model/BalloonRewardModel.lua	unluac decompile; body in complete file
BalloonRewardItem.Model.BalloonRewardModel	BalloonRewardModel:AcquireBalloon	icon, score, minId, maxId, nearScore	25	code/Lua/decompiled/BalloonRewardItem/Model/BalloonRewardModel.lua	unluac decompile; body in complete file
BalloonRewardItem.Model.BalloonRewardModel	BalloonRewardModel:TryPopBalloon		40	code/Lua/decompiled/BalloonRewardItem/Model/BalloonRewardModel.lua	unluac decompile; body in complete file
BalloonRewardItem.Model.BalloonRewardModel	BalloonRewardModel:GetTopBalloon		51	code/Lua/decompiled/BalloonRewardItem/Model/BalloonRewardModel.lua	unluac decompile; body in complete file
BalloonRewardItem.Model.BalloonRewardModel	BalloonRewardModel:GetBalloonRewardItems	balloon	59	code/Lua/decompiled/BalloonRewardItem/Model/BalloonRewardModel.lua	unluac decompile; body in complete file
BalloonRewardItem.Model.BalloonRewardModel	normalCompareFunc	a, b	84	code/Lua/decompiled/BalloonRewardItem/Model/BalloonRewardModel.lua	unluac decompile; body in complete file
BalloonRewardItem.Model.BalloonRewardModel	sunCompareFunc	a, b	88	code/Lua/decompiled/BalloonRewardItem/Model/BalloonRewardModel.lua	unluac decompile; body in complete file
BalloonRewardItem.Model.BalloonRewardModel	BalloonRewardModel:GetOneItem	minId, maxId, nearScore, itemState, bSunOrderFirst	95	code/Lua/decompiled/BalloonRewardItem/Model/BalloonRewardModel.lua	unluac decompile; body in complete file
BalloonRewardItem.Model.BalloonRewardModel	cboxCompareFunc	a, b	116	code/Lua/decompiled/BalloonRewardItem/Model/BalloonRewardModel.lua	unluac decompile; body in complete file
BalloonRewardItem.Model.BalloonRewardModel	BalloonRewardModel:GetItemsForCbox	choicesConfig	120	code/Lua/decompiled/BalloonRewardItem/Model/BalloonRewardModel.lua	unluac decompile; body in complete file
BalloonRewardItem.Model.BalloonRewardModel	BalloonRewardModel:_GetOrderRewardItem	code, score, minId, maxId, nearScore	147	code/Lua/decompiled/BalloonRewardItem/Model/BalloonRewardModel.lua	unluac decompile; body in complete file
BalloonRewardItem.Model.BalloonRewardModel	BalloonRewardModel:_GetBackupItem	minId, maxId, nearTarget, exceptChains	166	code/Lua/decompiled/BalloonRewardItem/Model/BalloonRewardModel.lua	unluac decompile; body in complete file
BalloonRewardItem.Model.BalloonRewardModel	BalloonRewardModel:_GetItemNearTargetScore	chainId, min, max, targetScore, generator	200	code/Lua/decompiled/BalloonRewardItem/Model/BalloonRewardModel.lua	unluac decompile; body in complete file
BalloonRewardItem.Model.BalloonRewardModel	BalloonRewardModel:_GetItemRewardLevel	item, minId, maxId, gen	224	code/Lua/decompiled/BalloonRewardItem/Model/BalloonRewardModel.lua	unluac decompile; body in complete file
BalloonRewardItem.Model.BalloonRewardModel	BalloonRewardModel:_InitOrderItemInfo	itemState, bIncludeRandom, bAllMainOrder, bIncludeAct	239	code/Lua/decompiled/BalloonRewardItem/Model/BalloonRewardModel.lua	unluac decompile; body in complete file
BalloonRewardItem.Model.BalloonRewardModel	BalloonRewardModel:CalculateItemsFromBalloon	balloonId	294	code/Lua/decompiled/BalloonRewardItem/Model/BalloonRewardModel.lua	unluac decompile; body in complete file
BalloonRewardItem.Model.BalloonRewardModel	BalloonRewardModel:GetOneItemFromHardOrder	minId, maxId, nearScore	309	code/Lua/decompiled/BalloonRewardItem/Model/BalloonRewardModel.lua	unluac decompile; body in complete file
BalloonRewardItem.Model.BalloonRewardModel	BalloonRewardModel:GetOneItemFromHardCarLane	minId, maxId, nearScore	356	code/Lua/decompiled/BalloonRewardItem/Model/BalloonRewardModel.lua	unluac decompile; body in complete file
BalloonRewardItem.Model.BalloonRewardModel	BalloonRewardModel:GetOneItemFromHardItem	minId, maxId, nearScore	406	code/Lua/decompiled/BalloonRewardItem/Model/BalloonRewardModel.lua	unluac decompile; body in complete file
BalloonRewardItem.Model.BalloonRewardModel	BalloonRewardModel:_GetItemRewardLevelSunShine	item, minId, maxId, gen	450	code/Lua/decompiled/BalloonRewardItem/Model/BalloonRewardModel.lua	unluac decompile; body in complete file
