module	field	assignment_line	file	interpretation
Board.View.Order.OrderCell	m_order	15	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_bIsChest	16	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_orderArea	17	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_orderActType	18	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_orderRewardPos	23	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_orderRewardPos	24	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_exRewardsPos	25	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_icons	29	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_showDeliver	50	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_avatarName	107	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_avatarGo	110	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_avatarGo	113	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_arrReward	162	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_forceUpdateSunshineReward	172	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_orderRewardConfigMd5	188	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_timedBuffRewardData	219	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_timedBuffRewardData	222	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_showTimedBuffReward	226	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_timedBuffReward	234	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_loadingTimedBuffReward	237	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_loadingTimedBuffReward	239	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_showTimedBuffReward	240	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_timedBuffReward	245	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_spokespersonReward	257	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_spokespersonReward	264	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_spokespersonReward	272	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_photoReward	279	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_photoReward	286	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_photoReward	294	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_bShowSunReward	300	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_forceUpdateSunshineReward	301	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_sunReward	303	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_sunReward	310	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_bLoadingSunReward	313	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_bLoadingSunReward	316	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_bShowSunReward	317	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_sunReward	323	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_forceUpdateSunshineReward	326	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_arrReward	338	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_bottomRewardsLayout	495	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_arrReward	510	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_mapDisplayRewardPriority	542	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_mapDisplayRewardPriority	543	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_listenersAdded	645	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_tbAvatar	649	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_willBeFinished	674	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_rewardForcesSeq	700	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_rewardForcesSeq	707	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_buttonTween	801	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_glassTween	805	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_newUserOrderUnlockSeq	809	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_lockRewardShow	883	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_order	927	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_playingAnimation	928	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_bIsRefreshing	929	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_icons	938	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_playingAnimation	947	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_bIsRefreshing	948	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_buttonTween	992	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_buttonTween	996	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_forceTip	1001	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_forceTip	1004	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_showDeliver	1007	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_forceTip	1016	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_deliverEffectTween	1034	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_deliverEffectTween	1037	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_deliverEffectTween	1054	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_showDeliver	1063	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_playingAnimation	1129	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_playingAnimation	1144	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_playingAnimation	1154	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_playingAnimation	1166	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_playingAnimation	1172	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_enterAnimSeq	1179	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_playingAnimation	1181	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_playingAnimation	1193	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_showDeliver	1195	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_enterAnimSeq	1203	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_order	1254	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_bWaitPlaySurpriseChest	1323	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_order	1327	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_surpriseChestNode	1327	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_surpriseChest	1348	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_surpriseChest	1352	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_surpriseChest	1369	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_fireworksBuffReward	1379	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_fireworksBuffReward	1385	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_fireworksBuffReward	1394	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_order	1403	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_decorationScoreNode	1403	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_decorationScore	1411	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_decorationScore	1416	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_order	1464	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_sunflowerNode	1464	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_sunflowerToken	1471	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_sunflowerToken	1476	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_sunflowerToken	1485	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_needPopTip	1597	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_needPopTip	1744	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_needPopTip	1853	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_lockItem	1879	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_lockState	1905	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_lockState	1908	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_newUserOrderUnlockSeq	1943	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_lockState	1946	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_lockState	1958	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_lockState	1984	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_needPopTip	2086	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_bLock	2096	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_bLock	2100	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_playingAnimation	2133	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_playingAnimation	2140	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_tween	2142	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_tween	2144	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_playingAnimation	2152	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_playingAnimation	2160	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_tween	2161	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Board.View.Order.OrderCell	m_tween	2163	code/Lua/decompiled/Board/View/Order/OrderCell.lua	assignment observed; dynamic field
Drop.Board.Item.DropActivityBaseItem	m_itemCode	8	code/Lua/decompiled/Drop/Board/Item/DropActivityBaseItem.lua	assignment observed; dynamic field
Drop.Board.Item.DropActivityBaseItem	m_bIsStationary	9	code/Lua/decompiled/Drop/Board/Item/DropActivityBaseItem.lua	assignment observed; dynamic field
Drop.Board.Item.DropActivityBaseItem	m_fStationaryTime	10	code/Lua/decompiled/Drop/Board/Item/DropActivityBaseItem.lua	assignment observed; dynamic field
Drop.Board.Item.DropActivityBaseItem	m_mapDelaPos	11	code/Lua/decompiled/Drop/Board/Item/DropActivityBaseItem.lua	assignment observed; dynamic field
Drop.Board.Item.DropActivityBaseItem	m_mapDelaFocre	12	code/Lua/decompiled/Drop/Board/Item/DropActivityBaseItem.lua	assignment observed; dynamic field
Drop.Board.Item.DropActivityBaseItem	m_bCanMerge	13	code/Lua/decompiled/Drop/Board/Item/DropActivityBaseItem.lua	assignment observed; dynamic field
Drop.Board.Item.DropActivityBaseItem	m_board	14	code/Lua/decompiled/Drop/Board/Item/DropActivityBaseItem.lua	assignment observed; dynamic field
Drop.Board.Item.DropActivityBaseItem	m_fStationaryTime	24	code/Lua/decompiled/Drop/Board/Item/DropActivityBaseItem.lua	assignment observed; dynamic field
Drop.Board.Item.DropActivityBaseItem	m_fStationaryTime	28	code/Lua/decompiled/Drop/Board/Item/DropActivityBaseItem.lua	assignment observed; dynamic field
Drop.Board.Item.DropActivityBaseItem	m_fStationaryTime	30	code/Lua/decompiled/Drop/Board/Item/DropActivityBaseItem.lua	assignment observed; dynamic field
Drop.Board.Item.DropActivityBaseItem	m_bIsStationary	32	code/Lua/decompiled/Drop/Board/Item/DropActivityBaseItem.lua	assignment observed; dynamic field
Drop.Board.Item.DropActivityBaseItem	m_bCanMerge	40	code/Lua/decompiled/Drop/Board/Item/DropActivityBaseItem.lua	assignment observed; dynamic field
Drop.Board.Item.DropActivityBaseItem	m_bShow	64	code/Lua/decompiled/Drop/Board/Item/DropActivityBaseItem.lua	assignment observed; dynamic field
Drop.Board.Item.DropActivityBaseItem	m_bShow	72	code/Lua/decompiled/Drop/Board/Item/DropActivityBaseItem.lua	assignment observed; dynamic field
Drop.Board.Item.DropActivityBaseItem	m_seq	76	code/Lua/decompiled/Drop/Board/Item/DropActivityBaseItem.lua	assignment observed; dynamic field
Drop.Board.Item.DropActivityBaseItem	m_seq	78	code/Lua/decompiled/Drop/Board/Item/DropActivityBaseItem.lua	assignment observed; dynamic field
Drop.Board.Item.DropActivityBaseItem	m_seq	126	code/Lua/decompiled/Drop/Board/Item/DropActivityBaseItem.lua	assignment observed; dynamic field
Drop.Board.Item.DropActivityFlyItem	m_targetItem	7	code/Lua/decompiled/Drop/Board/Item/DropActivityFlyItem.lua	assignment observed; dynamic field
Drop.Board.Item.DropActivityFlyItem	m_callBack	9	code/Lua/decompiled/Drop/Board/Item/DropActivityFlyItem.lua	assignment observed; dynamic field
Drop.Board.Item.DropActivityFlyItem	m_speed	10	code/Lua/decompiled/Drop/Board/Item/DropActivityFlyItem.lua	assignment observed; dynamic field
Drop.Board.Item.DropActivityFlyItem	m_bFinish	11	code/Lua/decompiled/Drop/Board/Item/DropActivityFlyItem.lua	assignment observed; dynamic field
Drop.Board.Item.DropActivityFlyItem	m_targetItem	15	code/Lua/decompiled/Drop/Board/Item/DropActivityFlyItem.lua	assignment observed; dynamic field
Drop.Board.Item.DropActivityFlyItem	m_bFinish	32	code/Lua/decompiled/Drop/Board/Item/DropActivityFlyItem.lua	assignment observed; dynamic field
Drop.Board.Item.DropActivityFlyItem	m_targetItem	33	code/Lua/decompiled/Drop/Board/Item/DropActivityFlyItem.lua	assignment observed; dynamic field
HuntActivity.Common.Board.BoardPromptHunt	m_itemModels	32	code/Lua/decompiled/HuntActivity/Common/Board/BoardPromptHunt.lua	assignment observed; dynamic field
HuntActivity.Common.Board.BoardPromptHunt	m_itemModels	33	code/Lua/decompiled/HuntActivity/Common/Board/BoardPromptHunt.lua	assignment observed; dynamic field
HuntActivity.Common.Board.BoardPromptHunt	m_cacheRoot	132	code/Lua/decompiled/HuntActivity/Common/Board/BoardPromptHunt.lua	assignment observed; dynamic field
HuntActivity.Common.Board.BoardPromptHunt	m_itemModels	208	code/Lua/decompiled/HuntActivity/Common/Board/BoardPromptHunt.lua	assignment observed; dynamic field
HuntActivity.Common.Board.BoardPromptHunt	m_itemModel	216	code/Lua/decompiled/HuntActivity/Common/Board/BoardPromptHunt.lua	assignment observed; dynamic field
HuntActivity.Common.Board.BoardPromptHunt	m_itemModels	245	code/Lua/decompiled/HuntActivity/Common/Board/BoardPromptHunt.lua	assignment observed; dynamic field
HuntActivity.Common.Board.BoardPromptHunt	m_itemModel	253	code/Lua/decompiled/HuntActivity/Common/Board/BoardPromptHunt.lua	assignment observed; dynamic field
HuntActivity.Common.Board.BoardPromptHunt	m_model	273	code/Lua/decompiled/HuntActivity/Common/Board/BoardPromptHunt.lua	assignment observed; dynamic field
HuntActivity.Common.Board.BoardPromptHunt	m_itemModels	304	code/Lua/decompiled/HuntActivity/Common/Board/BoardPromptHunt.lua	assignment observed; dynamic field
HuntActivity.Common.Board.BoardPromptHunt	m_itemModel	336	code/Lua/decompiled/HuntActivity/Common/Board/BoardPromptHunt.lua	assignment observed; dynamic field
HuntActivity.Common.Board.BoardPromptHunt	m_itemModels	362	code/Lua/decompiled/HuntActivity/Common/Board/BoardPromptHunt.lua	assignment observed; dynamic field
HuntActivity.Common.Board.BoardPromptHunt	m_itemModel	370	code/Lua/decompiled/HuntActivity/Common/Board/BoardPromptHunt.lua	assignment observed; dynamic field
HuntActivity.Common.Board.BoardPromptHunt	m_itemModel	529	code/Lua/decompiled/HuntActivity/Common/Board/BoardPromptHunt.lua	assignment observed; dynamic field
HuntActivity.Common.Board.BoardPromptHunt	m_itemModel	530	code/Lua/decompiled/HuntActivity/Common/Board/BoardPromptHunt.lua	assignment observed; dynamic field
HuntActivity.Common.Board.BoardPromptHunt	m_itemModel	583	code/Lua/decompiled/HuntActivity/Common/Board/BoardPromptHunt.lua	assignment observed; dynamic field
HuntActivity.Common.Board.BoardPromptHunt	m_itemModels	627	code/Lua/decompiled/HuntActivity/Common/Board/BoardPromptHunt.lua	assignment observed; dynamic field
HuntActivity.Common.Board.BoardPromptHunt	m_itemModel	645	code/Lua/decompiled/HuntActivity/Common/Board/BoardPromptHunt.lua	assignment observed; dynamic field
HuntActivity.Common.Board.BoardPromptHunt	m_itemModels	672	code/Lua/decompiled/HuntActivity/Common/Board/BoardPromptHunt.lua	assignment observed; dynamic field
HuntActivity.Common.Board.BoardPromptHunt	m_itemModel	698	code/Lua/decompiled/HuntActivity/Common/Board/BoardPromptHunt.lua	assignment observed; dynamic field
HuntActivity.Common.Board.HuntActivityBoardModel	m_extraItems	92	code/Lua/decompiled/HuntActivity/Common/Board/HuntActivityBoardModel.lua	assignment observed; dynamic field
HuntActivity.Common.Board.HuntActivityBoardView	m_mapRewardAniCount	15	code/Lua/decompiled/HuntActivity/Common/Board/HuntActivityBoardView.lua	assignment observed; dynamic field
HuntActivity.Common.Board.HuntActivityBoardView	m_mapRewardAniSeq	16	code/Lua/decompiled/HuntActivity/Common/Board/HuntActivityBoardView.lua	assignment observed; dynamic field
HuntActivity.Common.Board.HuntActivityBoardView	m_activityType	26	code/Lua/decompiled/HuntActivity/Common/Board/HuntActivityBoardView.lua	assignment observed; dynamic field
HuntActivity.Common.Board.HuntActivityBoardView	m_activityDefinition	27	code/Lua/decompiled/HuntActivity/Common/Board/HuntActivityBoardView.lua	assignment observed; dynamic field
HuntActivity.Common.Board.HuntActivityBoardView	m_activityModel	28	code/Lua/decompiled/HuntActivity/Common/Board/HuntActivityBoardView.lua	assignment observed; dynamic field
HuntActivity.Common.Board.HuntActivityBoardView	m_mapScrollSeq	29	code/Lua/decompiled/HuntActivity/Common/Board/HuntActivityBoardView.lua	assignment observed; dynamic field
HuntActivity.Common.Board.HuntActivityBoardView	m_completeTileMap	30	code/Lua/decompiled/HuntActivity/Common/Board/HuntActivityBoardView.lua	assignment observed; dynamic field
HuntActivity.Common.Board.HuntActivityBoardView	CompleteTileColor	31	code/Lua/decompiled/HuntActivity/Common/Board/HuntActivityBoardView.lua	assignment observed; dynamic field
HuntActivity.Common.Board.HuntActivityBoardView	m_bCloudKeyFirstAppeared	32	code/Lua/decompiled/HuntActivity/Common/Board/HuntActivityBoardView.lua	assignment observed; dynamic field
HuntActivity.Common.Board.HuntActivityBoardView	m_bHasCloudKeyLock	33	code/Lua/decompiled/HuntActivity/Common/Board/HuntActivityBoardView.lua	assignment observed; dynamic field
HuntActivity.Common.Board.HuntActivityBoardView	m_bTileInversed	34	code/Lua/decompiled/HuntActivity/Common/Board/HuntActivityBoardView.lua	assignment observed; dynamic field
HuntActivity.Common.Board.HuntActivityBoardView	m_mapRewardAniCount	166	code/Lua/decompiled/HuntActivity/Common/Board/HuntActivityBoardView.lua	assignment observed; dynamic field
HuntActivity.Common.Board.HuntActivityBoardView	m_mapRewardAniSeq	167	code/Lua/decompiled/HuntActivity/Common/Board/HuntActivityBoardView.lua	assignment observed; dynamic field
HuntActivity.Common.Board.HuntActivityBoardView	m_bCloudKeyFirstAppeared	232	code/Lua/decompiled/HuntActivity/Common/Board/HuntActivityBoardView.lua	assignment observed; dynamic field
HuntActivity.Common.Board.HuntActivityBoardView	m_prompt	280	code/Lua/decompiled/HuntActivity/Common/Board/HuntActivityBoardView.lua	assignment observed; dynamic field
HuntActivity.Common.Board.HuntActivityBoardView	m_bTileInversed	321	code/Lua/decompiled/HuntActivity/Common/Board/HuntActivityBoardView.lua	assignment observed; dynamic field
HuntActivity.Common.Board.HuntActivityItemLayerModel	m_mapCobwebCount	12	code/Lua/decompiled/HuntActivity/Common/Board/HuntActivityItemLayerModel.lua	assignment observed; dynamic field
HuntActivity.Common.Board.HuntActivityItemLayerModel	m_lockedEmptyPositionCount	66	code/Lua/decompiled/HuntActivity/Common/Board/HuntActivityItemLayerModel.lua	assignment observed; dynamic field
HuntActivity.Common.Board.HuntActivityItemLayerModel	m_mapCobwebCount	67	code/Lua/decompiled/HuntActivity/Common/Board/HuntActivityItemLayerModel.lua	assignment observed; dynamic field
HuntActivity.Common.Board.HuntActivityItemLayerModel	m_lockedEmptyPositionCount	71	code/Lua/decompiled/HuntActivity/Common/Board/HuntActivityItemLayerModel.lua	assignment observed; dynamic field
HuntActivity.Common.Board.HuntActivityItemTransformLayerModel	m_boardModel	11	code/Lua/decompiled/HuntActivity/Common/Board/HuntActivityItemTransformLayerModel.lua	assignment observed; dynamic field
HuntActivity.Common.Board.HuntActivityItemTransformLayerModel	m_items	12	code/Lua/decompiled/HuntActivity/Common/Board/HuntActivityItemTransformLayerModel.lua	assignment observed; dynamic field
HuntActivity.Common.Board.HuntActivityItemTransformLayerModel	m_dbTable	13	code/Lua/decompiled/HuntActivity/Common/Board/HuntActivityItemTransformLayerModel.lua	assignment observed; dynamic field
HuntActivity.Common.Board.HuntActivityItemTransformLayerModel	m_itemManager	14	code/Lua/decompiled/HuntActivity/Common/Board/HuntActivityItemTransformLayerModel.lua	assignment observed; dynamic field
HuntActivity.Common.Board.HuntActivitySwallowLock	m_mapSeq	12	code/Lua/decompiled/HuntActivity/Common/Board/HuntActivitySwallowLock.lua	assignment observed; dynamic field
HuntActivity.Common.Board.HuntActivitySwallowLock	m_arrClouds	13	code/Lua/decompiled/HuntActivity/Common/Board/HuntActivitySwallowLock.lua	assignment observed; dynamic field
HuntActivity.Common.Board.HuntActivitySwallowLock	m_arrPos	14	code/Lua/decompiled/HuntActivity/Common/Board/HuntActivitySwallowLock.lua	assignment observed; dynamic field
HuntActivity.Common.Board.HuntActivitySwallowLock	m_targetVal	15	code/Lua/decompiled/HuntActivity/Common/Board/HuntActivitySwallowLock.lua	assignment observed; dynamic field
HuntActivity.Common.Board.HuntActivitySwallowLock	m_model	16	code/Lua/decompiled/HuntActivity/Common/Board/HuntActivitySwallowLock.lua	assignment observed; dynamic field
HuntActivity.Common.Board.HuntActivitySwallowLock	m_rootOriginScale	17	code/Lua/decompiled/HuntActivity/Common/Board/HuntActivitySwallowLock.lua	assignment observed; dynamic field
