caller_rva,caller_type,caller_signature,caller_native_file,ghidra_call_target,callee_rva,callee_name_candidates,callee_alias_count,callee_selected_type,callee_selected_signature,callee_native_status,call_occurrences_in_pseudocode
0x1B0E508,PizzaTowerModel,"public int GetUpperScore(int score, int level) { }",code/Ghidra_native_pseudocode/1b0e508.c,0x1B1E598,0x1B0E598,PizzaTowerModel$$GetLevelBaseScore,1,PizzaTowerModel,public int GetLevelBaseScore(int level) { },decompiled_rebased_without_autoanalysis,1
0x1B0E798,PizzaTowerModel,public void EndActivity() { },code/Ghidra_native_pseudocode/1b0e798.c,0x1B1E9E8,0x1B0E9E8,PizzaTowerModel$$IsCanClearBananas,1,PizzaTowerModel,public bool IsCanClearBananas() { },decompiled_rebased_without_autoanalysis,1
0x1B0E798,PizzaTowerModel,public void EndActivity() { },code/Ghidra_native_pseudocode/1b0e798.c,0x2BD9FB8,0x2BC9FB8,MergeManager$$RemoveAllItemByType,1,MergeManager,"public void RemoveAllItemByType(MergeItemType itemType, MergeBoardEnum boardId, string sources) { }",decompiled_rebased_without_autoanalysis,1
0x1B0EAB4,PizzaTowerModel,"public Dictionary<int, PizzaTowerProductConfig> get_PizzaTowerProductConfig() { }",code/Ghidra_native_pseudocode/1b0eab4.c,0x1B1ED54,0x1B0ED54,PizzaTowerModel$$get_PizzaTowerProductList,1,PizzaTowerModel,public List<PizzaTowerProductConfig> get_PizzaTowerProductList() { },decompiled_rebased_without_autoanalysis,1
0x1B0EE2C,PizzaTowerModel,"public void MergeToProductPizzaTower(TableMergeItem tableMergeItem, Vector3 srcPos) { }",code/Ghidra_native_pseudocode/1b0ee2c.c,0x1B1F044,0x1B0F044,PizzaTowerModel$$AddActivityScore,1,PizzaTowerModel,"public void AddActivityScore(int count, Vector3 srcPos) { }",decompiled_rebased_without_autoanalysis,1
0x1B11F20,PizzaTowerModel.<AddScore>d__36,private void MoveNext() { },code/Ghidra_native_pseudocode/1b11f20.c,0x2E64460,0x2E54460,Gameplay.UserData$$AddRes,1,UserData,"public void AddRes(int id, int count, GameBIManager.ItemChangeReasonArgs reason, bool isEvent = True, ShowRewardType rewardType = 0, bool isIgnore = False) { }",decompiled_rebased_without_autoanalysis,1
0x1B11F20,PizzaTowerModel.<AddScore>d__36,private void MoveNext() { },code/Ghidra_native_pseudocode/1b11f20.c,0x2E651CC,0x2E551CC,Gameplay.UserData$$IsResource,1,UserData,public bool IsResource(int resourceId) { },decompiled_rebased_without_autoanalysis,1
0x1B46E3C,MapAdventureModel,public static MapAdventureModel get_Instance() { },code/Ghidra_native_pseudocode/1b46e3c.c,0x1B56F00,0x1B46F00,Activity.MapAdventure_1.MapAdventureModel$$.ctor,1,MapAdventureModel,public void .ctor() { },decompiled_rebased_without_autoanalysis,1
0x1B4743C,MapAdventureModel,"public override void InitFromServerData(string activityId, string activityType, ulong startTime, ulong endTime, ulong rewardEndTime, bool manualEnd, string configJson, string activitySubType) { }",code/Ghidra_native_pseudocode/1b4743c.c,0x1B57624,0x1B47624,Activity.MapAdventure_1.MapAdventureModel$$CreateStorage,1,MapAdventureModel,public bool CreateStorage() { },decompiled_rebased_without_autoanalysis,1
0x1B47624,MapAdventureModel,public bool CreateStorage() { },code/Ghidra_native_pseudocode/1b47624.c,0x1B57A08,0x1B47A08,Activity.MapAdventure_1.MapAdventureModel$$InitMainStorageData,1,MapAdventureModel,public void InitMainStorageData(StorageMapAdventureOne storage) { },decompiled_rebased_without_autoanalysis,1
0x1B47624,MapAdventureModel,public bool CreateStorage() { },code/Ghidra_native_pseudocode/1b47624.c,0x1B57EC0,0x1B47EC0,Activity.MapAdventure_1.MapAdventureModel$$ResetIllustrated,1,MapAdventureModel,public void ResetIllustrated() { },decompiled_rebased_without_autoanalysis,1
0x1B47624,MapAdventureModel,public bool CreateStorage() { },code/Ghidra_native_pseudocode/1b47624.c,0x26BED3C,0x26AED3C,DragonU3DSDK.Storage.StorageMapAdventureOne$$set_StartTime,1,StorageMapAdventureOne,public void set_StartTime(long value) { },decompiled_rebased_without_autoanalysis,2
0x1B47624,MapAdventureModel,public bool CreateStorage() { },code/Ghidra_native_pseudocode/1b47624.c,0x26BEE0C,0x26AEE0C,DragonU3DSDK.Storage.StorageMapAdventureOne$$set_FinishTime,1,StorageMapAdventureOne,public void set_FinishTime(long value) { },decompiled_rebased_without_autoanalysis,1
0x1B47624,MapAdventureModel,public bool CreateStorage() { },code/Ghidra_native_pseudocode/1b47624.c,0x26BF1DC,0x26AF1DC,DragonU3DSDK.Storage.StorageMapAdventureOne$$.ctor,1,StorageMapAdventureOne,public void .ctor() { },decompiled_rebased_without_autoanalysis,1
0x1B47A08,MapAdventureModel,public void InitMainStorageData(StorageMapAdventureOne storage) { },code/Ghidra_native_pseudocode/1b47a08.c,0x1B5B268,0x1B4B268,Activity.MapAdventure_1.MapAdventureModel$$get_MergeConfig,1,MapAdventureModel,private MapAdventureOneMergeConfig get_MergeConfig() { },decompiled_rebased_without_autoanalysis,4
0x1B47A08,MapAdventureModel,public void InitMainStorageData(StorageMapAdventureOne storage) { },code/Ghidra_native_pseudocode/1b47a08.c,0x26BEFB0,0x26AEFB0,DragonU3DSDK.Storage.StorageMapAdventureOne$$set_EnergyNum,1,StorageMapAdventureOne,public void set_EnergyNum(int value) { },decompiled_rebased_without_autoanalysis,1
0x1B47EC0,MapAdventureModel,public void ResetIllustrated() { },code/Ghidra_native_pseudocode/1b47ec0.c,0x1B611A0,0x1B511A0,Activity.MapAdventure_1.MapAdventureModel$$GetLineId,1,MapAdventureModel,public int GetLineId(bool isMainLine) { },decompiled_rebased_without_autoanalysis,1
0x1B47EC0,MapAdventureModel,public void ResetIllustrated() { },code/Ghidra_native_pseudocode/1b47ec0.c,0x29B1058,0x29A1058,GameConfigManager$$GetMergeInLineItems,1,GameConfigManager,public List<TableMergeItem> GetMergeInLineItems(int inLine) { },decompiled_rebased_without_autoanalysis,1
0x1B47EC0,MapAdventureModel,public void ResetIllustrated() { },code/Ghidra_native_pseudocode/1b47ec0.c,0x2BE1608,0x2BD1608,MergeManager$$RemoveUnLockMergeItem,1,MergeManager,public void RemoveUnLockMergeItem(int id) { },decompiled_rebased_without_autoanalysis,1
0x1B486B0,MapAdventureModel,protected override void InitServerDataFinish() { },code/Ghidra_native_pseudocode/1b486b0.c,0x26BED3C,0x26AED3C,DragonU3DSDK.Storage.StorageMapAdventureOne$$set_StartTime,1,StorageMapAdventureOne,public void set_StartTime(long value) { },decompiled_rebased_without_autoanalysis,1
0x1B486B0,MapAdventureModel,protected override void InitServerDataFinish() { },code/Ghidra_native_pseudocode/1b486b0.c,0x26BEE0C,0x26AEE0C,DragonU3DSDK.Storage.StorageMapAdventureOne$$set_FinishTime,1,StorageMapAdventureOne,public void set_FinishTime(long value) { },decompiled_rebased_without_autoanalysis,1
0x1B487A0,MapAdventureModel,public void EndActivity() { },code/Ghidra_native_pseudocode/1b487a0.c,0x1B58804,0x1B48804,Activity.MapAdventure_1.MapAdventureModel$$get_IsInOwnParkMapScene,1,MapAdventureModel,private static bool get_IsInOwnParkMapScene() { },decompiled_rebased_without_autoanalysis,1
0x1B487A0,MapAdventureModel,public void EndActivity() { },code/Ghidra_native_pseudocode/1b487a0.c,0x1B58D20,0x1B48D20,Activity.MapAdventure_1.MapAdventureModel$$CloseThemeParkMapPopups,1,MapAdventureModel,private static void CloseThemeParkMapPopups() { },decompiled_rebased_without_autoanalysis,1
0x1B48948,MapAdventureModel,private void TryReturnFromParkMapSceneAndShowEndPopup() { },code/Ghidra_native_pseudocode/1b48948.c,0x1B58D20,0x1B48D20,Activity.MapAdventure_1.MapAdventureModel$$CloseThemeParkMapPopups,1,MapAdventureModel,private static void CloseThemeParkMapPopups() { },decompiled_rebased_without_autoanalysis,1
0x1B495EC,MapAdventureModel,public static List<ResData> GetAllUnCollectRewards() { },code/Ghidra_native_pseudocode/1b495ec.c,0x26BFC74,0x26AFC74,DragonU3DSDK.Storage.StorageMapAdventureOneMerge$$set_IsShowEnd,1,StorageMapAdventureOneMerge,public void set_IsShowEnd(bool value) { },decompiled_rebased_without_autoanalysis,1
0x1B49E1C,MapAdventureModel,public void RemoveUnCollectRewards(List<ResData> datas) { },code/Ghidra_native_pseudocode/1b49e1c.c,0x29A6FA8,0x2996FA8,GameConfigManager$$GetItemConfig,1,GameConfigManager,public TableMergeItem GetItemConfig(int id) { },decompiled_rebased_without_autoanalysis,1
0x1B49E1C,MapAdventureModel,public void RemoveUnCollectRewards(List<ResData> datas) { },code/Ghidra_native_pseudocode/1b49e1c.c,0x2E651CC,0x2E551CC,Gameplay.UserData$$IsResource,1,UserData,public bool IsResource(int resourceId) { },decompiled_rebased_without_autoanalysis,1
0x1B4A600,MapAdventureModel,public bool CanShowUnCollectRewardsUI() { },code/Ghidra_native_pseudocode/1b4a600.c,0x26BFC74,0x26AFC74,DragonU3DSDK.Storage.StorageMapAdventureOneMerge$$set_IsShowEnd,1,StorageMapAdventureOneMerge,public void set_IsShowEnd(bool value) { },decompiled_rebased_without_autoanalysis,2
0x1B4AF98,MapAdventureModel,public void Reset() { },code/Ghidra_native_pseudocode/1b4af98.c,0x26BED3C,0x26AED3C,DragonU3DSDK.Storage.StorageMapAdventureOne$$set_StartTime,1,StorageMapAdventureOne,public void set_StartTime(long value) { },decompiled_rebased_without_autoanalysis,2
0x1B4AF98,MapAdventureModel,public void Reset() { },code/Ghidra_native_pseudocode/1b4af98.c,0x26BEE0C,0x26AEE0C,DragonU3DSDK.Storage.StorageMapAdventureOne$$set_FinishTime,1,StorageMapAdventureOne,public void set_FinishTime(long value) { },decompiled_rebased_without_autoanalysis,1
0x1B4AF98,MapAdventureModel,public void Reset() { },code/Ghidra_native_pseudocode/1b4af98.c,0x26BF1DC,0x26AF1DC,DragonU3DSDK.Storage.StorageMapAdventureOne$$.ctor,1,StorageMapAdventureOne,public void .ctor() { },decompiled_rebased_without_autoanalysis,1
0x1B4B0F4,MapAdventureModel,public bool IsMergeLineItem(int itemId) { },code/Ghidra_native_pseudocode/1b4b0f4.c,0x1B5B268,0x1B4B268,Activity.MapAdventure_1.MapAdventureModel$$get_MergeConfig,1,MapAdventureModel,private MapAdventureOneMergeConfig get_MergeConfig() { },decompiled_rebased_without_autoanalysis,3
0x1B4B0F4,MapAdventureModel,public bool IsMergeLineItem(int itemId) { },code/Ghidra_native_pseudocode/1b4b0f4.c,0x29A6FA8,0x2996FA8,GameConfigManager$$GetItemConfig,1,GameConfigManager,public TableMergeItem GetItemConfig(int id) { },decompiled_rebased_without_autoanalysis,1
0x1B4B410,MapAdventureModel,"public void AddEnergy(int score, string reason) { }",code/Ghidra_native_pseudocode/1b4b410.c,0x26BEFB0,0x26AEFB0,DragonU3DSDK.Storage.StorageMapAdventureOne$$set_EnergyNum,1,StorageMapAdventureOne,public void set_EnergyNum(int value) { },decompiled_rebased_without_autoanalysis,1
0x1B4B6F8,MapAdventureModel,public static UIPopupThemeParkMapActivityMainController get_MainView() { },code/Ghidra_native_pseudocode/1b4b6f8.c,0x1B5B810,0x1B4B810,Activity.MapAdventure_1.MapAdventureModel$$get_MainUIPath,1,MapAdventureModel,public string get_MainUIPath() { },decompiled_rebased_without_autoanalysis,1
0x1B4BA14,MapAdventureModel,public StorageList<int> get_UnSetItems() { },code/Ghidra_native_pseudocode/1b4ba14.c,0x1B5BA7C,0x1B4BA7C,Activity.MapAdventure_1.MapAdventureModel$$get_StorageMerge,1,MapAdventureModel,private StorageMapAdventureOneMerge get_StorageMerge() { },decompiled_rebased_without_autoanalysis,1
0x1B4BBC4,MapAdventureModel,"public Dictionary<int, TableMergeItem> get_MergeItemDictionary() { }",code/Ghidra_native_pseudocode/1b4bbc4.c,0x29B1058,0x29A1058,GameConfigManager$$GetMergeInLineItems,1,GameConfigManager,public List<TableMergeItem> GetMergeInLineItems(int inLine) { },decompiled_rebased_without_autoanalysis,1
0x1B4CED4,MapAdventureModel,public bool CanShowParkMapStartPopup() { },code/Ghidra_native_pseudocode/1b4ced4.c,0x1B5D1DC,0x1B4D1DC,Activity.MapAdventure_1.MapAdventureModel$$ClearBoard,1,MapAdventureModel,public void ClearBoard() { },decompiled_rebased_without_autoanalysis,1
0x1B4D798,MapAdventureModel,public bool CanShowParkMapOneAndOnePopup() { },code/Ghidra_native_pseudocode/1b4d798.c,0x1B5DB30,0x1B4DB30,Activity.MapAdventure_1.MapAdventureModel$$GetCurrentPackage,1,MapAdventureModel,public MapAdventureOnePackageRewardConfig GetCurrentPackage() { },decompiled_rebased_without_autoanalysis,1
0x1B4DB30,MapAdventureModel,public MapAdventureOnePackageRewardConfig GetCurrentPackage() { },code/Ghidra_native_pseudocode/1b4db30.c,0x1B633E8,0x1B533E8,Activity.MapAdventure_1.MapAdventureModel$$get_PackageConfig,1,MapAdventureModel,public List<MapAdventureOnePackageRewardConfig> get_PackageConfig() { },decompiled_rebased_without_autoanalysis,3
0x1B4DB30,MapAdventureModel,public MapAdventureOnePackageRewardConfig GetCurrentPackage() { },code/Ghidra_native_pseudocode/1b4db30.c,0x1B634C0,0x1B534C0,Activity.MapAdventure_1.MapAdventureModel$$RefreshNexTime,1,MapAdventureModel,private void RefreshNexTime(ulong endTime) { },decompiled_rebased_without_autoanalysis,1
0x1B4DB30,MapAdventureModel,public MapAdventureOnePackageRewardConfig GetCurrentPackage() { },code/Ghidra_native_pseudocode/1b4db30.c,0x1B63788,0x1B53788,Activity.MapAdventure_1.MapAdventureModel$$GetShopId,1,MapAdventureModel,private int GetShopId() { },decompiled_rebased_without_autoanalysis,1
0x1B4DB30,MapAdventureModel,public MapAdventureOnePackageRewardConfig GetCurrentPackage() { },code/Ghidra_native_pseudocode/1b4db30.c,0x1B63908,0x1B53908,Activity.MapAdventure_1.MapAdventureModel$$IsPackageOpened,1,MapAdventureModel,public bool IsPackageOpened(MapAdventureOnePackageRewardConfig config) { },decompiled_rebased_without_autoanalysis,1
0x1B4EED4,MapAdventureModel,public void OnUseItem(int id) { },code/Ghidra_native_pseudocode/1b4eed4.c,0x29A6FA8,0x2996FA8,GameConfigManager$$GetItemConfig,1,GameConfigManager,public TableMergeItem GetItemConfig(int id) { },decompiled_rebased_without_autoanalysis,1
0x1B4FC44,MapAdventureModel,private int CanMoveUp() { },code/Ghidra_native_pseudocode/1b4fc44.c,0x1B5FF34,0x1B4FF34,Activity.MapAdventure_1.MapAdventureModel$$GetResolvedUnlockItemIds,1,MapAdventureModel,private List<int> GetResolvedUnlockItemIds() { },decompiled_rebased_without_autoanalysis,1
0x1B4FC44,MapAdventureModel,private int CanMoveUp() { },code/Ghidra_native_pseudocode/1b4fc44.c,0x1B60304,0x1B50304,Activity.MapAdventure_1.MapAdventureModel$$IsUnLockBoard,1,MapAdventureModel,private bool IsUnLockBoard() { },decompiled_rebased_without_autoanalysis,1
0x1B4FC44,MapAdventureModel,private int CanMoveUp() { },code/Ghidra_native_pseudocode/1b4fc44.c,0x2BE153C,0x2BD153C,MergeManager$$IsUnLockMergeItem,1,MergeManager,public bool IsUnLockMergeItem(int id) { },decompiled_rebased_without_autoanalysis,1
0x1B4FF34,MapAdventureModel,private List<int> GetResolvedUnlockItemIds() { },code/Ghidra_native_pseudocode/1b4ff34.c,0x29A6FA8,0x2996FA8,GameConfigManager$$GetItemConfig,1,GameConfigManager,public TableMergeItem GetItemConfig(int id) { },decompiled_rebased_without_autoanalysis,3
0x1B50304,MapAdventureModel,private bool IsUnLockBoard() { },code/Ghidra_native_pseudocode/1b50304.c,0x2BD10D0,0x2BC10D0,MergeManager$$IsOpen,1,MergeManager,public bool IsOpen(StorageMergeItem storageMergeItem) { },decompiled_rebased_without_autoanalysis,1
0x1B5077C,MapAdventureModel,public void TryTransferItems() { },code/Ghidra_native_pseudocode/1b5077c.c,0x26C004C,0x26B004C,DragonU3DSDK.Storage.StorageMapAdventureOneMerge$$set_MoveStep,1,StorageMapAdventureOneMerge,public void set_MoveStep(int value) { },decompiled_rebased_without_autoanalysis,1
0x1B5077C,MapAdventureModel,public void TryTransferItems() { },code/Ghidra_native_pseudocode/1b5077c.c,0x2BD2CF0,0x2BC2CF0,MergeManager$$SetNewBoardItem,1,MergeManager,"public void SetNewBoardItem(int index, int id, int state, RefreshItemSource source, MergeBoardEnum boardId, int oldIndex = -1, bool isDispatchEvent = True, int oldId = -1, int existTime = 0) { }",decompiled_rebased_without_autoanalysis,1
0x1B50D60,MapAdventureModel,private void RemoveIllustrated(bool isMainLine) { },code/Ghidra_native_pseudocode/1b50d60.c,0x1B611A0,0x1B511A0,Activity.MapAdventure_1.MapAdventureModel$$GetLineId,1,MapAdventureModel,public int GetLineId(bool isMainLine) { },decompiled_rebased_without_autoanalysis,1
0x1B50D60,MapAdventureModel,private void RemoveIllustrated(bool isMainLine) { },code/Ghidra_native_pseudocode/1b50d60.c,0x29B1058,0x29A1058,GameConfigManager$$GetMergeInLineItems,1,GameConfigManager,public List<TableMergeItem> GetMergeInLineItems(int inLine) { },decompiled_rebased_without_autoanalysis,1
0x1B50D60,MapAdventureModel,private void RemoveIllustrated(bool isMainLine) { },code/Ghidra_native_pseudocode/1b50d60.c,0x2BE1608,0x2BD1608,MergeManager$$RemoveUnLockMergeItem,1,MergeManager,public void RemoveUnLockMergeItem(int id) { },decompiled_rebased_without_autoanalysis,1
0x1B50F4C,MapAdventureModel,public void AddIllustrated() { },code/Ghidra_native_pseudocode/1b50f4c.c,0x1B611A0,0x1B511A0,Activity.MapAdventure_1.MapAdventureModel$$GetLineId,1,MapAdventureModel,public int GetLineId(bool isMainLine) { },decompiled_rebased_without_autoanalysis,1
0x1B50F4C,MapAdventureModel,public void AddIllustrated() { },code/Ghidra_native_pseudocode/1b50f4c.c,0x29B1058,0x29A1058,GameConfigManager$$GetMergeInLineItems,1,GameConfigManager,public List<TableMergeItem> GetMergeInLineItems(int inLine) { },decompiled_rebased_without_autoanalysis,1
0x1B50F4C,MapAdventureModel,public void AddIllustrated() { },code/Ghidra_native_pseudocode/1b50f4c.c,0x2BE17E0,0x2BD17E0,MergeManager$$AddUnlockMergeItem,1,MergeManager,public void AddUnlockMergeItem(int id) { },decompiled_rebased_without_autoanalysis,1
0x1B50FB4,MapAdventureModel,private void AddIllustrated(bool isMainLine) { },code/Ghidra_native_pseudocode/1b50fb4.c,0x1B611A0,0x1B511A0,Activity.MapAdventure_1.MapAdventureModel$$GetLineId,1,MapAdventureModel,public int GetLineId(bool isMainLine) { },decompiled_rebased_without_autoanalysis,1
0x1B50FB4,MapAdventureModel,private void AddIllustrated(bool isMainLine) { },code/Ghidra_native_pseudocode/1b50fb4.c,0x29B1058,0x29A1058,GameConfigManager$$GetMergeInLineItems,1,GameConfigManager,public List<TableMergeItem> GetMergeInLineItems(int inLine) { },decompiled_rebased_without_autoanalysis,1
0x1B50FB4,MapAdventureModel,private void AddIllustrated(bool isMainLine) { },code/Ghidra_native_pseudocode/1b50fb4.c,0x2BE17E0,0x2BD17E0,MergeManager$$AddUnlockMergeItem,1,MergeManager,public void AddUnlockMergeItem(int id) { },decompiled_rebased_without_autoanalysis,1
0x1B51234,MapAdventureModel,public void DebugSetBuyTime() { },code/Ghidra_native_pseudocode/1b51234.c,0x26BFD40,0x26AFD40,DragonU3DSDK.Storage.StorageMapAdventureOneMerge$$set_GiftBuyTime,1,StorageMapAdventureOneMerge,public void set_GiftBuyTime(long value) { },decompiled_rebased_without_autoanalysis,1
0x1B51370,MapAdventureModel,public void DebugSetEndTime() { },code/Ghidra_native_pseudocode/1b51370.c,0x26BEE0C,0x26AEE0C,DragonU3DSDK.Storage.StorageMapAdventureOne$$set_FinishTime,1,StorageMapAdventureOne,public void set_FinishTime(long value) { },decompiled_rebased_without_autoanalysis,1
0x1B51420,MapAdventureModel,public void DebugSetStartTime() { },code/Ghidra_native_pseudocode/1b51420.c,0x26BED3C,0x26AED3C,DragonU3DSDK.Storage.StorageMapAdventureOne$$set_StartTime,1,StorageMapAdventureOne,public void set_StartTime(long value) { },decompiled_rebased_without_autoanalysis,1
0x1B51570,MapAdventureModel,public void DebugSetOneAndOneRefreshTime() { },code/Ghidra_native_pseudocode/1b51570.c,0x26C01C4,0x26B01C4,DragonU3DSDK.Storage.StorageMapAdventureOneMerge$$set_RefreshNextTime,1,StorageMapAdventureOneMerge,public void set_RefreshNextTime(long value) { },decompiled_rebased_without_autoanalysis,1
