source_file,namespace,type,typedef_index,managed_signature,rva,native_entry,native_status,native_quality_flags,native_file,native_asm_file,native_asm_interval_end,native_asm_interval_capped,native_flow_override,native_flow_override_instruction_rva,native_flow_override_target_rva,native_recovery_note,dumper_block
code/AssetRipper_generated_CSharp/Assembly-CSharp/ButterflyWorkShopModel.cs,,ButterflyWorkShopModel,198,public List<ButterflyWorkShopProductAttenuationConfig> get_ProductAttenuationConfig() { },0x29EDED4,029fded4,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unassigned_register;unknown_native_type,code/Ghidra_native_pseudocode/29eded4.c,,,,,,,,code/Il2CppDumper_type_signatures/00198.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/ButterflyWorkShopModel.cs,,ButterflyWorkShopModel,198,public float GetProductAttenuationConfig(int dayProductCount) { },0x29EDFD0,029fdfd0,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29edfd0.c,,,,,,,,code/Il2CppDumper_type_signatures/00198.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/ButterflyWorkShopModel.cs,,ButterflyWorkShopModel,198,"public void TryProductActivityItem(int index, int id, MergeBoard board, int doubleEnergyTimes) { }",0x29EE10C,029fe10c,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29ee10c.c,,,,,,,,code/Il2CppDumper_type_signatures/00198.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/ButterflyWorkShopModel.cs,,ButterflyWorkShopModel,198,public static GameObject get_FlyItemObj() { },0x29EECC8,029fecc8,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29eecc8.c,,,,,,,,code/Il2CppDumper_type_signatures/00198.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/ButterflyWorkShopModel.cs,,ButterflyWorkShopModel,198,"public static void FlyProductItem(int itemId, Vector2 srcPos, Transform starTransform, float time, bool showEffect, Action action) { }",0x29EE818,029fe818,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29ee818.c,,,,,,,,code/Il2CppDumper_type_signatures/00198.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/ButterflyWorkShopModel.cs,,ButterflyWorkShopModel,198,public static GameObject get_ButterFly() { },0x29EEF18,029fef18,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29eef18.c,,,,,,,,code/Il2CppDumper_type_signatures/00198.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/ButterflyWorkShopModel.cs,,ButterflyWorkShopModel,198,"public static void FlyButterFly(int index, Vector2 srcPos, Vector3 targetPos, float time, bool showEffect, Action action) { }",0x29EF18C,029ff18c,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29ef18c.c,,,,,,,,code/Il2CppDumper_type_signatures/00198.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/ButterflyWorkShopModel.cs,,ButterflyWorkShopModel,198,"public override void InitFromServerData(string activityId, string activityType, ulong startTime, ulong endTime, ulong rewardEndTime, bool manualEnd, string configJson, string activitySubType) { }",0x29EFA74,029ffa74,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29efa74.c,,,,,,,,code/Il2CppDumper_type_signatures/00198.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/ButterflyWorkShopModel.cs,,ButterflyWorkShopModel,198,protected override void InitServerDataFinish() { },0x29F0110,02a00110,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/29f0110.c,,,,,,,,code/Il2CppDumper_type_signatures/00198.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/ButterflyWorkShopModel.cs,,ButterflyWorkShopModel,198,public bool IsClaimed(int index) { },0x29F01E4,02a001e4,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29f01e4.c,,,,,,,,code/Il2CppDumper_type_signatures/00198.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/ButterflyWorkShopModel.cs,,ButterflyWorkShopModel,198,public void OpenMainPopup() { },0x29EC574,029fc574,pseudocode_partial_bad_instruction,bad_instruction;ghidra_warning_comment;halt_baddata;pcode_error;unassigned_register;unknown_native_type;unresolved_constructor,code/Ghidra_native_pseudocode/29ec574.c,,,,,,,,code/Il2CppDumper_type_signatures/00198.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/ButterflyWorkShopModel.cs,,ButterflyWorkShopModel,198,public void PurchaseSuccess(TableShop tableShop) { },0x29F02B0,02a002b0,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29f02b0.c,,,,,,,,code/Il2CppDumper_type_signatures/00198.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/ButterflyWorkShopModel.cs,,ButterflyWorkShopModel,198,public void PopReward(List<ResData> listResData) { },0x29F0834,02a00834,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29f0834.c,,,,,,,,code/Il2CppDumper_type_signatures/00198.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/ButterflyWorkShopModel.cs,,ButterflyWorkShopModel,198,public static UIButterflyWorkShopMainController get_MainView() { },0x29F0B80,02a00b80,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29f0b80.c,,,,,,,,code/Il2CppDumper_type_signatures/00198.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/ButterflyWorkShopModel.cs,,ButterflyWorkShopModel,198,public virtual string get_MainUIPath() { },0x29F0CD4,02a00cd4,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29f0cd4.c,,,,,,,,code/Il2CppDumper_type_signatures/00198.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/ButterflyWorkShopModel.cs,,ButterflyWorkShopModel,198,public static bool CanShowUI() { },0x29F0D80,02a00d80,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29f0d80.c,,,,,,,,code/Il2CppDumper_type_signatures/00198.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/ButterflyWorkShopModel.cs,,ButterflyWorkShopModel,198,private static bool IsActivityStorageEnd(StorageButterflyWorkShop storage) { },0x29F1410,02a01410,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29f1410.c,,,,,,,,code/Il2CppDumper_type_signatures/00198.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/ButterflyWorkShopModel.cs,,ButterflyWorkShopModel,198,public static void RemoveUselessStorage() { },0x29EFD94,029ffd94,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29efd94.c,,,,,,,,code/Il2CppDumper_type_signatures/00198.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/ButterflyWorkShopModel.cs,,ButterflyWorkShopModel,198,public StageRewardConfig GetStageRewardConfig() { },0x29F151C,02a0151c,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29f151c.c,,,,,,,,code/Il2CppDumper_type_signatures/00198.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/ButterflyWorkShopModel.cs,,ButterflyWorkShopModel,198,public int GetButterFlyType(int index) { },0x29EF8B8,029ff8b8,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29ef8b8.c,,,,,,,,code/Il2CppDumper_type_signatures/00198.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/ButterflyWorkShopModel.cs,,ButterflyWorkShopModel,198,public int GetRandomIndex() { },0x29F1850,02a01850,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29f1850.c,,,,,,,,code/Il2CppDumper_type_signatures/00198.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/ButterflyWorkShopModel.cs,,ButterflyWorkShopModel,198,public bool IsFinish() { },0x29F1E48,02a01e48,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29f1e48.c,,,,,,,,code/Il2CppDumper_type_signatures/00198.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/ButterflyWorkShopModel.cs,,ButterflyWorkShopModel,198,"public void OnUseItem(int index, int id) { }",0x29ECCF0,029fccf0,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29eccf0.c,,,,,,,,code/Il2CppDumper_type_signatures/00198.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/ButterflyWorkShopModel.cs,,ButterflyWorkShopModel,198,public void CheckFinish() { },0x29F1F2C,02a01f2c,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unassigned_register;unknown_native_type,code/Ghidra_native_pseudocode/29f1f2c.c,,,,,,,,code/Il2CppDumper_type_signatures/00198.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/ButterflyWorkShopModel.cs,,ButterflyWorkShopModel,198,"public void OnNewItem(int index, int id, RefreshItemSource source) { }",0x29ECAE0,029fcae0,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29ecae0.c,,,,,,,,code/Il2CppDumper_type_signatures/00198.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/ButterflyWorkShopModel.cs,,ButterflyWorkShopModel,198,public Transform GetFlyTarget() { },0x29F2244,02a02244,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29f2244.c,,,,,,,,code/Il2CppDumper_type_signatures/00198.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/ButterflyWorkShopModel.cs,,ButterflyWorkShopModel,198,public override bool CanDownLoadRes() { },0x29F2314,02a02314,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29f2314.c,,,,,,,,code/Il2CppDumper_type_signatures/00198.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/ButterflyWorkShopModel.cs,,ButterflyWorkShopModel,198,public void .ctor() { },0x29ECE40,029fce40,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29ece40.c,,,,,,,,code/Il2CppDumper_type_signatures/00198.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/ButterflyWorkShopModel.cs,,ButterflyWorkShopModel,198,private static void .cctor() { },0x29F23C0,02a023c0,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29f23c0.c,,,,,,,,code/Il2CppDumper_type_signatures/00198.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/ButterflyWorkShopModel.cs,,ButterflyWorkShopModel,198,private void <TryProductActivityItem>b__34_0() { },0x29F243C,02a0243c,decompiled_rebased_without_autoanalysis,,code/Ghidra_native_pseudocode/29f243c.c,,,,,,,,code/Il2CppDumper_type_signatures/00198.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/ButterflyWorkShopModel.cs,,ButterflyWorkShopModel,198,"public void <>iFixBaseProxy_InitFromServerData(string P0, string P1, ulong P2, ulong P3, ulong P4, bool P5, string P6, string P7) { }",0x29F244C,02a0244c,decompiled_rebased_without_autoanalysis,,code/Ghidra_native_pseudocode/29f244c.c,,,,,,,,code/Il2CppDumper_type_signatures/00198.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/ButterflyWorkShopModel.cs,,ButterflyWorkShopModel,198,public void <>iFixBaseProxy_InitServerDataFinish() { },0x29F24A0,02a024a0,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/29f24a0.c,,,,,,,,code/Il2CppDumper_type_signatures/00198.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/ButterflyWorkShopModel.cs,,ButterflyWorkShopModel,198,public bool <>iFixBaseProxy_CanDownLoadRes() { },0x29F24A4,02a024a4,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/29f24a4.c,,,,,,,,code/Il2CppDumper_type_signatures/00198.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/CatSwimmingModel.cs,,CatSwimmingModel.<>c__DisplayClass47_0,263,public void .ctor() { },0x2B3D560,02b4d560,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/2b3d560.c,,,,,,,,code/Il2CppDumper_type_signatures/00263.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/CatSwimmingModel.cs,,CatSwimmingModel.<>c__DisplayClass47_0,263,internal bool <MergeToProductCatSwimming>b__0(CatSwimmingItem p) { },0x2B3F994,02b4f994,decompiled_rebased_without_autoanalysis,,code/Ghidra_native_pseudocode/2b3f994.c,,,,,,,,code/Il2CppDumper_type_signatures/00263.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/CatSwimmingModel.cs,,CatSwimmingModel.<>c__DisplayClass48_0,264,public void .ctor() { },0x2B3DA0C,02b4da0c,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/2b3da0c.c,,,,,,,,code/Il2CppDumper_type_signatures/00264.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/CatSwimmingModel.cs,,CatSwimmingModel.<>c__DisplayClass48_0,264,internal bool <AddRandomTaskScore>b__0(CatSwimmingOrder p) { },0x2B3F9D4,02b4f9d4,decompiled_rebased_without_autoanalysis,,code/Ghidra_native_pseudocode/2b3f9d4.c,,,,,,,,code/Il2CppDumper_type_signatures/00264.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/CatSwimmingModel.cs,,CatSwimmingModel.<>c__DisplayClass49_0,265,public void .ctor() { },0x2B3DDA4,02b4dda4,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/2b3dda4.c,,,,,,,,code/Il2CppDumper_type_signatures/00265.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/CatSwimmingModel.cs,,CatSwimmingModel.<>c__DisplayClass49_0,265,internal bool <GetRandomTaskScore>b__0(CatSwimmingOrder p) { },0x2B3FA04,02b4fa04,decompiled_rebased_without_autoanalysis,,code/Ghidra_native_pseudocode/2b3fa04.c,,,,,,,,code/Il2CppDumper_type_signatures/00265.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/CatSwimmingModel.cs,,CatSwimmingModel.<>c__DisplayClass50_0,266,public void .ctor() { },0x2B3FA44,02b4fa44,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/2b3fa44.c,,,,,,,,code/Il2CppDumper_type_signatures/00266.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/CatSwimmingModel.cs,,CatSwimmingModel.<>c__DisplayClass50_0,266,internal void <AddActivityScore>b__0() { },0x2B3FA4C,02b4fa4c,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/2b3fa4c.c,,,,,,,,code/Il2CppDumper_type_signatures/00266.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/CatSwimmingModel.cs,,CatSwimmingModel.<>c__DisplayClass51_0,267,public void .ctor() { },0x2B3E014,02b4e014,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/2b3e014.c,,,,,,,,code/Il2CppDumper_type_signatures/00267.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/CatSwimmingModel.cs,,CatSwimmingModel.<>c__DisplayClass51_0,267,internal void <AddActivityScore>b__0() { },0x2B3FA8C,02b4fa8c,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/2b3fa8c.c,,,,,,,,code/Il2CppDumper_type_signatures/00267.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/CatSwimmingModel.cs,,CatSwimmingModel.<>c__DisplayClass53_0,268,public void .ctor() { },0x2B3E688,02b4e688,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/2b3e688.c,,,,,,,,code/Il2CppDumper_type_signatures/00268.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/CatSwimmingModel.cs,,CatSwimmingModel.<>c__DisplayClass53_1,269,public void .ctor() { },0x2B3E690,02b4e690,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/2b3e690.c,,,,,,,,code/Il2CppDumper_type_signatures/00269.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/CatSwimmingModel.cs,,CatSwimmingModel.<>c__DisplayClass53_1,269,internal void <FlyScore>b__0() { },0x2B3FBE4,02b4fbe4,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/2b3fbe4.c,,,,,,,,code/Il2CppDumper_type_signatures/00269.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/CatSwimmingModel.cs,,CatSwimmingModel.<AddActivityScore>d__50,270,private void MoveNext() { },0x2B3FD30,02b4fd30,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/2b3fd30.c,,,,,,,,code/Il2CppDumper_type_signatures/00270.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/CatSwimmingModel.cs,,CatSwimmingModel.<AddActivityScore>d__50,270,private void SetStateMachine(IAsyncStateMachine stateMachine) { },0x2B400EC,02b500ec,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/2b400ec.c,,,,,,,,code/Il2CppDumper_type_signatures/00270.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/CatSwimmingModel.cs,,CatSwimmingModel.<AddScore>d__35,271,private void MoveNext() { },0x2B400F8,02b500f8,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/2b400f8.c,,,,,,,,code/Il2CppDumper_type_signatures/00271.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/CatSwimmingModel.cs,,CatSwimmingModel.<AddScore>d__35,271,private void SetStateMachine(IAsyncStateMachine stateMachine) { },0x2B40C98,02b50c98,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/2b40c98.c,,,,,,,,code/Il2CppDumper_type_signatures/00271.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/CatSwimmingModel.cs,,CatSwimmingModel,272,public bool ShowEntrance() { },0x2B2DE64,02b3de64,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/2b2de64.c,,,,,,,,code/Il2CppDumper_type_signatures/00272.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/CatSwimmingModel.cs,,CatSwimmingModel,272,public static CatSwimmingModel get_Instance() { },0x2B2DDA0,02b3dda0,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/2b2dda0.c,,,,,,,,code/Il2CppDumper_type_signatures/00272.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/CatSwimmingModel.cs,,CatSwimmingModel,272,public override string get_Guid() { },0x2B397CC,02b497cc,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/2b397cc.c,,,,,,,,code/Il2CppDumper_type_signatures/00272.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/CatSwimmingModel.cs,,CatSwimmingModel,272,public int get_CurScore() { },0x2B3985C,02b4985c,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/2b3985c.c,,,,,,,,code/Il2CppDumper_type_signatures/00272.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/CatSwimmingModel.cs,,CatSwimmingModel,272,public void set_CurScore(int value) { },0x2B398C8,02b498c8,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/2b398c8.c,,,,,,,,code/Il2CppDumper_type_signatures/00272.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/CatSwimmingModel.cs,,CatSwimmingModel,272,public int get_TotalScore() { },0x2B2E290,02b3e290,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/2b2e290.c,,,,,,,,code/Il2CppDumper_type_signatures/00272.txt
