source_file,namespace,type,typedef_index,declaration_with_inheritance_and_interfaces,dumper_block
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,3809,private sealed class SummerWatermelonModel.<>c // TypeDefIndex: 3809,code/Il2CppDumper_type_signatures/03809.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass142_0,3810,private sealed class SummerWatermelonModel.<>c__DisplayClass142_0 // TypeDefIndex: 3810,code/Il2CppDumper_type_signatures/03810.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass170_0,3811,private sealed class SummerWatermelonModel.<>c__DisplayClass170_0 // TypeDefIndex: 3811,code/Il2CppDumper_type_signatures/03811.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass170_1,3812,private sealed class SummerWatermelonModel.<>c__DisplayClass170_1 // TypeDefIndex: 3812,code/Il2CppDumper_type_signatures/03812.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass171_0,3813,private sealed class SummerWatermelonModel.<>c__DisplayClass171_0 // TypeDefIndex: 3813,code/Il2CppDumper_type_signatures/03813.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_0,3814,private sealed class SummerWatermelonModel.<>c__DisplayClass52_0 // TypeDefIndex: 3814,code/Il2CppDumper_type_signatures/03814.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_1,3815,private sealed class SummerWatermelonModel.<>c__DisplayClass52_1 // TypeDefIndex: 3815,code/Il2CppDumper_type_signatures/03815.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass56_0,3816,private sealed class SummerWatermelonModel.<>c__DisplayClass56_0 // TypeDefIndex: 3816,code/Il2CppDumper_type_signatures/03816.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass98_0,3817,private sealed class SummerWatermelonModel.<>c__DisplayClass98_0 // TypeDefIndex: 3817,code/Il2CppDumper_type_signatures/03817.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass99_0,3818,private sealed class SummerWatermelonModel.<>c__DisplayClass99_0 // TypeDefIndex: 3818,code/Il2CppDumper_type_signatures/03818.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,3819,private struct SummerWatermelonModel.<OnNewItem>d__98 : IAsyncStateMachine // TypeDefIndex: 3819,code/Il2CppDumper_type_signatures/03819.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_22/SummerWatermelonModel.cs,Activity.SummerWatermelon_22,SummerWatermelonModel,3820,public class SummerWatermelonModel : ActivityEntityBase // TypeDefIndex: 3820,code/Il2CppDumper_type_signatures/03820.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_23/SummerWatermelonMergeBoard.cs,Activity.SummerWatermelon_23,SummerWatermelonMergeBoard,3875,public class SummerWatermelonMergeBoard : MergeBoard // TypeDefIndex: 3875,code/Il2CppDumper_type_signatures/03875.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_23/SummerWatermelonMergeBoard_Big.cs,Activity.SummerWatermelon_23,SummerWatermelonMergeBoard_Big,3876,public class SummerWatermelonMergeBoard_Big : MergeBoard // TypeDefIndex: 3876,code/Il2CppDumper_type_signatures/03876.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,3877,private sealed class SummerWatermelonModel.<>c // TypeDefIndex: 3877,code/Il2CppDumper_type_signatures/03877.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass132_0,3878,private sealed class SummerWatermelonModel.<>c__DisplayClass132_0 // TypeDefIndex: 3878,code/Il2CppDumper_type_signatures/03878.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass153_0,3879,private sealed class SummerWatermelonModel.<>c__DisplayClass153_0 // TypeDefIndex: 3879,code/Il2CppDumper_type_signatures/03879.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass153_1,3880,private sealed class SummerWatermelonModel.<>c__DisplayClass153_1 // TypeDefIndex: 3880,code/Il2CppDumper_type_signatures/03880.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass154_0,3881,private sealed class SummerWatermelonModel.<>c__DisplayClass154_0 // TypeDefIndex: 3881,code/Il2CppDumper_type_signatures/03881.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass50_0,3882,private sealed class SummerWatermelonModel.<>c__DisplayClass50_0 // TypeDefIndex: 3882,code/Il2CppDumper_type_signatures/03882.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass50_1,3883,private sealed class SummerWatermelonModel.<>c__DisplayClass50_1 // TypeDefIndex: 3883,code/Il2CppDumper_type_signatures/03883.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass54_0,3884,private sealed class SummerWatermelonModel.<>c__DisplayClass54_0 // TypeDefIndex: 3884,code/Il2CppDumper_type_signatures/03884.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass87_0,3885,private sealed class SummerWatermelonModel.<>c__DisplayClass87_0 // TypeDefIndex: 3885,code/Il2CppDumper_type_signatures/03885.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass88_0,3886,private sealed class SummerWatermelonModel.<>c__DisplayClass88_0 // TypeDefIndex: 3886,code/Il2CppDumper_type_signatures/03886.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__87,3887,private struct SummerWatermelonModel.<OnNewItem>d__87 : IAsyncStateMachine // TypeDefIndex: 3887,code/Il2CppDumper_type_signatures/03887.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_23/SummerWatermelonModel.cs,Activity.SummerWatermelon_23,SummerWatermelonModel,3888,public class SummerWatermelonModel : ActivityEntityBase // TypeDefIndex: 3888,code/Il2CppDumper_type_signatures/03888.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_26/SummerWatermelonMergeBoard1.cs,Activity.SummerWatermelon_26,SummerWatermelonMergeBoard1,3940,public class SummerWatermelonMergeBoard1 : MergeBoard // TypeDefIndex: 3940,code/Il2CppDumper_type_signatures/03940.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_26/SummerWatermelonMergeBoard2.cs,Activity.SummerWatermelon_26,SummerWatermelonMergeBoard2,3941,public class SummerWatermelonMergeBoard2 : MergeBoard // TypeDefIndex: 3941,code/Il2CppDumper_type_signatures/03941.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_26/SummerWatermelonMergeBoard3.cs,Activity.SummerWatermelon_26,SummerWatermelonMergeBoard3,3942,public class SummerWatermelonMergeBoard3 : MergeBoard // TypeDefIndex: 3942,code/Il2CppDumper_type_signatures/03942.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_26/SummerWatermelonMergeBoard4.cs,Activity.SummerWatermelon_26,SummerWatermelonMergeBoard4,3943,public class SummerWatermelonMergeBoard4 : MergeBoard // TypeDefIndex: 3943,code/Il2CppDumper_type_signatures/03943.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,3944,private sealed class SummerWatermelonModel.<>c // TypeDefIndex: 3944,code/Il2CppDumper_type_signatures/03944.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass142_0,3945,private sealed class SummerWatermelonModel.<>c__DisplayClass142_0 // TypeDefIndex: 3945,code/Il2CppDumper_type_signatures/03945.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass170_0,3946,private sealed class SummerWatermelonModel.<>c__DisplayClass170_0 // TypeDefIndex: 3946,code/Il2CppDumper_type_signatures/03946.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass170_1,3947,private sealed class SummerWatermelonModel.<>c__DisplayClass170_1 // TypeDefIndex: 3947,code/Il2CppDumper_type_signatures/03947.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass171_0,3948,private sealed class SummerWatermelonModel.<>c__DisplayClass171_0 // TypeDefIndex: 3948,code/Il2CppDumper_type_signatures/03948.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_0,3949,private sealed class SummerWatermelonModel.<>c__DisplayClass52_0 // TypeDefIndex: 3949,code/Il2CppDumper_type_signatures/03949.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_1,3950,private sealed class SummerWatermelonModel.<>c__DisplayClass52_1 // TypeDefIndex: 3950,code/Il2CppDumper_type_signatures/03950.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass56_0,3951,private sealed class SummerWatermelonModel.<>c__DisplayClass56_0 // TypeDefIndex: 3951,code/Il2CppDumper_type_signatures/03951.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass98_0,3952,private sealed class SummerWatermelonModel.<>c__DisplayClass98_0 // TypeDefIndex: 3952,code/Il2CppDumper_type_signatures/03952.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass99_0,3953,private sealed class SummerWatermelonModel.<>c__DisplayClass99_0 // TypeDefIndex: 3953,code/Il2CppDumper_type_signatures/03953.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,3954,private struct SummerWatermelonModel.<OnNewItem>d__98 : IAsyncStateMachine // TypeDefIndex: 3954,code/Il2CppDumper_type_signatures/03954.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_26/SummerWatermelonModel.cs,Activity.SummerWatermelon_26,SummerWatermelonModel,3955,public class SummerWatermelonModel : ActivityEntityBase // TypeDefIndex: 3955,code/Il2CppDumper_type_signatures/03955.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_27/SummerWatermelonMergeBoard.cs,Activity.SummerWatermelon_27,SummerWatermelonMergeBoard,4010,public class SummerWatermelonMergeBoard : MergeBoard // TypeDefIndex: 4010,code/Il2CppDumper_type_signatures/04010.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_27/SummerWatermelonMergeBoard_Big.cs,Activity.SummerWatermelon_27,SummerWatermelonMergeBoard_Big,4011,public class SummerWatermelonMergeBoard_Big : MergeBoard // TypeDefIndex: 4011,code/Il2CppDumper_type_signatures/04011.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,4012,private sealed class SummerWatermelonModel.<>c // TypeDefIndex: 4012,code/Il2CppDumper_type_signatures/04012.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass132_0,4013,private sealed class SummerWatermelonModel.<>c__DisplayClass132_0 // TypeDefIndex: 4013,code/Il2CppDumper_type_signatures/04013.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass153_0,4014,private sealed class SummerWatermelonModel.<>c__DisplayClass153_0 // TypeDefIndex: 4014,code/Il2CppDumper_type_signatures/04014.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass153_1,4015,private sealed class SummerWatermelonModel.<>c__DisplayClass153_1 // TypeDefIndex: 4015,code/Il2CppDumper_type_signatures/04015.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass154_0,4016,private sealed class SummerWatermelonModel.<>c__DisplayClass154_0 // TypeDefIndex: 4016,code/Il2CppDumper_type_signatures/04016.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass50_0,4017,private sealed class SummerWatermelonModel.<>c__DisplayClass50_0 // TypeDefIndex: 4017,code/Il2CppDumper_type_signatures/04017.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass50_1,4018,private sealed class SummerWatermelonModel.<>c__DisplayClass50_1 // TypeDefIndex: 4018,code/Il2CppDumper_type_signatures/04018.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass54_0,4019,private sealed class SummerWatermelonModel.<>c__DisplayClass54_0 // TypeDefIndex: 4019,code/Il2CppDumper_type_signatures/04019.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass87_0,4020,private sealed class SummerWatermelonModel.<>c__DisplayClass87_0 // TypeDefIndex: 4020,code/Il2CppDumper_type_signatures/04020.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass88_0,4021,private sealed class SummerWatermelonModel.<>c__DisplayClass88_0 // TypeDefIndex: 4021,code/Il2CppDumper_type_signatures/04021.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__87,4022,private struct SummerWatermelonModel.<OnNewItem>d__87 : IAsyncStateMachine // TypeDefIndex: 4022,code/Il2CppDumper_type_signatures/04022.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_27/SummerWatermelonModel.cs,Activity.SummerWatermelon_27,SummerWatermelonModel,4023,public class SummerWatermelonModel : ActivityEntityBase // TypeDefIndex: 4023,code/Il2CppDumper_type_signatures/04023.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_21/SummerWatermelonMergeBoard1.cs,Activity.SummerWatermelon_21,SummerWatermelonMergeBoard1,4075,public class SummerWatermelonMergeBoard1 : MergeBoard // TypeDefIndex: 4075,code/Il2CppDumper_type_signatures/04075.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_21/SummerWatermelonMergeBoard2.cs,Activity.SummerWatermelon_21,SummerWatermelonMergeBoard2,4076,public class SummerWatermelonMergeBoard2 : MergeBoard // TypeDefIndex: 4076,code/Il2CppDumper_type_signatures/04076.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_21/SummerWatermelonMergeBoard3.cs,Activity.SummerWatermelon_21,SummerWatermelonMergeBoard3,4077,public class SummerWatermelonMergeBoard3 : MergeBoard // TypeDefIndex: 4077,code/Il2CppDumper_type_signatures/04077.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_21/SummerWatermelonMergeBoard4.cs,Activity.SummerWatermelon_21,SummerWatermelonMergeBoard4,4078,public class SummerWatermelonMergeBoard4 : MergeBoard // TypeDefIndex: 4078,code/Il2CppDumper_type_signatures/04078.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,4079,private sealed class SummerWatermelonModel.<>c // TypeDefIndex: 4079,code/Il2CppDumper_type_signatures/04079.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass141_0,4080,private sealed class SummerWatermelonModel.<>c__DisplayClass141_0 // TypeDefIndex: 4080,code/Il2CppDumper_type_signatures/04080.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass167_0,4081,private sealed class SummerWatermelonModel.<>c__DisplayClass167_0 // TypeDefIndex: 4081,code/Il2CppDumper_type_signatures/04081.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass167_1,4082,private sealed class SummerWatermelonModel.<>c__DisplayClass167_1 // TypeDefIndex: 4082,code/Il2CppDumper_type_signatures/04082.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass168_0,4083,private sealed class SummerWatermelonModel.<>c__DisplayClass168_0 // TypeDefIndex: 4083,code/Il2CppDumper_type_signatures/04083.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_0,4084,private sealed class SummerWatermelonModel.<>c__DisplayClass52_0 // TypeDefIndex: 4084,code/Il2CppDumper_type_signatures/04084.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_1,4085,private sealed class SummerWatermelonModel.<>c__DisplayClass52_1 // TypeDefIndex: 4085,code/Il2CppDumper_type_signatures/04085.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass56_0,4086,private sealed class SummerWatermelonModel.<>c__DisplayClass56_0 // TypeDefIndex: 4086,code/Il2CppDumper_type_signatures/04086.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass98_0,4087,private sealed class SummerWatermelonModel.<>c__DisplayClass98_0 // TypeDefIndex: 4087,code/Il2CppDumper_type_signatures/04087.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass99_0,4088,private sealed class SummerWatermelonModel.<>c__DisplayClass99_0 // TypeDefIndex: 4088,code/Il2CppDumper_type_signatures/04088.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,4089,private struct SummerWatermelonModel.<OnNewItem>d__98 : IAsyncStateMachine // TypeDefIndex: 4089,code/Il2CppDumper_type_signatures/04089.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_21/SummerWatermelonModel.cs,Activity.SummerWatermelon_21,SummerWatermelonModel,4090,public class SummerWatermelonModel : ActivityEntityBase // TypeDefIndex: 4090,code/Il2CppDumper_type_signatures/04090.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_24/SummerWatermelonMergeBoard1.cs,Activity.SummerWatermelon_24,SummerWatermelonMergeBoard1,4146,public class SummerWatermelonMergeBoard1 : MergeBoard // TypeDefIndex: 4146,code/Il2CppDumper_type_signatures/04146.txt
