source_file,namespace,type,typedef_index,field_declaration_and_offset
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyEightProductAttenuationConfig.cs,,SummerWatermelonTwentyEightProductAttenuationConfig,1152,private int <ProductCount>k__BackingField; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyEightProductAttenuationConfig.cs,,SummerWatermelonTwentyEightProductAttenuationConfig,1152,private float <TotalWeightMulti>k__BackingField; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyEightProductConfig.cs,,SummerWatermelonTwentyEightProductConfig,1153,private int <Id>k__BackingField; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyEightProductConfig.cs,,SummerWatermelonTwentyEightProductConfig,1153,private int <ItemId>k__BackingField; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyEightProductConfig.cs,,SummerWatermelonTwentyEightProductConfig,1153,private List<int> <OutPut>k__BackingField; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyEightProductConfig.cs,,SummerWatermelonTwentyEightProductConfig,1153,private List<int> <Weight>k__BackingField; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyEightProductConfig.cs,,SummerWatermelonTwentyEightProductConfig,1153,private int <MaxWeight>k__BackingField; // 0x18
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyOneConfig.cs,,SummerWatermelonThirtyOneConfig,1157,private int <Id>k__BackingField; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyOneConfig.cs,,SummerWatermelonThirtyOneConfig,1157,private int <LineId>k__BackingField; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyOneConfig.cs,,SummerWatermelonThirtyOneConfig,1157,private List<int> <InitItems>k__BackingField; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyOneConfig.cs,,SummerWatermelonThirtyOneConfig,1157,private int <LineIdChild>k__BackingField; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyOneConfig.cs,,SummerWatermelonThirtyOneConfig,1157,private int <BigBoardUnlockLevel>k__BackingField; // 0x18
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyOneConfig.cs,,SummerWatermelonThirtyOneConfig,1157,private List<int> <NoRecycleItems>k__BackingField; // 0x1C
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyOneConfig.cs,,SummerWatermelonThirtyOneConfig,1157,private int <IsOpenBP>k__BackingField; // 0x20
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyOneConfig.cs,,SummerWatermelonThirtyOneConfig,1157,private int <BpShopID>k__BackingField; // 0x24
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyOneConfig.cs,,SummerWatermelonThirtyOneConfig,1157,private List<int> <UnlockItemIds>k__BackingField; // 0x28
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyOneConfig.cs,,SummerWatermelonThirtyOneConfig,1157,private int <UnlockStep>k__BackingField; // 0x2C
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyOneConfig.cs,,SummerWatermelonThirtyOneConfig,1157,private List<int> <MoveCheckNum>k__BackingField; // 0x30
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyOneDeleItemConfig.cs,,SummerWatermelonThirtyOneDeleItemConfig,1158,private int <Id>k__BackingField; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyOneDeleItemConfig.cs,,SummerWatermelonThirtyOneDeleItemConfig,1158,private int <ItemId>k__BackingField; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyOneProductAttenuationConfig.cs,,SummerWatermelonThirtyOneProductAttenuationConfig,1164,private int <Id>k__BackingField; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyOneProductAttenuationConfig.cs,,SummerWatermelonThirtyOneProductAttenuationConfig,1164,private int <ProductCount>k__BackingField; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyOneProductAttenuationConfig.cs,,SummerWatermelonThirtyOneProductAttenuationConfig,1164,private float <TotalWeightMulti>k__BackingField; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyOneProductConfig.cs,,SummerWatermelonThirtyOneProductConfig,1165,private int <Id>k__BackingField; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyOneProductConfig.cs,,SummerWatermelonThirtyOneProductConfig,1165,private int <ItemId>k__BackingField; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyOneProductConfig.cs,,SummerWatermelonThirtyOneProductConfig,1165,private List<int> <OutPut>k__BackingField; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyOneProductConfig.cs,,SummerWatermelonThirtyOneProductConfig,1165,private List<int> <Weight>k__BackingField; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyOneProductConfig.cs,,SummerWatermelonThirtyOneProductConfig,1165,private int <MaxWeight>k__BackingField; // 0x18
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineConfig.cs,,SummerWatermelonNineConfig,1169,private int <Id>k__BackingField; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineConfig.cs,,SummerWatermelonNineConfig,1169,private int <LineId>k__BackingField; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineConfig.cs,,SummerWatermelonNineConfig,1169,private List<int> <InitItems>k__BackingField; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineConfig.cs,,SummerWatermelonNineConfig,1169,private int <LineIdChild>k__BackingField; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineConfig.cs,,SummerWatermelonNineConfig,1169,private int <BigBoardUnlockLevel>k__BackingField; // 0x18
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineConfig.cs,,SummerWatermelonNineConfig,1169,private List<int> <NoRecycleItems>k__BackingField; // 0x1C
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineDeleItemConfig.cs,,SummerWatermelonNineDeleItemConfig,1170,private int <Id>k__BackingField; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineDeleItemConfig.cs,,SummerWatermelonNineDeleItemConfig,1170,private int <ItemId>k__BackingField; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineProductAttenuationConfig.cs,,SummerWatermelonNineProductAttenuationConfig,1175,private int <Id>k__BackingField; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineProductAttenuationConfig.cs,,SummerWatermelonNineProductAttenuationConfig,1175,private int <ProductCount>k__BackingField; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineProductAttenuationConfig.cs,,SummerWatermelonNineProductAttenuationConfig,1175,private float <TotalWeightMulti>k__BackingField; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineProductConfig.cs,,SummerWatermelonNineProductConfig,1176,private int <Id>k__BackingField; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineProductConfig.cs,,SummerWatermelonNineProductConfig,1176,private int <ItemId>k__BackingField; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineProductConfig.cs,,SummerWatermelonNineProductConfig,1176,private List<int> <OutPut>k__BackingField; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineProductConfig.cs,,SummerWatermelonNineProductConfig,1176,private List<int> <Weight>k__BackingField; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineProductConfig.cs,,SummerWatermelonNineProductConfig,1176,private int <MaxWeight>k__BackingField; // 0x18
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineteenConfig.cs,,SummerWatermelonNineteenConfig,1183,private int <Id>k__BackingField; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineteenConfig.cs,,SummerWatermelonNineteenConfig,1183,private int <LineId>k__BackingField; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineteenConfig.cs,,SummerWatermelonNineteenConfig,1183,private List<int> <InitItems>k__BackingField; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineteenConfig.cs,,SummerWatermelonNineteenConfig,1183,private int <LineIdChild>k__BackingField; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineteenConfig.cs,,SummerWatermelonNineteenConfig,1183,private List<int> <BigBoardUnlockLevel>k__BackingField; // 0x18
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineteenConfig.cs,,SummerWatermelonNineteenConfig,1183,private List<int> <NoRecycleItems>k__BackingField; // 0x1C
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineteenConfig.cs,,SummerWatermelonNineteenConfig,1183,private int <IsOpenBP>k__BackingField; // 0x20
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineteenConfig.cs,,SummerWatermelonNineteenConfig,1183,private int <BpShopID>k__BackingField; // 0x24
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineteenConfig.cs,,SummerWatermelonNineteenConfig,1183,private int <DecorationLevel>k__BackingField; // 0x28
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineteenDeleItemConfig.cs,,SummerWatermelonNineteenDeleItemConfig,1184,private int <Id>k__BackingField; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineteenDeleItemConfig.cs,,SummerWatermelonNineteenDeleItemConfig,1184,private int <ItemId>k__BackingField; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineteenProductAttenuationConfig.cs,,SummerWatermelonNineteenProductAttenuationConfig,1190,private int <Id>k__BackingField; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineteenProductAttenuationConfig.cs,,SummerWatermelonNineteenProductAttenuationConfig,1190,private int <ProductCount>k__BackingField; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineteenProductAttenuationConfig.cs,,SummerWatermelonNineteenProductAttenuationConfig,1190,private float <TotalWeightMulti>k__BackingField; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineteenProductConfig.cs,,SummerWatermelonNineteenProductConfig,1191,private int <Id>k__BackingField; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineteenProductConfig.cs,,SummerWatermelonNineteenProductConfig,1191,private int <ItemId>k__BackingField; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineteenProductConfig.cs,,SummerWatermelonNineteenProductConfig,1191,private List<int> <OutPut>k__BackingField; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineteenProductConfig.cs,,SummerWatermelonNineteenProductConfig,1191,private List<int> <Weight>k__BackingField; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonNineteenProductConfig.cs,,SummerWatermelonNineteenProductConfig,1191,private int <MaxWeight>k__BackingField; // 0x18
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyNineConfig.cs,,SummerWatermelonTwentyNineConfig,1195,private int <Id>k__BackingField; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyNineConfig.cs,,SummerWatermelonTwentyNineConfig,1195,private int <LineId>k__BackingField; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyNineConfig.cs,,SummerWatermelonTwentyNineConfig,1195,private List<int> <InitItems>k__BackingField; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyNineConfig.cs,,SummerWatermelonTwentyNineConfig,1195,private int <LineIdChild>k__BackingField; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyNineConfig.cs,,SummerWatermelonTwentyNineConfig,1195,private int <BigBoardUnlockLevel>k__BackingField; // 0x18
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyNineConfig.cs,,SummerWatermelonTwentyNineConfig,1195,private List<int> <NoRecycleItems>k__BackingField; // 0x1C
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyNineConfig.cs,,SummerWatermelonTwentyNineConfig,1195,private int <IsOpenBP>k__BackingField; // 0x20
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyNineConfig.cs,,SummerWatermelonTwentyNineConfig,1195,private int <BpShopID>k__BackingField; // 0x24
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyNineConfig.cs,,SummerWatermelonTwentyNineConfig,1195,private List<int> <UnlockItemIds>k__BackingField; // 0x28
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyNineConfig.cs,,SummerWatermelonTwentyNineConfig,1195,private int <UnlockStep>k__BackingField; // 0x2C
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyNineConfig.cs,,SummerWatermelonTwentyNineConfig,1195,private List<int> <MoveCheckNum>k__BackingField; // 0x30
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyNineDeleItemConfig.cs,,SummerWatermelonTwentyNineDeleItemConfig,1196,private int <Id>k__BackingField; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyNineDeleItemConfig.cs,,SummerWatermelonTwentyNineDeleItemConfig,1196,private int <ItemId>k__BackingField; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyNineProductAttenuationConfig.cs,,SummerWatermelonTwentyNineProductAttenuationConfig,1202,private int <Id>k__BackingField; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyNineProductAttenuationConfig.cs,,SummerWatermelonTwentyNineProductAttenuationConfig,1202,private int <ProductCount>k__BackingField; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyNineProductAttenuationConfig.cs,,SummerWatermelonTwentyNineProductAttenuationConfig,1202,private float <TotalWeightMulti>k__BackingField; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyNineProductConfig.cs,,SummerWatermelonTwentyNineProductConfig,1203,private int <Id>k__BackingField; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyNineProductConfig.cs,,SummerWatermelonTwentyNineProductConfig,1203,private int <ItemId>k__BackingField; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyNineProductConfig.cs,,SummerWatermelonTwentyNineProductConfig,1203,private List<int> <OutPut>k__BackingField; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyNineProductConfig.cs,,SummerWatermelonTwentyNineProductConfig,1203,private List<int> <Weight>k__BackingField; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwentyNineProductConfig.cs,,SummerWatermelonTwentyNineProductConfig,1203,private int <MaxWeight>k__BackingField; // 0x18
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyTwoConfig.cs,,SummerWatermelonThirtyTwoConfig,1210,private int <Id>k__BackingField; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyTwoConfig.cs,,SummerWatermelonThirtyTwoConfig,1210,private int <LineId>k__BackingField; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyTwoConfig.cs,,SummerWatermelonThirtyTwoConfig,1210,private List<int> <InitItems>k__BackingField; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyTwoConfig.cs,,SummerWatermelonThirtyTwoConfig,1210,private int <LineIdChild>k__BackingField; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyTwoConfig.cs,,SummerWatermelonThirtyTwoConfig,1210,private List<int> <BigBoardUnlockLevel>k__BackingField; // 0x18
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyTwoConfig.cs,,SummerWatermelonThirtyTwoConfig,1210,private List<int> <NoRecycleItems>k__BackingField; // 0x1C
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyTwoConfig.cs,,SummerWatermelonThirtyTwoConfig,1210,private int <IsOpenBP>k__BackingField; // 0x20
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyTwoConfig.cs,,SummerWatermelonThirtyTwoConfig,1210,private int <BpShopID>k__BackingField; // 0x24
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyTwoConfig.cs,,SummerWatermelonThirtyTwoConfig,1210,private int <DecorationLevel>k__BackingField; // 0x28
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyTwoDeleItemConfig.cs,,SummerWatermelonThirtyTwoDeleItemConfig,1211,private int <Id>k__BackingField; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyTwoDeleItemConfig.cs,,SummerWatermelonThirtyTwoDeleItemConfig,1211,private int <ItemId>k__BackingField; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyTwoProductAttenuationConfig.cs,,SummerWatermelonThirtyTwoProductAttenuationConfig,1217,private int <Id>k__BackingField; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyTwoProductAttenuationConfig.cs,,SummerWatermelonThirtyTwoProductAttenuationConfig,1217,private int <ProductCount>k__BackingField; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyTwoProductAttenuationConfig.cs,,SummerWatermelonThirtyTwoProductAttenuationConfig,1217,private float <TotalWeightMulti>k__BackingField; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyTwoProductConfig.cs,,SummerWatermelonThirtyTwoProductConfig,1218,private int <Id>k__BackingField; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonThirtyTwoProductConfig.cs,,SummerWatermelonThirtyTwoProductConfig,1218,private int <ItemId>k__BackingField; // 0xC
