assembly,type_file,source_file,line,namespace,kind,name,declaration,role
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/IBoardEventModelExtensions.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/IBoardEventModelExtensions.cs,5,Code.GameLogic.GameEvents,class,IBoardEventModelExtensions,public static class IBoardEventModelExtensions,活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/IBubbleBonusEvent.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/IBubbleBonusEvent.cs,6,Code.GameLogic.GameEvents,interface,IBubbleBonusEvent,public interface IBubbleBonusEvent,活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/ICoreSupportEventMinigameRewardId.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/ICoreSupportEventMinigameRewardId.cs,6,Code.GameLogic.GameEvents,interface,ICoreSupportEventMinigameRewardId,public interface ICoreSupportEventMinigameRewardId,活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/IEventSharedInfo.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/IEventSharedInfo.cs,5,Code.GameLogic.GameEvents,interface,IEventSharedInfo,public interface IEventSharedInfo,基类与直接依赖
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/IItemActivationEvent.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/IItemActivationEvent.cs,6,Code.GameLogic.GameEvents,interface,IItemActivationEvent,public interface IItemActivationEvent,活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/ILevelBoardEventInfo.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/ILevelBoardEventInfo.cs,5,Code.GameLogic.GameEvents,interface,ILevelBoardEventInfo,"public interface ILevelBoardEventInfo : ILevelEventInfo, IBoardEventInfo, IHasRequirement",活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/ILevelBoardEventModel.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/ILevelBoardEventModel.cs,3,Code.GameLogic.GameEvents,interface,ILevelBoardEventModel,"public interface ILevelBoardEventModel : ILevelEventModel, IBoardEventModel",活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/IMysteryMachineItem.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/IMysteryMachineItem.cs,12,Code.GameLogic.GameEvents,interface,IMysteryMachineItem,public interface IMysteryMachineItem,活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/IMysteryMachineTask.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/IMysteryMachineTask.cs,6,Code.GameLogic.GameEvents,interface,IMysteryMachineTask,public interface IMysteryMachineTask,活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/IVisibilityStrategy.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/IVisibilityStrategy.cs,8,Code.GameLogic.GameEvents,interface,"IVisibilityStrategy<TId,","public interface IVisibilityStrategy<TId, TInfo, TModel> where TInfo : class, IMetaActivableInfo<TId>, IGameConfigData<TId> where TModel : MetaActivableState<TId, TInfo>",基类与直接依赖
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/LeaderboardEventId.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/LeaderboardEventId.cs,7,Code.GameLogic.GameEvents,class,LeaderboardEventId,public class LeaderboardEventId : StringId<LeaderboardEventId>,活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/LeaderboardEventInfo.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/LeaderboardEventInfo.cs,26,Code.GameLogic.GameEvents,class,LeaderboardEventInfo,"public class LeaderboardEventInfo : IMetaActivableConfigData<LeaderboardEventId>, IMetaActivableConfigData, IGameConfigData, IMetaActivableInfo, IGameConfigData<LeaderboardEventId>, IHasGameConfigKey<LeaderboardEventId>, IMetaActivableInfo<LeaderboardEventId>, IBoardEventInfo, IHasRequirement, IBubbleBonusEvent, IEventSharedInfo, IPrioritizedEvent, IVisibilityStrategy<LeaderboardEventId, LeaderboardEventInfo, LeaderboardEventModel>",活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/LeaderboardEventModel.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/LeaderboardEventModel.cs,20,Code.GameLogic.GameEvents,class,LeaderboardEventModel,"public class LeaderboardEventModel : MetaActivableState<LeaderboardEventId, LeaderboardEventInfo>, IBoardEventModel, IPointsEvent, IGroupIdGetter, ILeaderboardEventModel",活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/LeaderboardEventScoreChangeSourceAction.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/LeaderboardEventScoreChangeSourceAction.cs,6,Code.GameLogic.GameEvents,enum,LeaderboardEventScoreChangeSourceAction,public enum LeaderboardEventScoreChangeSourceAction,活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/MuseumItemRotation.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/MuseumItemRotation.cs,7,Code.GameLogic.GameEvents,enum,MuseumItemRotation,public enum MuseumItemRotation,活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/MysteryMachineContainerItemData.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/MysteryMachineContainerItemData.cs,7,Code.GameLogic.GameEvents,struct,MysteryMachineContainerItemData,public struct MysteryMachineContainerItemData,活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/MysteryMachineCurrencyItem.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/MysteryMachineCurrencyItem.cs,12,Code.GameLogic.GameEvents,class,MysteryMachineCurrencyItem,public class MysteryMachineCurrencyItem : IMysteryMachineItem,活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/MysteryMachineCurrencyItemChainId.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/MysteryMachineCurrencyItemChainId.cs,7,Code.GameLogic.GameEvents,class,MysteryMachineCurrencyItemChainId,public class MysteryMachineCurrencyItemChainId : StringId<MysteryMachineCurrencyItemChainId>,活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/MysteryMachineCurrencyItemChainInfo.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/MysteryMachineCurrencyItemChainInfo.cs,9,Code.GameLogic.GameEvents,class,MysteryMachineCurrencyItemChainInfo,"public class MysteryMachineCurrencyItemChainInfo : IGameConfigData<MysteryMachineCurrencyItemChainId>, IGameConfigData, IHasGameConfigKey<MysteryMachineCurrencyItemChainId>",活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/MysteryMachineCurrencyItemChainSource.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/MysteryMachineCurrencyItemChainSource.cs,8,Code.GameLogic.GameEvents,class,MysteryMachineCurrencyItemChainSource,"public class MysteryMachineCurrencyItemChainSource : IConfigItemSource<MysteryMachineCurrencyItemChainInfo, MysteryMachineCurrencyItemChainId>, IGameConfigSourceItem<MysteryMachineCurrencyItemChainId, MysteryMachineCurrencyItemChainInfo>, IHasGameConfigKey<MysteryMachineCurrencyItemChainId>",活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/MysteryMachineCurrencyItemId.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/MysteryMachineCurrencyItemId.cs,7,Code.GameLogic.GameEvents,class,MysteryMachineCurrencyItemId,public class MysteryMachineCurrencyItemId : StringId<MysteryMachineCurrencyItemId>,活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/MysteryMachineCurrencyItemInfo.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/MysteryMachineCurrencyItemInfo.cs,7,Code.GameLogic.GameEvents,class,MysteryMachineCurrencyItemInfo,"public class MysteryMachineCurrencyItemInfo : IGameConfigData<MysteryMachineCurrencyItemId>, IGameConfigData, IHasGameConfigKey<MysteryMachineCurrencyItemId>",活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/MysteryMachineCurrencyItemSource.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/MysteryMachineCurrencyItemSource.cs,6,Code.GameLogic.GameEvents,class,MysteryMachineCurrencyItemSource,"public class MysteryMachineCurrencyItemSource : IConfigItemSource<MysteryMachineCurrencyItemInfo, MysteryMachineCurrencyItemId>, IGameConfigSourceItem<MysteryMachineCurrencyItemId, MysteryMachineCurrencyItemInfo>, IHasGameConfigKey<MysteryMachineCurrencyItemId>",活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/MysteryMachineExtraItemGranting.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/MysteryMachineExtraItemGranting.cs,7,Code.GameLogic.GameEvents,class,MysteryMachineExtraItemGranting,public class MysteryMachineExtraItemGranting : StringId<MysteryMachineExtraItemGranting>,活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/MysteryMachineExtraItemGrantingId.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/MysteryMachineExtraItemGrantingId.cs,7,Code.GameLogic.GameEvents,class,MysteryMachineExtraItemGrantingId,public class MysteryMachineExtraItemGrantingId : StringId<MysteryMachineExtraItemGrantingId>,活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/MysteryMachineExtraItemGrantingInfo.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/MysteryMachineExtraItemGrantingInfo.cs,11,Code.GameLogic.GameEvents,class,MysteryMachineExtraItemGrantingInfo,"public class MysteryMachineExtraItemGrantingInfo : IGameConfigData<MysteryMachineExtraItemGrantingId>, IGameConfigData, IHasGameConfigKey<MysteryMachineExtraItemGrantingId>",活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/MysteryMachineExtraItemGrantingSource.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/MysteryMachineExtraItemGrantingSource.cs,8,Code.GameLogic.GameEvents,class,MysteryMachineExtraItemGrantingSource,"public class MysteryMachineExtraItemGrantingSource : IConfigItemSource<MysteryMachineExtraItemGrantingInfo, MysteryMachineExtraItemGrantingId>, IGameConfigSourceItem<MysteryMachineExtraItemGrantingId, MysteryMachineExtraItemGrantingInfo>, IHasGameConfigKey<MysteryMachineExtraItemGrantingId>",活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/MysteryMachineItem.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/MysteryMachineItem.cs,13,Code.GameLogic.GameEvents,class,MysteryMachineItem,public class MysteryMachineItem : IMysteryMachineItem,活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/MysteryMachineItemId.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/MysteryMachineItemId.cs,7,Code.GameLogic.GameEvents,class,MysteryMachineItemId,public class MysteryMachineItemId : StringId<MysteryMachineItemId>,活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/MysteryMachineItemInfo.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/MysteryMachineItemInfo.cs,10,Code.GameLogic.GameEvents,class,MysteryMachineItemInfo,"public class MysteryMachineItemInfo : IGameConfigData<MysteryMachineItemId>, IGameConfigData, IHasGameConfigKey<MysteryMachineItemId>",活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/MysteryMachineItemScore.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/MysteryMachineItemScore.cs,7,Code.GameLogic.GameEvents,class,MysteryMachineItemScore,"public class MysteryMachineItemScore : IGameConfigData<MysteryMachineItemScoreId>, IGameConfigData, IHasGameConfigKey<MysteryMachineItemScoreId>",活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/MysteryMachineItemScoreId.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/MysteryMachineItemScoreId.cs,7,Code.GameLogic.GameEvents,class,MysteryMachineItemScoreId,public class MysteryMachineItemScoreId : StringId<MysteryMachineItemScoreId>,活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/MysteryMachineItemScoreSource.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/MysteryMachineItemScoreSource.cs,6,Code.GameLogic.GameEvents,class,MysteryMachineItemScoreSource,"public class MysteryMachineItemScoreSource : IConfigItemSource<MysteryMachineItemScore, MysteryMachineItemScoreId>, IGameConfigSourceItem<MysteryMachineItemScoreId, MysteryMachineItemScore>, IHasGameConfigKey<MysteryMachineItemScoreId>",活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/MysteryMachineItemSetId.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/MysteryMachineItemSetId.cs,7,Code.GameLogic.GameEvents,class,MysteryMachineItemSetId,public class MysteryMachineItemSetId : StringId<MysteryMachineItemSetId>,活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/MysteryMachineItemSetInfo.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/MysteryMachineItemSetInfo.cs,9,Code.GameLogic.GameEvents,class,MysteryMachineItemSetInfo,"public class MysteryMachineItemSetInfo : IGameConfigData<MysteryMachineItemSetId>, IGameConfigData, IHasGameConfigKey<MysteryMachineItemSetId>",活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/MysteryMachineItemSetSource.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/MysteryMachineItemSetSource.cs,8,Code.GameLogic.GameEvents,class,MysteryMachineItemSetSource,"public class MysteryMachineItemSetSource : IConfigItemSource<MysteryMachineItemSetInfo, MysteryMachineItemSetId>, IGameConfigSourceItem<MysteryMachineItemSetId, MysteryMachineItemSetInfo>, IHasGameConfigKey<MysteryMachineItemSetId>",活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/MysteryMachineItemSource.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/MysteryMachineItemSource.cs,8,Code.GameLogic.GameEvents,class,MysteryMachineItemSource,"public class MysteryMachineItemSource : IConfigItemSource<MysteryMachineItemInfo, MysteryMachineItemId>, IGameConfigSourceItem<MysteryMachineItemId, MysteryMachineItemInfo>, IHasGameConfigKey<MysteryMachineItemId>",活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/MysteryMachineItemTypes.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/MysteryMachineItemTypes.cs,3,Code.GameLogic.GameEvents,class,MysteryMachineItemTypes,public static class MysteryMachineItemTypes,活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/MysteryMachineMergeData.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/MysteryMachineMergeData.cs,3,Code.GameLogic.GameEvents,struct,MysteryMachineMergeData,public struct MysteryMachineMergeData,活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/MysteryMachineMergeItemData.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/MysteryMachineMergeItemData.cs,3,Code.GameLogic.GameEvents,struct,MysteryMachineMergeItemData,public struct MysteryMachineMergeItemData,活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/MysteryMachineProgressionEventProgressItem.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/MysteryMachineProgressionEventProgressItem.cs,12,Code.GameLogic.GameEvents,class,MysteryMachineProgressionEventProgressItem,public class MysteryMachineProgressionEventProgressItem : IMysteryMachineItem,活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/MysteryMachineProgressionEventProgressItemChainId.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/MysteryMachineProgressionEventProgressItemChainId.cs,7,Code.GameLogic.GameEvents,class,MysteryMachineProgressionEventProgressItemChainId,public class MysteryMachineProgressionEventProgressItemChainId : StringId<MysteryMachineProgressionEventProgressItemChainId>,活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/MysteryMachineProgressionEventProgressItemChainInfo.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/MysteryMachineProgressionEventProgressItemChainInfo.cs,9,Code.GameLogic.GameEvents,class,MysteryMachineProgressionEventProgressItemChainInfo,"public class MysteryMachineProgressionEventProgressItemChainInfo : IGameConfigData<MysteryMachineProgressionEventProgressItemChainId>, IGameConfigData, IHasGameConfigKey<MysteryMachineProgressionEventProgressItemChainId>",活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/MysteryMachineProgressionEventProgressItemChainSource.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/MysteryMachineProgressionEventProgressItemChainSource.cs,8,Code.GameLogic.GameEvents,class,MysteryMachineProgressionEventProgressItemChainSource,"public class MysteryMachineProgressionEventProgressItemChainSource : IConfigItemSource<MysteryMachineProgressionEventProgressItemChainInfo, MysteryMachineProgressionEventProgressItemChainId>, IGameConfigSourceItem<MysteryMachineProgressionEventProgressItemChainId, MysteryMachineProgressionEventProgressItemChainInfo>, IHasGameConfigKey<MysteryMachineProgressionEventProgressItemChainId>",活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/MysteryMachineProgressionEventProgressItemId.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/MysteryMachineProgressionEventProgressItemId.cs,7,Code.GameLogic.GameEvents,class,MysteryMachineProgressionEventProgressItemId,public class MysteryMachineProgressionEventProgressItemId : StringId<MysteryMachineProgressionEventProgressItemId>,活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/MysteryMachineProgressionEventProgressItemInfo.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/MysteryMachineProgressionEventProgressItemInfo.cs,7,Code.GameLogic.GameEvents,class,MysteryMachineProgressionEventProgressItemInfo,"public class MysteryMachineProgressionEventProgressItemInfo : IGameConfigData<MysteryMachineProgressionEventProgressItemId>, IGameConfigData, IHasGameConfigKey<MysteryMachineProgressionEventProgressItemId>",活动棋盘与扩展玩法
Metacore.MergeMansion.SharedLogic,Code/GameLogic/GameEvents/MysteryMachineProgressionEventProgressItemSource.cs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/MysteryMachineProgressionEventProgressItemSource.cs,6,Code.GameLogic.GameEvents,class,MysteryMachineProgressionEventProgressItemSource,"public class MysteryMachineProgressionEventProgressItemSource : IConfigItemSource<MysteryMachineProgressionEventProgressItemInfo, MysteryMachineProgressionEventProgressItemId>, IGameConfigSourceItem<MysteryMachineProgressionEventProgressItemId, MysteryMachineProgressionEventProgressItemInfo>, IHasGameConfigKey<MysteryMachineProgressionEventProgressItemId>",活动棋盘与扩展玩法
