source_native_file,source_method,target_symbol,retained_target_files,target_file_count
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Boolean TryConsumeCurrencyBank(GameLogic.Banks.CurrencyBankId currencyBankId, System.Int32 storedAmount, GameLogic.Player.AnalyticsContext context)",MetaDuration.get_Zero,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Boolean TryConsumeCurrencyBank(GameLogic.Banks.CurrencyBankId currencyBankId, System.Int32 storedAmount, GameLogic.Player.AnalyticsContext context)",MetaDuration.ToTimeSpan,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Boolean TryConsumeCurrencyBank(GameLogic.Banks.CurrencyBankId currencyBankId, System.Int32 storedAmount, GameLogic.Player.AnalyticsContext context)",TimeSpan.get_TotalHours,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Boolean TryConsumeCurrencyBank(GameLogic.Banks.CurrencyBankId currencyBankId, System.Int32 storedAmount, GameLogic.Player.AnalyticsContext context)",CurrencyBankModel.get_Info,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Boolean TryConsumeCurrencyBank(GameLogic.Banks.CurrencyBankId currencyBankId, System.Int32 storedAmount, GameLogic.Player.AnalyticsContext context)",MetaDuration.get_Zero,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Boolean TryConsumeCurrencyBank(GameLogic.Banks.CurrencyBankId currencyBankId, System.Int32 storedAmount, GameLogic.Player.AnalyticsContext context)",MetaDuration.ToTimeSpan,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Boolean TryConsumeCurrencyBank(GameLogic.Banks.CurrencyBankId currencyBankId, System.Int32 storedAmount, GameLogic.Player.AnalyticsContext context)",TimeSpan.get_TotalHours,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Boolean TryConsumeCurrencyBank(GameLogic.Banks.CurrencyBankId currencyBankId, System.Int32 storedAmount, GameLogic.Player.AnalyticsContext context)",CurrencyBankModel.get_Info,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Boolean TryConsumeCurrencyBank(GameLogic.Banks.CurrencyBankId currencyBankId, System.Int32 storedAmount, GameLogic.Player.AnalyticsContext context)",MetaDuration.get_Zero,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Boolean TryConsumeCurrencyBank(GameLogic.Banks.CurrencyBankId currencyBankId, System.Int32 storedAmount, GameLogic.Player.AnalyticsContext context)",MetaDuration.ToTimeSpan,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Boolean TryConsumeCurrencyBank(GameLogic.Banks.CurrencyBankId currencyBankId, System.Int32 storedAmount, GameLogic.Player.AnalyticsContext context)",TimeSpan.get_TotalHours,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Boolean TryConsumeCurrencyBank(GameLogic.Banks.CurrencyBankId currencyBankId, System.Int32 storedAmount, GameLogic.Player.AnalyticsContext context)",MetaTime.ToDateTime,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Boolean TryConsumeCurrencyBank(GameLogic.Banks.CurrencyBankId currencyBankId, System.Int32 storedAmount, GameLogic.Player.AnalyticsContext context)",MetaTime.ToDateTime,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Boolean TryConsumeCurrencyBank(GameLogic.Banks.CurrencyBankId currencyBankId, System.Int32 storedAmount, GameLogic.Player.AnalyticsContext context)",DateTime.op_Subtraction,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Boolean TryConsumeCurrencyBank(GameLogic.Banks.CurrencyBankId currencyBankId, System.Int32 storedAmount, GameLogic.Player.AnalyticsContext context)",TimeSpan.get_TotalHours,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Boolean TryConsumeCurrencyBank(GameLogic.Banks.CurrencyBankId currencyBankId, System.Int32 storedAmount, GameLogic.Player.AnalyticsContext context)",CurrencyBankModel.get_Info,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Boolean TryConsumeCurrencyBank(GameLogic.Banks.CurrencyBankId currencyBankId, System.Int32 storedAmount, GameLogic.Player.AnalyticsContext context)",CurrencyBankModel.get_Info,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Boolean TryConsumeCurrencyBank(GameLogic.Banks.CurrencyBankId currencyBankId, System.Int32 storedAmount, GameLogic.Player.AnalyticsContext context)",CurrencyBankModel.get_Info,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Boolean TryConsumeCurrencyBank(GameLogic.Banks.CurrencyBankId currencyBankId, System.Int32 storedAmount, GameLogic.Player.AnalyticsContext context)",Convert.ToInt32,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Boolean TryConsumeCurrencyBank(GameLogic.Banks.CurrencyBankId currencyBankId, System.Int32 storedAmount, GameLogic.Player.AnalyticsContext context)",Convert.ToInt32,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Boolean TryConsumeCurrencyBank(GameLogic.Banks.CurrencyBankId currencyBankId, System.Int32 storedAmount, GameLogic.Player.AnalyticsContext context)",CurrencyBankModel.get_Info,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Boolean TryConsumeCurrencyBank(GameLogic.Banks.CurrencyBankId currencyBankId, System.Int32 storedAmount, GameLogic.Player.AnalyticsContext context)",AnalyticsEventCurrencyBankAction..ctor,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Boolean TryConsumeCurrencyBank(GameLogic.Banks.CurrencyBankId currencyBankId, System.Int32 storedAmount, GameLogic.Player.AnalyticsContext context)",PlayerModel.SendAnalyticsEvent,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Boolean TryConsumeCurrencyBank(GameLogic.Banks.CurrencyBankId currencyBankId, System.Int32 storedAmount, GameLogic.Player.AnalyticsContext context)",CurrencyBankModel.get_Info,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Boolean TryConsumeCurrencyBank(GameLogic.Banks.CurrencyBankId currencyBankId, System.Int32 storedAmount, GameLogic.Player.AnalyticsContext context)",CurrencyBankInfo.get_ConfigKey,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Boolean TryConsumeCurrencyBank(GameLogic.Banks.CurrencyBankId currencyBankId, System.Int32 storedAmount, GameLogic.Player.AnalyticsContext context)",AnalyticsEventCurrencyBankStateChanged..ctor,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Boolean TryConsumeCurrencyBank(GameLogic.Banks.CurrencyBankId currencyBankId, System.Int32 storedAmount, GameLogic.Player.AnalyticsContext context)",PlayerModel.SendAnalyticsEvent,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,System.Boolean IsActivableActive(Metaplay.Core.Activables.MetaActivableState activable),MetaActivableState.IsActive,source/AssetRipper/Metaplay/Metaplay/Core/Activables/MetaActivableState.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,System.Void RecordStaleProgressionEventPremiumIAPPurchase(Code.GameLogic.GameEvents.ProgressionEventId eventId),StaleProgressionEventPremiumIAPPurchase..ctor,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,System.Void RecordStaleProgressionEventPremiumIAPPurchase(Code.GameLogic.GameEvents.ProgressionEventId eventId),PlayerModel.ReportEvent,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,System.Void RecordStaleProgressionEventPremiumIAPPurchase(Code.GameLogic.GameEvents.ProgressionEventId eventId),MetacoreTime.op_Implicit,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Config/Types/MetacoreTime.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,System.Void RecordStaleProgressionEventPremiumIAPPurchase(Code.GameLogic.GameEvents.ProgressionEventId eventId),StaleProgressionEventPremiumIAPPurchaseInfo..ctor,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,System.Void RecordStaleProgressionEventPremiumIAPPurchase(Metaplay.Core.IStringId eventId),StalenEventPremiumIAPPurchase..ctor,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,System.Void RecordStaleProgressionEventPremiumIAPPurchase(Metaplay.Core.IStringId eventId),PlayerModel.ReportEvent,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,System.Void RecordStaleProgressionEventPremiumIAPPurchase(Metaplay.Core.IStringId eventId),MetacoreTime.op_Implicit,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Config/Types/MetacoreTime.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,System.Void RecordStaleProgressionEventPremiumIAPPurchase(Metaplay.Core.IStringId eventId),StaleEventPremiumIAPPurchaseInfo..ctor,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,GameLogic.Player.Board.MergeBoard TryGetMergeBoard(Merge.MergeBoardId boardId),PlayerModel.TryGetMergeBoard,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"GameLogic.Player.Board.MergeBoard TryGetMergeBoard(Merge.MergeBoardId boardId, out System.Boolean isLegacyEvent, out System.Boolean isLiveOpsEvent, out Code.GameLogic.GameEvents.IBoardEventModel boardEventModel)",MergeBoardId.IsLegacyEvent,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"GameLogic.Player.Board.MergeBoard TryGetMergeBoard(Merge.MergeBoardId boardId, out System.Boolean isLegacyEvent, out System.Boolean isLiveOpsEvent, out Code.GameLogic.GameEvents.IBoardEventModel boardEventModel)",PlayerModel.FindShortLeaderboardEventModel,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"Code.GameLogic.GameEvents.IBoardEventModel FindBoardEventModel(Metaplay.Core.Activables.MetaActivableSet`3<TId, TInfo, TEventState> model, Merge.MergeBoardId boardId)",MetaActivableState.IsActive,source/AssetRipper/Metaplay/Metaplay/Core/Activables/MetaActivableState.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,Code.GameLogic.GameEvents.ShortLeaderboardEventModel FindShortLeaderboardEventModel(Merge.MergeBoardId boardId),MetaActivableState.IsActive,source/AssetRipper/Metaplay/Metaplay/Core/Activables/MetaActivableState.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,Code.GameLogic.GameEvents.ShortLeaderboardEventModel FindShortLeaderboardEventModel(Merge.MergeBoardId boardId),ShortLeaderboardEventModel.GetBoardIdentifier,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/ShortLeaderboardEventModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,Code.GameLogic.GameEvents.ShortLeaderboardEventModel FindShortLeaderboardEventModel(Merge.MergeBoardId boardId),ShortLeaderboardEventModel.HasCurrentNonJoinFailedStage,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Code/GameLogic/GameEvents/ShortLeaderboardEventModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,System.Void RefreshEnergy(GameLogic.Config.Types.MetacoreTime time),PlayerExtensions.GetEnergyUnitRestoreDuration,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerExtensions.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,System.Void RefreshEnergy(GameLogic.Config.Types.MetacoreTime time),Wallet.CheckIfEnergyShouldBeRegenerated,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Wallet.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,System.Void RefreshEnergy(GameLogic.Config.Types.MetacoreTime time),AuxEnergyState.Refresh,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/AuxEnergyState.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,System.Void RefreshProducerInventory(GameLogic.Player.RestoredStateFixupChangeLog changeLog),PlayerModel.get_GameConfig,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,System.Void RefreshProducerInventory(GameLogic.Player.RestoredStateFixupChangeLog changeLog),InventoryExtensions.InitialProducerInventorySize,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Inventory/InventoryExtensions.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,System.Void RefreshProducerInventory(GameLogic.Player.RestoredStateFixupChangeLog changeLog),PlayerModel.SetupInitialProducerInventory,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,System.Void RefreshProducerInventory(GameLogic.Player.RestoredStateFixupChangeLog changeLog),PlayerModel.get_GameConfig,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,System.Void RefreshProducerInventory(GameLogic.Player.RestoredStateFixupChangeLog changeLog),Int32.ToString,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,System.Void RefreshProducerInventory(GameLogic.Player.RestoredStateFixupChangeLog changeLog),String.Format,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,System.Void RefreshProducerInventory(GameLogic.Player.RestoredStateFixupChangeLog changeLog),RestoredStateFixupChangeLog.Record,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/RestoredStateFixupChangeLog.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,System.Void RefreshProducerInventory(GameLogic.Player.RestoredStateFixupChangeLog changeLog),PlayerModel.get_GameConfig,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,System.Void RefreshProducerInventory(GameLogic.Player.RestoredStateFixupChangeLog changeLog),PlayerModel.SetupProducerInventory,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,System.Void RefreshProducerInventory(GameLogic.Player.RestoredStateFixupChangeLog changeLog),String.Format,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,System.Void RefreshActiveBoard(GameLogic.Config.Types.MetacoreTime time),PlayerModel.TryGetMergeBoard,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,System.Void RefreshActiveBoard(GameLogic.Config.Types.MetacoreTime time),MergeBoard.NeedsUpdate,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,System.Void RefreshActiveBoard(GameLogic.Config.Types.MetacoreTime time),GenerationContext..ctor,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Random/GenerationContext.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,System.Void RefreshActiveBoard(GameLogic.Config.Types.MetacoreTime time),MergeBoard.Update,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,System.Void RefreshActiveBoard(GameLogic.Config.Types.MetacoreTime time),MasterFunctions.SetItemsDiscoveredBasedOnBoardActs,source/AssetRipper/Metacore.MergeMansion.SharedLogic/MasterFunctions.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,System.Void RefreshActiveBoard(GameLogic.Config.Types.MetacoreTime time),GameLogicAnalyticsExtensions.ReportBoardActions,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Void ReportEvent(Analytics.AnalyticsServersideEventBase commonEvent, System.Boolean skipOnlineCheck = False)",PlayerModel.SendAnalyticsEvent,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,System.Void SendAnalyticsEvents(System.Collections.Generic.IEnumerable`1<Analytics.AnalyticsServersideEventBase> events),PlayerModel.SendAnalyticsEvent,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Void AnalyticsZeroEnergyCostActivationEvent(System.Int64 analyticsFakeZeroEnergyCost, System.Int64 analyticsFakeZeroEnergySaldo, CurrencySink currencySink, System.Int32 itemId, GameLogic.Player.AnalyticsContext context, System.String attachmnet, System.Int32 attachmentAmount)",GameResourceCost..ctor,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Void AnalyticsZeroEnergyCostActivationEvent(System.Int64 analyticsFakeZeroEnergyCost, System.Int64 analyticsFakeZeroEnergySaldo, CurrencySink currencySink, System.Int32 itemId, GameLogic.Player.AnalyticsContext context, System.String attachmnet, System.Int32 attachmentAmount)",Wallet.GetEnergy,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Wallet.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Void AnalyticsZeroEnergyCostActivationEvent(System.Int64 analyticsFakeZeroEnergyCost, System.Int64 analyticsFakeZeroEnergySaldo, CurrencySink currencySink, System.Int32 itemId, GameLogic.Player.AnalyticsContext context, System.String attachmnet, System.Int32 attachmentAmount)",PlayerModel.IsOnFireActiveOnAnyBoard,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Void AnalyticsZeroEnergyCostActivationEvent(System.Int64 analyticsFakeZeroEnergyCost, System.Int64 analyticsFakeZeroEnergySaldo, CurrencySink currencySink, System.Int32 itemId, GameLogic.Player.AnalyticsContext context, System.String attachmnet, System.Int32 attachmentAmount)",AnalyticsEventCurrencySink..ctor,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Void AnalyticsZeroEnergyCostActivationEvent(System.Int64 analyticsFakeZeroEnergyCost, System.Int64 analyticsFakeZeroEnergySaldo, CurrencySink currencySink, System.Int32 itemId, GameLogic.Player.AnalyticsContext context, System.String attachmnet, System.Int32 attachmentAmount)",PlayerModel.SendAnalyticsEvent,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Void AnalyticsZeroEnergyCostActivationEvent(System.Int64 analyticsFakeZeroEnergyCost, System.Int64 analyticsFakeZeroEnergySaldo, CurrencySink currencySink, System.Int32 itemId, GameLogic.Player.AnalyticsContext context, System.String attachmnet, System.Int32 attachmentAmount)",PlayerModel.get_GameConfig,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Void AnalyticsZeroEnergyCostActivationEvent(System.Int64 analyticsFakeZeroEnergyCost, System.Int64 analyticsFakeZeroEnergySaldo, CurrencySink currencySink, System.Int32 itemId, GameLogic.Player.AnalyticsContext context, System.String attachmnet, System.Int32 attachmentAmount)",ItemConverter.ConvertToItemType,source/AssetRipper/Metacore.MergeMansion.SharedLogic/ItemConverter.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Void AnalyticsZeroEnergyCostActivationEvent(System.Int64 analyticsFakeZeroEnergyCost, System.Int64 analyticsFakeZeroEnergySaldo, CurrencySink currencySink, System.Int32 itemId, GameLogic.Player.AnalyticsContext context, System.String attachmnet, System.Int32 attachmentAmount)",PlayerEvents.GetCurrencyUsedEvent,source/AssetRipper/Metacore.MergeMansion.SharedLogic/Game/Logic/PlayerEvents.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Void AnalyticsZeroEnergyCostActivationEvent(System.Int64 analyticsFakeZeroEnergyCost, System.Int64 analyticsFakeZeroEnergySaldo, CurrencySink currencySink, System.Int32 itemId, GameLogic.Player.AnalyticsContext context, System.String attachmnet, System.Int32 attachmentAmount)",PlayerModel.CollectPlayerEvent,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Void AnalyticsCurrencyRemovedEvent(Currencies currency, System.Int64 amountSoft, System.Int64 amountHard, CurrencySink currencySink, System.Int32 itemId, Code.GameLogic.GameEvents.EventCurrencyId eventCurrencyId, GameLogic.Player.AnalyticsContext context)",PlayerModel.get_GameConfig,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Void AnalyticsCurrencyRemovedEvent(Currencies currency, System.Int64 amountSoft, System.Int64 amountHard, CurrencySink currencySink, System.Int32 itemId, Code.GameLogic.GameEvents.EventCurrencyId eventCurrencyId, GameLogic.Player.AnalyticsContext context)",ItemConverter.ConvertToItemType,source/AssetRipper/Metacore.MergeMansion.SharedLogic/ItemConverter.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Void AnalyticsCurrencyRemovedEvent(Currencies currency, System.Int64 amountSoft, System.Int64 amountHard, CurrencySink currencySink, System.Int32 itemId, Code.GameLogic.GameEvents.EventCurrencyId eventCurrencyId, GameLogic.Player.AnalyticsContext context)",GameResourceCost..ctor,,0
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Void AnalyticsCurrencyRemovedEvent(Currencies currency, System.Int64 amountSoft, System.Int64 amountHard, CurrencySink currencySink, System.Int32 itemId, Code.GameLogic.GameEvents.EventCurrencyId eventCurrencyId, GameLogic.Player.AnalyticsContext context)",Wallet.GetCurrencyAmountFree,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Wallet.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Void AnalyticsCurrencyRemovedEvent(Currencies currency, System.Int64 amountSoft, System.Int64 amountHard, CurrencySink currencySink, System.Int32 itemId, Code.GameLogic.GameEvents.EventCurrencyId eventCurrencyId, GameLogic.Player.AnalyticsContext context)",Wallet.GetCurrencyAmountHard,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Wallet.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Void AnalyticsCurrencyRemovedEvent(Currencies currency, System.Int64 amountSoft, System.Int64 amountHard, CurrencySink currencySink, System.Int32 itemId, Code.GameLogic.GameEvents.EventCurrencyId eventCurrencyId, GameLogic.Player.AnalyticsContext context)",Wallet.GetEnergy,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Wallet.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.txt,"System.Void AnalyticsCurrencyRemovedEvent(Currencies currency, System.Int64 amountSoft, System.Int64 amountHard, CurrencySink currencySink, System.Int32 itemId, Code.GameLogic.GameEvents.EventCurrencyId eventCurrencyId, GameLogic.Player.AnalyticsContext context)",PlayerModel.IsOnFireActiveOnAnyBoard,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.cs,1
