assembly,type_file,native_file,signature,address,arm64_instructions,isil_instructions,status,ghidra_status,ghidra_file,ghidra_detail
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationCycle.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationCycle.txt,Metacore.MergeMansion.Common.Options.Option`1<GameLogic.Player.Items.Activation.IActivationCycleData> get_InitialActivationCyclesDataOption(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationCycle.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationCycle.txt,Metacore.MergeMansion.Common.Options.Option`1<GameLogic.Player.Items.Activation.IActivationReEngagementSettings> get_ReEngagementSettingsOption(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationCycle.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationCycle.txt,"System.Nullable`1<Metaplay.Core.MetaTime> CalculateNextEstimatedStorageFillTime(GameLogic.Player.IPlayer player, GameLogic.Player.Items.IItemDefinition itemDefinition, GameLogic.Player.Items.Activation.ActivationState activationState, GameLogic.Player.Items.StorageState activationStorageState, Metaplay.Core.Math.F32 boostFactor, Metaplay.Core.MetaTime currentTime, System.Boolean useCalendarBasedCycle)",,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationCycle.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationCycle.txt,"System.Void UpdateActivationCycleData(GameLogic.Player.Items.Activation.ActivationState activationState, GameLogic.Player.IPlayer player, Metaplay.Core.MetaTime timeStamp)",,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationCycle.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationCycle.txt,Metaplay.Core.MetaDuration GetActivationDelay(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationCycle.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationCycle.txt,Metaplay.Core.MetaDuration GetFirstCycleDelay(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationCycle.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationCycle.txt,"System.Boolean TryGetActiveDuration(GameLogic.Player.Items.Activation.IActivationFeatures activationFeatures, GameLogic.Player.Items.Activation.ActivationState activationState, GameLogic.Config.Types.MetacoreTime currentTime, out Metaplay.Core.MetaDuration activeDuration)",,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationCycle.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationCycle.txt,"System.Boolean TryGetActiveDuration(GameLogic.Player.Items.Activation.IActivationFeatures activationFeatures, GameLogic.Player.Items.Activation.ActivationState activationState, Metaplay.Core.MetaTime currentTime, out Metaplay.Core.MetaDuration activeDuration)",,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationCycle.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationCycle.txt,Metaplay.Core.MetaDuration GetDelayBetweenCycles(GameLogic.Player.Items.Activation.CycleInfo cycleInfo),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationCycle.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationCycle.txt,Metaplay.Core.Math.F64 GetTimerSkipCostMultiplier(GameLogic.Player.Items.Activation.CycleInfo cycleInfo),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationCycle.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationCycle.txt,System.Int32 GetActivationAmountInCycle(GameLogic.Player.Items.Activation.CycleInfo cycleInfo),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationCycle.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationCycle.txt,System.Int32 GetHowManyAreGeneratedInCycle(GameLogic.Player.Items.Activation.CycleInfo cycleInfo),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationCycle.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationCycle.txt,System.Collections.Generic.IReadOnlyList`1<Metaplay.Core.MetaDuration> GetDailyDelaysBetweenCycles(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationCycle.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationCycle.txt,System.Collections.Generic.IReadOnlyList`1<Metaplay.Core.Math.F64> GetDailyTimerSkipMultipliers(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationCycle.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationCycle.txt,System.Collections.Generic.IReadOnlyList`1<System.Int32> GetDailyActivationAmountInCycle(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationCycle.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationCycle.txt,System.Collections.Generic.IReadOnlyList`1<System.Int32> GetDailyHowManyAreGeneratedInCycle(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationCycle.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationCycle.txt,System.Boolean IsOutOfInitialCycles(System.Int32 cycleNumber),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationCycle.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationCycle.txt,"System.Void Validate(Metaplay.Core.Config.GameConfigValidationResult variantEntries, System.String sheetName, System.String configKey)",,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationCycle.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationCycle.txt,System.Void SetReEngagementSettings(Metacore.MergeMansion.Common.Options.Option`1<GameLogic.Player.Items.Activation.IActivationReEngagementSettings> activationReEngagementSettings),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationCycleData.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationCycleData.txt,System.Int32 get_CycleCount(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationCycleData.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationCycleData.txt,System.Collections.Generic.IReadOnlyList`1<Metaplay.Core.MetaDuration> get_GetDelaysBetweenCycles(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationCycleData.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationCycleData.txt,System.Collections.Generic.IReadOnlyList`1<Metaplay.Core.Math.F64> get_GetTimerSkipMultiplier(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationCycleData.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationCycleData.txt,System.Collections.Generic.IReadOnlyList`1<System.Int32> get_GetActivationAmountInCycle(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationCycleData.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationCycleData.txt,System.Collections.Generic.IReadOnlyList`1<System.Int32> get_GetHowManyAreGeneratedInCycle(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationCycleData.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationCycleData.txt,"System.Void Validate(Metaplay.Core.Config.GameConfigValidationResult variantEntries, System.String sheetName, System.String configKey)",,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationFeatures.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationFeatures.txt,GameLogic.Player.Items.Production.IItemSpawner get_ActivationSpawn(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationFeatures.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationFeatures.txt,GameLogic.Player.Board.Placement.IPlacement get_Placement(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationFeatures.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationFeatures.txt,GameLogic.Player.Items.Activation.IActivationCycle get_ActivationCycle(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationFeatures.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationFeatures.txt,System.Int32 get_StorageMax(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationFeatures.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationFeatures.txt,GameLogic.Player.Items.Production.IItemProducer get_DecayAfterLastCycleProducer(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationFeatures.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationFeatures.txt,GameLogic.Merge.ItemVisibility get_SpawnVisibility(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationFeatures.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationFeatures.txt,System.Boolean get_StartsFull(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationFeatures.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationFeatures.txt,System.Collections.Generic.List`1<GameLogic.Player.Requirements.PlayerRequirement> get_ActivationRequirements(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationFeatures.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationFeatures.txt,System.Nullable`1<System.Int32> get_ActivationCost(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationFeatures.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationFeatures.txt,System.Boolean get_ShowTapTextOnDiscovery(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationFeatures.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationFeatures.txt,System.Boolean get_AllowCooldownRemover(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationFeatures.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationFeatures.txt,System.Boolean get_AllowEnergyMode(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationFeatures.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationFeatures.txt,System.Nullable`1<Metaplay.Core.MetaDuration> get_DecayDelay(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationFeatures.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationFeatures.txt,System.Boolean get_Activable(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationFeatures.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationFeatures.txt,System.Boolean get_DecayAfterLastCycleAndActivation(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationFeatures.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationFeatures.txt,System.Nullable`1<Metaplay.Core.MetaTime> get_ActivationStartTime(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationFeatures.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationFeatures.txt,System.Boolean get_HasDecayDelay(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationFeatures.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationFeatures.txt,Metaplay.Core.Math.F64 TimeSkipPriceGems(GameLogic.Random.IGenerationContext context),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationFeatures.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationFeatures.txt,"System.Boolean IsInInitialSequence(GameLogic.Random.IGenerationContext generationContext, GameLogic.Player.Items.Production.ProducerContext producerContext)",,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationFeatures.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationFeatures.txt,"System.Collections.Generic.IEnumerable`1<GameLogic.Player.Items.IItemDefinition> GetActivationSpawnItems(GameLogic.Random.IGenerationContext generationContext, Metacore.MergeMansion.Common.Options.Option`1<GameLogic.Player.Items.Production.ProducerContext> producerContextOption)",,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationFeatures.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationFeatures.txt,System.Int32 GetItemsPerActivation(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationFeatures.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationFeatures.txt,System.Boolean MatchesRequirements(GameLogic.Player.IPlayer player),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationReEngagementSettings.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationReEngagementSettings.txt,Metaplay.Core.MetaDuration get_ReEngagementStarts(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationReEngagementSettings.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationReEngagementSettings.txt,Metaplay.Core.MetaDuration get_ReEngagementEvery(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationReEngagementSettings.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationReEngagementSettings.txt,System.Int32 get_ReEngagementMax(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationReEngagementSettings.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationReEngagementSettings.txt,Metaplay.Core.MetaDuration get_AddsDelayBetweenCycles(),,0,0,signature_only,,,
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Activation/IActivationReEngagementSettings.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Activation/IActivationReEngagementSettings.txt,Metaplay.Core.Math.F64 get_AddsTimerSkipMultiplier(),,0,0,signature_only,,,
