assembly,type_file,file,line,signature,classification
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,67,private override IEnumerator<IItemDefinition> System.Collections.Generic.IEnumerable<GameLogic.Player.Items.IItemDefinition>.GetEnumerator() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,70,private override IItemDefinition System.Collections.Generic.IEnumerator<GameLogic.Player.Items.IItemDefinition>.get_Current() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,73,private override IEnumerator System.Collections.IEnumerable.GetEnumerator() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,76,private override object System.Collections.IEnumerator.get_Current() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,79,private override void System.Collections.IEnumerator.Reset() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,82,private override void System.IDisposable.Dispose() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,111,public <Produces>d__6(int <>1__state) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,113,private void <>m__Finally1() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,115,private override bool MoveNext() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,118,private override IEnumerator<IItemDefinition> System.Collections.Generic.IEnumerable<GameLogic.Player.Items.IItemDefinition>.GetEnumerator() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,121,private override IItemDefinition System.Collections.Generic.IEnumerator<GameLogic.Player.Items.IItemDefinition>.get_Current() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,124,private override IEnumerator System.Collections.IEnumerable.GetEnumerator() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,127,private override object System.Collections.IEnumerator.get_Current() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,130,private override void System.Collections.IEnumerator.Reset() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,133,private override void System.IDisposable.Dispose() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,161,public <SinkReward>d__9(int <>1__state) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,163,private override bool MoveNext() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,166,private override IEnumerator<IItemDefinition> System.Collections.Generic.IEnumerable<GameLogic.Player.Items.IItemDefinition>.GetEnumerator() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,169,private override IItemDefinition System.Collections.Generic.IEnumerator<GameLogic.Player.Items.IItemDefinition>.get_Current() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,172,private override IEnumerator System.Collections.IEnumerable.GetEnumerator() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,175,private override object System.Collections.IEnumerator.get_Current() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,178,private override void System.Collections.IEnumerator.Reset() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,181,private override void System.IDisposable.Dispose() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,192,private static RemainingDurationComparer() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,194,private RemainingDurationComparer(int quotient) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,196,"public override int Compare(MergeItem x, MergeItem y) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,212,"public static bool AllItemsAreUnlocked(IEnumerable<IItemDefinition> itemDefinitions, IPlayer player, bool replaceLockedItemsWithFallbackItems, out IEnumerable<IItemDefinition>& result) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,216,"public static IEnumerable<IItemDefinition> AllPossibleItemsProduced(IItemProducer producer, IMergeMansionGameConfig config) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,218,"private static void ApplyChargesOverride(MergeItem mergeItem, OverrideItemFeatures overrideItemFeatures) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,220,"private static void ApplyTimeContainerOverride(MergeItem mergeItem, OverrideItemFeatures overrideItemFeatures) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,223,"public static bool CanBeAddedToInventory(MergeItem mergeItem, IPlayer player, MetacoreTime timestamp) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,226,"public static ValueTuple<ActivationState, StorageState> Combine(IActivationFeatures activationFeatures, IActivationFeatures sourceFeatures, ActivationState sourceState, StorageState sourceStorage, IActivationFeatures targetFeatures, ActivationState targetState, StorageState targetStorage, StorageActionType storageAction, MetaTime timestamp) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,228,"public static IBoardItem CreateBoardItem(IPlayer player, IItemDefinition itemDefinition, OverrideItemFeatures overrideItemFeatures, MetacoreTime timestamp, MergeBoardId boardId) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,231,"public static IEnumerable<ValueTuple`2<Int32, Int32>> CreateItemTypeWeightPairs(IEnumerable<Int32> itemIds, IEnumerable<Int32> weights) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,234,"public static ValueTuple<ActivationState, StorageState> FromExisting(IActivationFeatures activationFeatures, MetaTime timestamp) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,236,public static string get_ExperienceProgressPreviewTextFormat() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,238,public static string get_ExperienceProgressTextFormat() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,241,public static int GetDecayAnimationIndex(MergeItem mergeItem) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,244,public static string GetExperienceProgressPreviewTextFormat(IMergeItem mergeItem) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,247,"public static string GetExperienceProgressText(IMergeItem mergeItem, IPlayer player) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,250,public static string GetExperienceProgressTextFormat(IMergeItem mergeItem) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,253,"public static GarageCleanupEventModel GetGarageCleanupEventModel(IMergeItem mergeItem, PlayerModel player) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,255,"public static ValueTuple<Currencies, Int64> GetItemSellPrice(MergeBoardId mergeBoardId, IItemDefinition itemDefinition, IMergeMansionGameConfig gameConfig) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,257,"public static IMergeMechanic GetMergeMechanic(IPlayer player, int itemId) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,260,"public static bool HasProducersOrVariantsInChain(MergeItem mergeItem, IPlayer player) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,263,"public static bool IsProducerOrVariant(MergeItem mergeItem, IPlayer player) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,266,public static bool OrderItemCompleted(MergeItem mergeItem) { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,269,"public static IEnumerable<ValueTuple`2<IItemDefinition, F32>> Produces(ISinkStateFactory sinkStateFactory, IMergeMansionGameConfig config) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,273,"public static IEnumerable<IItemDefinition> Produces(IItemProducer producer, IMergeMansionGameConfig config) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,276,"public static bool ShouldUseProducerInventory(MergeItem mergeItem, IPlayer player) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,280,"public static IEnumerable<IItemDefinition> SinkReward(ISinkStateFactory sinkStateFactory, IMergeMansionGameConfig config) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,282,"private static PlayerReward ToPlayerReward(Currencies currencyType, int amount, CurrencySource source) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,284,"public static PlayerReward ToPlayerReward(Currencies currencyType, long amount, CurrencySource source) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,286,"public static bool TryGetLeveledUpItem(IPlayer player, IItemDefinition sourceItem, IBoard board, int levelUpCount, out IItemDefinition leveledUpItem) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,288,"private static bool TryGetLeveledUpItemByMerging(IPlayer player, IItemDefinition item, IBoard board, int levelUpCount, out IItemDefinition resultItem) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,290,"private static bool TryGetLeveledUpItemFromChain(IPlayer player, IItemDefinition item, int levelUpCount, out IItemDefinition resultItem) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/ItemsExtensions.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/ItemsExtensions.cs,293,"public static bool TryGetPortalPieceChainAnalyticsType(MergeItem item, IPlayer player, out PortalPieceChainAnalyticsType type) { }",generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Leaderboard/ILeaderboardFeatures.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Leaderboard/ILeaderboardFeatures.cs,21,public LeaderboardEventId get_EventId() { },generated_empty_body
Metacore.MergeMansion.SharedLogic,GameLogic/Player/Items/Leaderboard/ILeaderboardFeatures.cs,structure/Cpp2IL-DiffableCs/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Leaderboard/ILeaderboardFeatures.cs,23,public bool get_HasLeaderboardFeatures() { },generated_empty_body
