typedef_index,image,namespace,type_name,signature_from_dump,rva,metadata_status,native_status,native_byte_count,native_sha256,rva_in_script_address_index,arm64_file,ghidra_pseudoc_file,bounded_pseudoc_file
121,TravelTown.Main.dll,MergeEngine.Util,WeightedItemList<TItem>,public void AddItems(IEnumerable<WeightedItem<TItem>> items) { },,signature_only,signature_only,0,,False,native_arm64/TravelTown.Main/000121_WeightedItemList_TItem_.s,,
121,TravelTown.Main.dll,MergeEngine.Util,WeightedItemList<TItem>,public TItem GetItem(Random random) { },,signature_only,signature_only,0,,False,native_arm64/TravelTown.Main/000121_WeightedItemList_TItem_.s,,
121,TravelTown.Main.dll,MergeEngine.Util,WeightedItemList<TItem>,public void .ctor() { },,signature_only,signature_only,0,,False,native_arm64/TravelTown.Main/000121_WeightedItemList_TItem_.s,,
121,TravelTown.Main.dll,MergeEngine.Util,WeightedItemList<TItem>,private void <AddItems>b__7_0(WeightedItem<TItem> item) { },,signature_only,signature_only,0,,False,native_arm64/TravelTown.Main/000121_WeightedItemList_TItem_.s,,
122,TravelTown.Main.dll,,"WeightedItemUtil.<>c__DisplayClass0_0<TItemData,",public void .ctor() { },,signature_only,signature_only,0,,False,,,
122,TravelTown.Main.dll,,"WeightedItemUtil.<>c__DisplayClass0_0<TItemData,","internal int <GenerateWeightedItemList>b__0(TItemData item1, TItemData item2) { }",,signature_only,signature_only,0,,False,,,
123,TravelTown.Main.dll,MergeEngine.Util,WeightedItemUtil,"public static WeightedItemList<TItem> GenerateWeightedItemList<TItemData, TItem>(IList<TItemData> items, Func<TItemData, int> getWeightFunc, Func<TItemData, TItem> getItemFunc) { }",,signature_only,signature_only,0,,False,native_arm64/TravelTown.Main/000123_WeightedItemUtil.s,,
215,TravelTown.Main.dll,MergeEngine.Signal.Items,InventoryStateUpdatedSignal,public void .ctor() { },0x5FF34DC,RVA_and_signature,arm64_complete_bound,8,3ba4b297e1d8838d7777fcd96c1233f3a973601cceff60106a41ec22e79f81eb,True,native_arm64/TravelTown.Main/000215_InventoryStateUpdatedSignal.s,,
218,TravelTown.Main.dll,MergeEngine.Signal.Items,FailedToRemoveItemFromInventorySignal,public int get_SlotIndex() { },0x5FF3600,RVA_and_signature,arm64_complete_bound,8,6f1929ee2376e6ada94db6d2aafe012dfc8382613e73b99aea0c7dea270fac13,True,native_arm64/TravelTown.Main/000218_FailedToRemoveItemFromInventorySignal.s,,
218,TravelTown.Main.dll,MergeEngine.Signal.Items,FailedToRemoveItemFromInventorySignal,public InventorySlotType get_SlotType() { },0x5FF3608,RVA_and_signature,arm64_complete_bound,8,ca9be5891608b757b7bc8d84905b452237de4af4115e73ad7cd6348b92859bf1,True,native_arm64/TravelTown.Main/000218_FailedToRemoveItemFromInventorySignal.s,,
218,TravelTown.Main.dll,MergeEngine.Signal.Items,FailedToRemoveItemFromInventorySignal,public FloatingTextType get_FloatingTextType() { },0x5FF3610,RVA_and_signature,arm64_complete_bound,8,50abf56e70bf4ffd353b0c6ed3c4e4880c6169bcd84263b80a4680f2ca7fb9ab,True,native_arm64/TravelTown.Main/000218_FailedToRemoveItemFromInventorySignal.s,,
218,TravelTown.Main.dll,MergeEngine.Signal.Items,FailedToRemoveItemFromInventorySignal,"public void .ctor(int slotIndex, InventorySlotType type, FloatingTextType floatingTextType) { }",0x5FF3618,RVA_and_signature,arm64_complete_bound,60,29681d15dd864913c9afb7ec4ebc778d05d7e2f6d29695dcd8ddd080ae2fda11,True,native_arm64/TravelTown.Main/000218_FailedToRemoveItemFromInventorySignal.s,,
219,TravelTown.Main.dll,MergeEngine.Signal.Items,ImmediateToolsCollectedSignal,public Vector3 get_StartPosition() { },0x5FF3654,RVA_and_signature,arm64_complete_bound,12,1f3f16aac9672c3f51e66182590fd404ca0c75c6f205eafa38d4f53dacb9777f,True,native_arm64/TravelTown.Main/000219_ImmediateToolsCollectedSignal.s,,
219,TravelTown.Main.dll,MergeEngine.Signal.Items,ImmediateToolsCollectedSignal,public Action get_OnAllToolsReachedTarget() { },0x5FF3660,RVA_and_signature,arm64_complete_bound,8,c0b9896d6c3d8aacf384c0d0cf5d897e84f621efe31cc89c980be348eb9c6614,True,native_arm64/TravelTown.Main/000219_ImmediateToolsCollectedSignal.s,,
219,TravelTown.Main.dll,MergeEngine.Signal.Items,ImmediateToolsCollectedSignal,"public void .ctor(List<ValueTuple<IMergeItem, ResourceMultiple>> toolsWithAnimationData, Vector3 startPosition, Action onAllToolsReachedTarget) { }",0x5FF3668,RVA_and_signature,arm64_complete_bound,104,63102df441c488a9caad29202a2a8acb757aaa2ed4e330c9638ce29e72cf2149,True,native_arm64/TravelTown.Main/000219_ImmediateToolsCollectedSignal.s,,
220,TravelTown.Main.dll,MergeEngine.Signal.Items,InteractionTrackingSignal,public InteractionTrackingData get_InteractionTrackingData() { },0x5FF36D0,RVA_and_signature,arm64_complete_bound,8,dfb556a413c8bda5332942d0202e8d5f1e52f45158aec3676294cf11ad5909cb,True,native_arm64/TravelTown.Main/000220_InteractionTrackingSignal.s,,
220,TravelTown.Main.dll,MergeEngine.Signal.Items,InteractionTrackingSignal,public void .ctor(InteractionTrackingData interactionTrackingData) { },0x5FF36D8,RVA_and_signature,arm64_complete_bound,48,ed0d285ca0e198ddcb46b2357f6cba002c8e753b9628780b58cce50aed5b10fe,True,native_arm64/TravelTown.Main/000220_InteractionTrackingSignal.s,,
221,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemAppearedSignal,public IMergeItem get_MergeItem() { },0x5FF3708,RVA_and_signature,arm64_complete_bound,8,dfb556a413c8bda5332942d0202e8d5f1e52f45158aec3676294cf11ad5909cb,True,native_arm64/TravelTown.Main/000221_ItemAppearedSignal.s,,
221,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemAppearedSignal,public void set_MergeItem(IMergeItem value) { },0x5FF3710,RVA_and_signature,arm64_complete_bound,8,a7e66329b4559e4aa91ad5d43f549e43d59f9d25e995f404552dbdec045525b1,True,native_arm64/TravelTown.Main/000221_ItemAppearedSignal.s,,
221,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemAppearedSignal,public Entity get_Entity() { },0x5FF3718,RVA_and_signature,arm64_complete_bound,8,bd237e5d99f6462770946dd64c9d5273577f92aeb78154ba485fef49e0d73851,True,native_arm64/TravelTown.Main/000221_ItemAppearedSignal.s,,
221,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemAppearedSignal,public void set_Entity(Entity value) { },0x5FF3720,RVA_and_signature,arm64_complete_bound,8,2ef4a67e120626c8c37e64fe6545c7fd9ad9c646808112d4bdba20e43802749c,True,native_arm64/TravelTown.Main/000221_ItemAppearedSignal.s,,
221,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemAppearedSignal,"public void .ctor(IMergeItem mergeItem, Entity entity) { }",0x5FF3728,RVA_and_signature,arm64_complete_bound,68,1ab9fd84f28660a44edffc734fdabaf4c3aab44fbe30fced37b1b4b427133c2e,True,native_arm64/TravelTown.Main/000221_ItemAppearedSignal.s,ghidra_pseudoc/0x5FF3728.c,
222,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemCreatedFirstTimeSignal,public BoardItemPosition get_Position() { },0x5FF376C,RVA_and_signature,arm64_complete_bound,8,d477916a2bafa522dd82b14bbbdd9e9ebc192bfc1c47fd3b345bb44f82868b97,True,native_arm64/TravelTown.Main/000222_ItemCreatedFirstTimeSignal.s,,
222,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemCreatedFirstTimeSignal,"public void .ctor(IMergeItem item, BoardItemPosition position) { }",0x5FF3774,RVA_and_signature,arm64_complete_bound,60,7405daca5401002a181bf975a4ccc6b32c6a65ff6b58c58af8054af4e21bc541,True,native_arm64/TravelTown.Main/000222_ItemCreatedFirstTimeSignal.s,,
223,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemDequeuedSignal,public string get_BoosterUuid() { },0x5FF37B0,RVA_and_signature,arm64_complete_bound,8,f289023bfc90be5c90aa1a98a40c5b356af639e69af0399f5914b2202364955c,True,native_arm64/TravelTown.Main/000223_ItemDequeuedSignal.s,,
223,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemDequeuedSignal,public IBoosterItem get_BoosterItem() { },0x5FF37B8,RVA_and_signature,arm64_complete_bound,8,c0b9896d6c3d8aacf384c0d0cf5d897e84f621efe31cc89c980be348eb9c6614,True,native_arm64/TravelTown.Main/000223_ItemDequeuedSignal.s,,
223,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemDequeuedSignal,"public void .ctor(IMergeItem item, int level, IBoosterItem boosterItem, string boosterUuid) { }",0x5FF37C0,RVA_and_signature,arm64_complete_bound,104,0f1b481770c35df2ad9e776dc5d23954f539be08042f47dd23fa92ddc81dc9f2,True,native_arm64/TravelTown.Main/000223_ItemDequeuedSignal.s,,
224,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemDiscoveredFirstTimeSignal,public void .ctor(IMergeItem item) { },0x5FF3828,RVA_and_signature,arm64_complete_bound,48,a23447db1a73279ba174906bbc6729e7152d1d3afd0cbeba6e64c1258bf21172,True,native_arm64/TravelTown.Main/000224_ItemDiscoveredFirstTimeSignal.s,,
225,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemExpiredSignal,public IMergeItem get_MergeItem() { },0x5FF3858,RVA_and_signature,arm64_complete_bound,8,dfb556a413c8bda5332942d0202e8d5f1e52f45158aec3676294cf11ad5909cb,True,native_arm64/TravelTown.Main/000225_ItemExpiredSignal.s,,
225,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemExpiredSignal,public void set_MergeItem(IMergeItem value) { },0x5FF3860,RVA_and_signature,arm64_complete_bound,8,db6bea7a05b35937586df84240f6d02eb6cd7c02c1c52b8ef3b95d55e2149a15,True,native_arm64/TravelTown.Main/000225_ItemExpiredSignal.s,,
225,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemExpiredSignal,public ExpendableComponent get_ExpendableComponent() { },0x5FF3868,RVA_and_signature,arm64_complete_bound,8,bd237e5d99f6462770946dd64c9d5273577f92aeb78154ba485fef49e0d73851,True,native_arm64/TravelTown.Main/000225_ItemExpiredSignal.s,,
225,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemExpiredSignal,public void set_ExpendableComponent(ExpendableComponent value) { },0x5FF3870,RVA_and_signature,arm64_complete_bound,8,a5d041b038dc9499a188ce15279c2d80c4a95e729a73f4dffe0e7234fe7453a9,True,native_arm64/TravelTown.Main/000225_ItemExpiredSignal.s,,
225,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemExpiredSignal,"public void .ctor(IMergeItem mergeItem, ExpendableComponent expendableComponent) { }",0x5FF3878,RVA_and_signature,arm64_complete_bound,68,9dc6a1ec5e30b34401688bd050c9122b7a457e2507bb936d6ce4222fd9e861fd,True,native_arm64/TravelTown.Main/000225_ItemExpiredSignal.s,ghidra_pseudoc/0x5FF3878.c,
226,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemQueuedSignal,public IItem get_Item() { },0x5FF38BC,RVA_and_signature,arm64_complete_bound,8,dfb556a413c8bda5332942d0202e8d5f1e52f45158aec3676294cf11ad5909cb,True,native_arm64/TravelTown.Main/000226_ItemQueuedSignal.s,,
226,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemQueuedSignal,public Vector2 get_Position() { },0x5FF38C4,RVA_and_signature,arm64_complete_bound,8,2fd2014205e56457b13fe2df93ece194fe202f0bfcf2128bd50e7356d73f9b9e,True,native_arm64/TravelTown.Main/000226_ItemQueuedSignal.s,,
226,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemQueuedSignal,public bool get_Animate() { },0x5FF38CC,RVA_and_signature,arm64_complete_bound,8,143b3c7bd83b0aed91598bc840f9d6c3eed331434f835849cdbe01fd7801fad5,True,native_arm64/TravelTown.Main/000226_ItemQueuedSignal.s,,
226,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemQueuedSignal,public ItemQueuedAnalytics get_AnalyticsObject() { },0x5FF38D4,RVA_and_signature,arm64_complete_bound,8,c0b9896d6c3d8aacf384c0d0cf5d897e84f621efe31cc89c980be348eb9c6614,True,native_arm64/TravelTown.Main/000226_ItemQueuedSignal.s,,
226,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemQueuedSignal,public IRewardViewData get_RewardItemMultiple() { },0x5FF38DC,RVA_and_signature,arm64_complete_bound,8,6b819324b4a3bc2d390c83c7fe02ea41a1f57ae5d4f2a9b0c9256341a5b8d37f,True,native_arm64/TravelTown.Main/000226_ItemQueuedSignal.s,,
226,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemQueuedSignal,public Func<GameObject> get_GetPrefabInstance() { },0x5FF38E4,RVA_and_signature,arm64_complete_bound,8,095bb56e13b6dfde16ade0b592279392884c282a7c7810cb58472b839de552de,True,native_arm64/TravelTown.Main/000226_ItemQueuedSignal.s,,
226,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemQueuedSignal,"public Func<FlyingIconView, InstantiateAndSlideIconsAnimationSettings, Tween> get_OverrideTween() { }",0x5FF38EC,RVA_and_signature,arm64_complete_bound,8,ac1915dbf8ae56825a9e0c79c21190a655d4b32b9c10f299546aad7c9ecadc66,True,native_arm64/TravelTown.Main/000226_ItemQueuedSignal.s,,
226,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemQueuedSignal,public bool get_ActivateQueueAfterAnimation() { },0x5FF38F4,RVA_and_signature,arm64_complete_bound,8,078ba4becdbd72e872ae0ff730955d197071ab6ad37418e7c2e1548bed4f2dbf,True,native_arm64/TravelTown.Main/000226_ItemQueuedSignal.s,,
226,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemQueuedSignal,public bool get_SlideBoardItemToQueue() { },0x5FF38FC,RVA_and_signature,arm64_complete_bound,8,2d96bea2f03fdb6bbcafe6dbf255ea02bd91faf78ea11d880b12940ff69198a5,True,native_arm64/TravelTown.Main/000226_ItemQueuedSignal.s,,
226,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemQueuedSignal,public InstantiateAndSlideIconsAnimationSettings get_AnimationSettings() { },0x5FF3904,RVA_and_signature,arm64_complete_bound,8,989bb1a041c93e09fa2954014eaba1a46b19128664c6bbb210694e0989f09532,True,native_arm64/TravelTown.Main/000226_ItemQueuedSignal.s,,
226,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemQueuedSignal,"public void .ctor(IItem item, Vector2 position, bool animate, ItemQueuedAnalytics analyticsObject, IRewardViewData rewardItemMultiple, bool slideBoardItemToQueue, Func<GameObject> getPrefabInstance, Func<FlyingIconView, InstantiateAndSlideIconsAnimationSettings, Tween> overrideTween, bool activateQueueAfterAnimation = False, InstantiateAndSlideIconsAnimationSettings animationSettings) { }",0x5FF390C,RVA_and_signature,arm64_complete_bound,228,070ab958298f17f5ccdf429b3fd4f83eabbd06802be940e37137c3a7309fb272,True,native_arm64/TravelTown.Main/000226_ItemQueuedSignal.s,,
227,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemReadyForUndoSignal,public void .ctor(IMergeItem item) { },0x5FF39F0,RVA_and_signature,arm64_complete_bound,48,ee60ea2e11f232375b582d3691381589b1860311b76c3c3a4021a05d59e31872,True,native_arm64/TravelTown.Main/000227_ItemReadyForUndoSignal.s,,
228,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemSoldSignal,public Reward get_RewardForSelling() { },0x5FF3A20,RVA_and_signature,arm64_complete_bound,8,f289023bfc90be5c90aa1a98a40c5b356af639e69af0399f5914b2202364955c,True,native_arm64/TravelTown.Main/000228_ItemSoldSignal.s,,
228,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemSoldSignal,"public void .ctor(IMergeItem item, int level, Reward reward) { }",0x5FF3A28,RVA_and_signature,arm64_complete_bound,84,64b20507b14156e300eeb4611ba3a8ffed974380a337c9a263b1d7cc48e2f853,True,native_arm64/TravelTown.Main/000228_ItemSoldSignal.s,,
229,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemsUnlockFinishedSignal,"public void .ctor(IMergeItem item, int level) { }",0x5FF3A7C,RVA_and_signature,arm64_complete_bound,60,d0b30398c4e3e02bf540e8fae567acb853b0b883d7aa9c0751fdc8fd6bf21342,True,native_arm64/TravelTown.Main/000229_ItemsUnlockFinishedSignal.s,,
230,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemUndoCompleteSignal,public Entity get_Item() { },0x5FF3AB8,RVA_and_signature,arm64_complete_bound,8,dfb556a413c8bda5332942d0202e8d5f1e52f45158aec3676294cf11ad5909cb,True,native_arm64/TravelTown.Main/000230_ItemUndoCompleteSignal.s,,
230,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemUndoCompleteSignal,public void .ctor(Entity item) { },0x5FF3AC0,RVA_and_signature,arm64_complete_bound,48,0db2e273c04b3f627df7e4768ea50d3f76e3978e979aece7a0d4f12091c244cb,True,native_arm64/TravelTown.Main/000230_ItemUndoCompleteSignal.s,,
231,TravelTown.Main.dll,MergeEngine.Signal.Items,ItemUnlockStartedSignal,"public void .ctor(IMergeItem item, int level) { }",0x5FF3AF0,RVA_and_signature,arm64_complete_bound,60,b7f99d28750754ff39c7c4589611d57714d83027e1ce13077571136abab9064c,True,native_arm64/TravelTown.Main/000231_ItemUnlockStartedSignal.s,,
232,TravelTown.Main.dll,MergeEngine.Signal.Items,MergeItemBubbleSignalBase,public SmarterBubblesAnalyticsData get_SmarterBubblesAnalyticsData() { },0x5FF3B2C,RVA_and_signature,arm64_complete_bound,8,f289023bfc90be5c90aa1a98a40c5b356af639e69af0399f5914b2202364955c,True,native_arm64/TravelTown.Main/000232_MergeItemBubbleSignalBase.s,,
232,TravelTown.Main.dll,MergeEngine.Signal.Items,MergeItemBubbleSignalBase,public void set_SmarterBubblesAnalyticsData(SmarterBubblesAnalyticsData value) { },0x5FF3B34,RVA_and_signature,arm64_complete_bound,8,8e8e036727a2b6706ab5a982027511ab7d4165fbcc0324fff078d45a68d59fa8,True,native_arm64/TravelTown.Main/000232_MergeItemBubbleSignalBase.s,,
232,TravelTown.Main.dll,MergeEngine.Signal.Items,MergeItemBubbleSignalBase,protected void .ctor(IMergeItem item) { },0x5FF3B3C,RVA_and_signature,arm64_complete_bound,48,5fbd941c10665390b839540ee404df2396a3d26a5324e0b85b1deeb6e61b75d6,True,native_arm64/TravelTown.Main/000232_MergeItemBubbleSignalBase.s,,
232,TravelTown.Main.dll,MergeEngine.Signal.Items,MergeItemBubbleSignalBase,"protected void .ctor(IMergeItem item, int level) { }",0x5FF3B6C,RVA_and_signature,arm64_complete_bound,60,2fea84c8b01466ea7b81b39541834260cb7a40cc0e99aecd5de64fa8d387788b,True,native_arm64/TravelTown.Main/000232_MergeItemBubbleSignalBase.s,,
233,TravelTown.Main.dll,MergeEngine.Signal.Items,MergeItemDiscoveredSignal,public void .ctor(IMergeItem item) { },0x5FF3BA8,RVA_and_signature,arm64_complete_bound,48,459e0646e413111ccc23e6d002d37cdecdd55f444e83663a445227d9b335e967,True,native_arm64/TravelTown.Main/000233_MergeItemDiscoveredSignal.s,ghidra_pseudoc/0x5FF3BA8.c,
234,TravelTown.Main.dll,MergeEngine.Signal.Items,MergeItemSignalBase,public IMergeItem get_Item() { },0x5FF3BD8,RVA_and_signature,arm64_complete_bound,8,dfb556a413c8bda5332942d0202e8d5f1e52f45158aec3676294cf11ad5909cb,True,native_arm64/TravelTown.Main/000234_MergeItemSignalBase.s,,
234,TravelTown.Main.dll,MergeEngine.Signal.Items,MergeItemSignalBase,public int get_Level() { },0x5FF3BE0,RVA_and_signature,arm64_complete_bound,8,50abf56e70bf4ffd353b0c6ed3c4e4880c6169bcd84263b80a4680f2ca7fb9ab,True,native_arm64/TravelTown.Main/000234_MergeItemSignalBase.s,,
234,TravelTown.Main.dll,MergeEngine.Signal.Items,MergeItemSignalBase,protected void .ctor(IMergeItem item) { },0x5FF21AC,RVA_and_signature,arm64_complete_bound,48,1cc44928d27246ea104bfc2185ca4bc7b53fabceb695cf941624cd0d3a429353,True,native_arm64/TravelTown.Main/000234_MergeItemSignalBase.s,,
234,TravelTown.Main.dll,MergeEngine.Signal.Items,MergeItemSignalBase,"protected void .ctor(IMergeItem item, int level) { }",0x5FF20A0,RVA_and_signature,arm64_complete_bound,60,9f3a98a0151fb0c1783d543587fc17a7204ec599675a9449c05fab35c3723429,True,native_arm64/TravelTown.Main/000234_MergeItemSignalBase.s,,
235,TravelTown.Main.dll,MergeEngine.Signal.Items,ProducerOutputItemSignal,public void .ctor() { },0x5FF3BE8,RVA_and_signature,arm64_complete_bound,8,2a8997e49a6d319cd2b700efe07b7433a797b175c6d4a1955ccc61af74f29779,True,native_arm64/TravelTown.Main/000235_ProducerOutputItemSignal.s,,
237,TravelTown.Main.dll,MergeEngine.Signal.Items,ProducerSpawnedItemSignal,public ProducerComponent get_Producer() { },0x5FF3C84,RVA_and_signature,arm64_complete_bound,8,dfb556a413c8bda5332942d0202e8d5f1e52f45158aec3676294cf11ad5909cb,True,native_arm64/TravelTown.Main/000237_ProducerSpawnedItemSignal.s,,
237,TravelTown.Main.dll,MergeEngine.Signal.Items,ProducerSpawnedItemSignal,public BoardItemPosition get_Position() { },0x5FF3C8C,RVA_and_signature,arm64_complete_bound,8,bd237e5d99f6462770946dd64c9d5273577f92aeb78154ba485fef49e0d73851,True,native_arm64/TravelTown.Main/000237_ProducerSpawnedItemSignal.s,,
237,TravelTown.Main.dll,MergeEngine.Signal.Items,ProducerSpawnedItemSignal,"public void .ctor(ProducerComponent producer, BoardItemPosition position) { }",0x5FF3C94,RVA_and_signature,arm64_complete_bound,60,4c088a6170500718e9054cf3e3ebbd0a9bcebc729039e32b872381a414e49c81,True,native_arm64/TravelTown.Main/000237_ProducerSpawnedItemSignal.s,,
239,TravelTown.Main.dll,MergeEngine.Signal.Items,SpawnerSpawnedItemSignal,public IItemSpawningComponent get_Spawner() { },0x5FF3D88,RVA_and_signature,arm64_complete_bound,8,dfb556a413c8bda5332942d0202e8d5f1e52f45158aec3676294cf11ad5909cb,True,native_arm64/TravelTown.Main/000239_SpawnerSpawnedItemSignal.s,,
239,TravelTown.Main.dll,MergeEngine.Signal.Items,SpawnerSpawnedItemSignal,public IMergeItem get_SpawnerItem() { },0x5FF3D90,RVA_and_signature,arm64_complete_bound,8,bd237e5d99f6462770946dd64c9d5273577f92aeb78154ba485fef49e0d73851,True,native_arm64/TravelTown.Main/000239_SpawnerSpawnedItemSignal.s,,
