caller_rva,caller_type_indices,callee_rva,callee_type_index,callee_namespace,callee_type,callee_signature,callee_selected
0x5FE932C,100,0x3E36A2C,123,MergeEngine.Util,WeightedItemUtil,"MergeEngine.Util.WeightedItemUtil$$GenerateWeightedItemList<object, object>",True
0x5FE932C,100,0x4944E1C,121,MergeEngine.Util,WeightedItemList<TItem>,MergeEngine.Util.WeightedItemList<object>$$GetItem,True
0x5FE932C,100,0x6A28428,1299,MergeEngine.Configuration.Definitions,Combination,public string get_ID() { },True
0x5FE9BF4,100,0x6A28428,1299,MergeEngine.Configuration.Definitions,Combination,public string get_ID() { },True
0x5FE9BF4,100,0x6A29AA4,1308,MergeEngine.Configuration.Definitions,ItemSpawnable,public void .ctor() { },True
0x5FEA444,100,0x5FE8FE0,100,MergeEngine.Util,ItemSpawningQueue,"private void AddWeightedItems(List<ItemSpawnable> spawningList, List<WeightedItemSpawnable> items, int numItemsInCycles) { }",True
0x5FEA9D0,93,0x6A29A84,1335,MergeEngine.Configuration.Definitions,WeightedItemSpawnable,public void .ctor() { },True
0x60046EC,1350,0x6004718,1354,MergeEngine.Configuration.Definitions.WeakReferences.References,MergeItemWeakReference,public void .ctor(string uniqueId) { },True
0x6004770,1350,0x6004828,1354,MergeEngine.Configuration.Definitions.WeakReferences.References,MergeItemWeakReference,public virtual bool Equals(MergeItemWeakReference other) { },True
0x6005368,1368,0x600565C,1368,MergeEngine.Configuration.Definitions.WeakReferences.Providers,MergeItemProvider,private IMergeItem CloneMergeItem(IMergeItem originalMergeItem) { },True
0x60105A8,1445,0x6278400,631,MergeEngine.ECS.Util,InteractionUtil,public static bool IsComboProducer(InteractionCapability capability) { },True
0x60108A0,1453,0x6010918,1453,MergeEngine.Configuration.Capabilities,ItemsSpawningCapability,public List<IMergeItem> GetSpawningList() { },True
0x601E5E4,1562,0x694BF50,11221,Framework.Core.MVVM.Model,ModelBase,protected virtual void InitializeModel() { },True
0x601E694,1562,0x6271724,610,MergeEngine.ECS.Util,ECSInjectionUtil,"public static void InjectSystems(object target, ISystemManager systemManager) { }",True
0x601F344,1580,0x601EEFC,1580,GameCore.Configuration.Definitions,BaseReward,public int get_Amount() { },True
0x601F344,1580,0x601F22C,1580,GameCore.Configuration.Definitions,BaseReward,public string get_Type() { },True
0x601F55C,1580,0x601F22C,1580,GameCore.Configuration.Definitions,BaseReward,public string get_Type() { },True
0x601F748,1591,0x601EFD4,1591,GameCore.Configuration.Definitions,RewardAmount,public int get_Amount() { },True
0x601F748,1591,0x601FAE4,1591,GameCore.Configuration.Definitions,RewardAmount,public int get_Min() { },True
0x601F748,1591,0x601FB48,1591,GameCore.Configuration.Definitions,RewardAmount,public int get_Max() { },True
0x601F748,1591,0x601FBAC,1591,GameCore.Configuration.Definitions,RewardAmount,public int get_OutOf() { },True
0x601FC94,1591,0x601EFD4,1591,GameCore.Configuration.Definitions,RewardAmount,public int get_Amount() { },True
0x601FC94,1591,0x601FAE4,1591,GameCore.Configuration.Definitions,RewardAmount,public int get_Min() { },True
0x601FC94,1591,0x601FB48,1591,GameCore.Configuration.Definitions,RewardAmount,public int get_Max() { },True
0x601FC94,1591,0x601FBAC,1591,GameCore.Configuration.Definitions,RewardAmount,public int get_OutOf() { },True
0x601FD48,1591,0x601EFD4,1591,GameCore.Configuration.Definitions,RewardAmount,public int get_Amount() { },True
0x601FD48,1591,0x601FAE4,1591,GameCore.Configuration.Definitions,RewardAmount,public int get_Min() { },True
0x601FD48,1591,0x601FB48,1591,GameCore.Configuration.Definitions,RewardAmount,public int get_Max() { },True
0x601FD48,1591,0x601FBAC,1591,GameCore.Configuration.Definitions,RewardAmount,public int get_OutOf() { },True
0x6020144,1591,0x601FC94,1591,GameCore.Configuration.Definitions,RewardAmount,public void .ctor(RewardAmount other) { },True
0x6112E18,2860,0x6112C34,2860,Merger.Rewards.ViewModels,RewardAnimationTargetViewModel,"protected void RegisterRewardTarget(IRewardType rewardType, RectTransform targetRectTransform, Vector2 offset, ResourceSource resourceSource, RewardDestinationType destinationType) { }",True
0x6124644,425,0x61244D4,425,MergeEngine.Model,InventoryModel,private InventoryComponent get__inventoryComponent() { },True
0x6124668,425,0x61244D4,425,MergeEngine.Model,InventoryModel,private InventoryComponent get__inventoryComponent() { },True
0x6124684,425,0x61244D4,425,MergeEngine.Model,InventoryModel,private InventoryComponent get__inventoryComponent() { },True
0x612472C,425,0x61244D4,425,MergeEngine.Model,InventoryModel,private InventoryComponent get__inventoryComponent() { },True
0x6124748,425,0x61244D4,425,MergeEngine.Model,InventoryModel,private InventoryComponent get__inventoryComponent() { },True
0x612479C,425,0x612458C,425,MergeEngine.Model,InventoryModel,private ProducerInventoryComponent get__producerInventoryComponent() { },True
0x61247F0,425,0x61244D4,425,MergeEngine.Model,InventoryModel,private InventoryComponent get__inventoryComponent() { },True
0x6124B14,425,0x3C20D84,588,MergeEngine.ECS,Entity,MergeEngine.ECS.Entity$$GetComponent<object>,True
0x6124B14,425,0x61244D4,425,MergeEngine.Model,InventoryModel,private InventoryComponent get__inventoryComponent() { },True
0x6124B14,425,0x612458C,425,MergeEngine.Model,InventoryModel,private ProducerInventoryComponent get__producerInventoryComponent() { },True
0x6124C4C,425,0x3C20D84,588,MergeEngine.ECS,Entity,MergeEngine.ECS.Entity$$GetComponent<object>,True
0x6124C4C,425,0x61244D4,425,MergeEngine.Model,InventoryModel,private InventoryComponent get__inventoryComponent() { },True
0x6124C4C,425,0x612458C,425,MergeEngine.Model,InventoryModel,private ProducerInventoryComponent get__producerInventoryComponent() { },True
0x6124D00,425,0x3C20D84,588,MergeEngine.ECS,Entity,MergeEngine.ECS.Entity$$GetComponent<object>,True
0x6124D00,425,0x61244D4,425,MergeEngine.Model,InventoryModel,private InventoryComponent get__inventoryComponent() { },True
0x6124D00,425,0x612458C,425,MergeEngine.Model,InventoryModel,private ProducerInventoryComponent get__producerInventoryComponent() { },True
0x6124DB4,425,0x61244D4,425,MergeEngine.Model,InventoryModel,private InventoryComponent get__inventoryComponent() { },True
0x6124E28,425,0x61244D4,425,MergeEngine.Model,InventoryModel,private InventoryComponent get__inventoryComponent() { },True
0x6125D20,439,0x3BC6F20,10424,Framework.Core,Base,Framework.Core.Base$$Subscribe<object>,True
0x6125E30,439,0x3BC7364,10424,Framework.Core,Base,Framework.Core.Base$$Unsubscribe<object>,True
0x6125E30,439,0x694BF54,11221,Framework.Core.MVVM.Model,ModelBase,protected virtual void DisposeModel() { },True
0x6126388,439,0x61264D0,439,MergeEngine.Model,ResourcesConfigurationModel,private AssetReferenceT<Sprite> GetGenericTokenIcon(IRewardType rewardType) { },True
0x6126388,439,0x69143B8,1192,MergeEngine.Configuration,ResourceConfig,public AssetReferenceT<Sprite> GetResourceIcon(IRewardType rewardType) { },True
0x6126554,439,0x61266C4,439,MergeEngine.Model,ResourcesConfigurationModel,private string GetGenericTokenLocalisationId(IRewardType rewardType) { },True
0x61268F0,439,0x6126778,439,MergeEngine.Model,ResourcesConfigurationModel,public List<IRewardType> AllGenericTokenIds() { },True
0x61268F0,439,0x6126898,439,MergeEngine.Model,ResourcesConfigurationModel,public bool IsGenericToken(IRewardType rewardType) { },True
0x6126B00,439,0x6125EDC,439,MergeEngine.Model,ResourcesConfigurationModel,private void ClearGenericTokenSprites() { },True
0x6126B00,439,0x6126C58,439,MergeEngine.Model,ResourcesConfigurationModel,private void LoadTokenSpriteAsset(GenericTokenConfig token) { },True
0x6127570,440,0x61274C0,440,MergeEngine.Model,RandomNumberModel,public void SetSeed(int seed) { },True
0x612D6DC,482,0x694BF50,11221,Framework.Core.MVVM.Model,ModelBase,protected virtual void InitializeModel() { },True
0x612D774,482,0x612D790,482,MergeEngine.Model.RemoteSpawning,PushedGraphItemsModel,public void SaveCache() { },True
0x612D790,482,0x612E778,482,MergeEngine.Model.RemoteSpawning,PushedGraphItemsModel,private string SaveToJson() { },True
0x612D800,482,0x612DB30,482,MergeEngine.Model.RemoteSpawning,PushedGraphItemsModel,"private PushedGraphItemsModel.PushedGraphItem ConvertToPushedGraphItem(string pushId, string itemId, GraphPushedItemData extraData) { }",True
0x612E0B4,482,0x612D790,482,MergeEngine.Model.RemoteSpawning,PushedGraphItemsModel,public void SaveCache() { },True
0x612EB80,487,0x612EEA4,487,MergeEngine.Model.RemoteSpawning,PushedRngItemsModel,"private PushedRngItem ConvertToPushedItem(string itemId, string eventId, string boardEventId) { }",True
0x612F5B4,487,0x612EAA0,487,MergeEngine.Model.RemoteSpawning,PushedRngItemsModel,private LiveOpsEventSystem get_LiveOpsEventSystem() { },True
0x612FC44,492,0x612FCFC,492,MergeEngine.Model.RemoteSpawning,RemoteSpawningModel,private void LoadCache() { },True
0x612FC44,492,0x694BF50,11221,Framework.Core.MVVM.Model,ModelBase,protected virtual void InitializeModel() { },True
0x612FD78,492,0x612FE24,492,MergeEngine.Model.RemoteSpawning,RemoteSpawningModel,public void ClearAllExpiredItems() { },True
0x612FE24,492,0x613049C,492,MergeEngine.Model.RemoteSpawning,RemoteSpawningModel,private void SaveCache() { },True
0x6130478,492,0x612FE24,492,MergeEngine.Model.RemoteSpawning,RemoteSpawningModel,public void ClearAllExpiredItems() { },True
0x6130478,492,0x613049C,492,MergeEngine.Model.RemoteSpawning,RemoteSpawningModel,private void SaveCache() { },True
0x613049C,492,0x6132E68,492,MergeEngine.Model.RemoteSpawning,RemoteSpawningModel,private string SaveToJson() { },True
0x613050C,492,0x6004718,1354,MergeEngine.Configuration.Definitions.WeakReferences.References,MergeItemWeakReference,public void .ctor(string uniqueId) { },True
0x613050C,492,0x6010918,1453,MergeEngine.Configuration.Capabilities,ItemsSpawningCapability,public List<IMergeItem> GetSpawningList() { },True
0x613050C,492,0x6010EBC,1453,MergeEngine.Configuration.Capabilities,ItemsSpawningCapability,public List<ItemSpawnable> GetDistinctSpawnableItems() { },True
0x613050C,492,0x61311D8,492,MergeEngine.Model.RemoteSpawning,RemoteSpawningModel,"private RemoteSpawningNotificationData GetStacksDataFor(string producerId, int boostOption) { }",True
0x613050C,492,0x6131300,492,MergeEngine.Model.RemoteSpawning,RemoteSpawningModel,"private string GetNextItemInQueueForId(string producerId, int boostOption, RemoteSpawningNotificationData stacksData) { }",True
0x613050C,492,0x6131450,492,MergeEngine.Model.RemoteSpawning,RemoteSpawningModel,public void ResetQueueFor(string spawnerId) { },True
0x613050C,492,0x6131594,492,MergeEngine.Model.RemoteSpawning,RemoteSpawningModel,"private void SendProducerChainRenewedAnalytic(string producerId, string itemId) { }",True
0x613050C,492,0x6A29A84,1335,MergeEngine.Configuration.Definitions,WeightedItemSpawnable,public void .ctor() { },True
0x613050C,492,0x6A29A94,1304,MergeEngine.Configuration.Definitions,FixedItemSpawnable,public void .ctor() { },True
0x613050C,492,0x6A29AA4,1308,MergeEngine.Configuration.Definitions,ItemSpawnable,public void .ctor() { },True
0x6131300,492,0x61319EC,492,MergeEngine.Model.RemoteSpawning,RemoteSpawningModel,"private RemoteSpawningModel.ExpiryItem FindNotExpiredNextItem(RemoteSpawningModel.RemoteSpawningQueue itemsQueue, int boostOption, string producerId) { }",True
0x6131450,492,0x613049C,492,MergeEngine.Model.RemoteSpawning,RemoteSpawningModel,private void SaveCache() { },True
0x6131450,492,0x6132618,492,MergeEngine.Model.RemoteSpawning,RemoteSpawningModel,private void ResetQueueForAllSecondaryProducerOfPrimary(IMergeGraphItem graph) { },True
0x6131450,492,0x6A1D7F8,1226,MergeEngine.Configuration.Orders.Difficulty,MergeItemUtils,public static bool IsPrimaryProducer(IMergeGraphItem graph) { },True
0x613162C,492,0x612FBA4,492,MergeEngine.Model.RemoteSpawning,RemoteSpawningModel,private long get_CurrentServerTimestamp() { },True
0x61319D0,492,0x612FBA4,492,MergeEngine.Model.RemoteSpawning,RemoteSpawningModel,private long get_CurrentServerTimestamp() { },True
0x61319EC,492,0x612FBA4,492,MergeEngine.Model.RemoteSpawning,RemoteSpawningModel,private long get_CurrentServerTimestamp() { },True
0x61319EC,492,0x613049C,492,MergeEngine.Model.RemoteSpawning,RemoteSpawningModel,private void SaveCache() { },True
0x6131C58,492,0x613049C,492,MergeEngine.Model.RemoteSpawning,RemoteSpawningModel,private void SaveCache() { },True
0x6131C58,492,0x61321A0,492,MergeEngine.Model.RemoteSpawning,RemoteSpawningModel,"private void AppendToQueue(string producerId, int bet, string latestQueueNotificationId, Queue<RemoteSpawningModel.ExpiryItem> queueToAppend, string[] stackItems, long expirationTimestamp) { }",True
0x6131C58,492,0x6132354,492,MergeEngine.Model.RemoteSpawning,RemoteSpawningModel,"private void AddNewQueueToProducer(string producerId, Dictionary<int, RemoteSpawningModel.RemoteSpawningQueue> producerQueue, ProducerQueuesPayload queuePayload) { }",True
0x61321A0,492,0x612FBA4,492,MergeEngine.Model.RemoteSpawning,RemoteSpawningModel,private long get_CurrentServerTimestamp() { },True
0x6132354,492,0x61321A0,492,MergeEngine.Model.RemoteSpawning,RemoteSpawningModel,"private void AppendToQueue(string producerId, int bet, string latestQueueNotificationId, Queue<RemoteSpawningModel.ExpiryItem> queueToAppend, string[] stackItems, long expirationTimestamp) { }",True
0x6132504,492,0x613049C,492,MergeEngine.Model.RemoteSpawning,RemoteSpawningModel,private void SaveCache() { },True
0x6132618,492,0x6131450,492,MergeEngine.Model.RemoteSpawning,RemoteSpawningModel,public void ResetQueueFor(string spawnerId) { },True
0x6132C20,492,0x613049C,492,MergeEngine.Model.RemoteSpawning,RemoteSpawningModel,private void SaveCache() { },True
0x6133130,492,0x612FBA4,492,MergeEngine.Model.RemoteSpawning,RemoteSpawningModel,private long get_CurrentServerTimestamp() { },True
0x6133154,492,0x612FBA4,492,MergeEngine.Model.RemoteSpawning,RemoteSpawningModel,private long get_CurrentServerTimestamp() { },True
0x61371C8,513,0x613731C,513,MergeEngine.Model.Configuration,BubbledItemsConfigurationModel,private IBoardLiveOpsConfiguration get_LiveOpBoardConfig() { },True
0x61375E8,513,0x6905468,1150,MergeEngine.Configuration,NewBubbledItemsConfig,public void .ctor() { },True
0x6137738,513,0x613731C,513,MergeEngine.Model.Configuration,BubbledItemsConfigurationModel,private IBoardLiveOpsConfiguration get_LiveOpBoardConfig() { },True
0x6137920,513,0x61377E4,513,MergeEngine.Model.Configuration,BubbledItemsConfigurationModel,private BubbledItemsConfig get_LiveOpBubbledItemsConfig() { },True
0x6137920,513,0x6137A08,513,MergeEngine.Model.Configuration,BubbledItemsConfigurationModel,private void SetupExpiredBubbleSpawns() { },True
0x6137A08,513,0x6A29A84,1335,MergeEngine.Configuration.Definitions,WeightedItemSpawnable,public void .ctor() { },True
0x6137D64,513,0x61377E4,513,MergeEngine.Model.Configuration,BubbledItemsConfigurationModel,private BubbledItemsConfig get_LiveOpBubbledItemsConfig() { },True
0x6137D64,513,0x6137E4C,513,MergeEngine.Model.Configuration,BubbledItemsConfigurationModel,private void SetupRemovedBubbleSpawns() { },True
0x6137E4C,513,0x6A29A84,1335,MergeEngine.Configuration.Definitions,WeightedItemSpawnable,public void .ctor() { },True
0x613B650,529,0x68FC058,1057,MergeEngine.ECS.Components.Items,DynamicItemConfigComponent,public string get_DynamicMergeItemId() { },True
0x613BF74,530,0x6A13A64,1194,MergeEngine.Configuration,SkipCooldownConfig,public void .ctor() { },True
0x613C094,530,0x60118A8,1459,MergeEngine.Configuration.Capabilities,ProducerInventoryCapability,public void .ctor() { },True
0x613C5D0,565,0x3BC6F20,10424,Framework.Core,Base,Framework.Core.Base$$Subscribe<object>,True
0x613C99C,565,0x6004718,1354,MergeEngine.Configuration.Definitions.WeakReferences.References,MergeItemWeakReference,public void .ctor(string uniqueId) { },True
0x613CCF4,565,0x613D624,565,MergeEngine.Model.Configuration,MergingConfigurationModel,"protected bool TryAddToMergeItemCache(string uniqueId, IMergeGraphItem graph) { }",True
0x613CCF4,565,0x613D760,565,MergeEngine.Model.Configuration,MergingConfigurationModel,private static void SetTrickyProducerItemsTransformOrigins(IEnumerable<IMergeGraphItem> trickyProducerGraphs) { },True
0x613D760,565,0x613C99C,565,MergeEngine.Model.Configuration,MergingConfigurationModel,private static void SetTrickyProducerItemsTransformOrigins(IMergeGraphItem transformedGraph) { },True
0x613DE60,565,0x613DE7C,565,MergeEngine.Model.Configuration,MergingConfigurationModel,"protected bool TryGetMergeGraphItemFromCache(string id, out IMergeGraphItem graph) { }",True
0x613DF4C,565,0x613C480,565,MergeEngine.Model.Configuration,MergingConfigurationModel,public ReadOnlyCollection<IMergeGraphItem> get_Graphs() { },True
0x613EDE0,565,0x613ECA4,565,MergeEngine.Model.Configuration,MergingConfigurationModel,public bool IsGatewayItem(IMergeItem mergeItem) { },True
0x613F618,565,0x613F76C,565,MergeEngine.Model.Configuration,MergingConfigurationModel,public IMergeGraphItem GetGraph(string graphId) { },True
0x613F76C,565,0x613DDE8,565,MergeEngine.Model.Configuration,MergingConfigurationModel,public bool HasGraphById(string graphId) { },True
0x613F890,565,0x613E2EC,565,MergeEngine.Model.Configuration,MergingConfigurationModel,public IMergeItem GetNextItemOnGraph(string id) { },True
0x613F988,565,0x613F4B8,565,MergeEngine.Model.Configuration,MergingConfigurationModel,public IMergeItem GetMergeItemFromComponent(IComponentBase component) { },True
0x613FB58,565,0x613E2EC,565,MergeEngine.Model.Configuration,MergingConfigurationModel,public IMergeItem GetNextItemOnGraph(string id) { },True
0x613FFC8,565,0x600FEE0,1442,MergeEngine.Configuration.Capabilities,ExpendableCapability,public List<IMergeItem> get_SpawnedMergeItems() { },True
0x613FFC8,565,0x60108A0,1453,MergeEngine.Configuration.Capabilities,ItemsSpawningCapability,public List<IMergeItem> get_SpawnedMergeItems() { },True
0x613FFC8,565,0x613C2E8,554,MergeEngine.Model.Configuration,MergeConfigurationDependencyInfo,public void .ctor() { },True
0x6140700,565,0x613E2EC,565,MergeEngine.Model.Configuration,MergingConfigurationModel,public IMergeItem GetNextItemOnGraph(string id) { },True
0x6140700,565,0x613F890,565,MergeEngine.Model.Configuration,MergingConfigurationModel,"public bool IsLastItemInProducerBaseChain(string itemUniqueId, List<string> spawnableIds) { }",True
0x6140700,565,0x61407BC,565,MergeEngine.Model.Configuration,MergingConfigurationModel,"private bool IsProducedItemFromTooShortChain(string originalProducedItem, List<string> producerSpawnableIds) { }",True
0x61407BC,565,0x613C520,565,MergeEngine.Model.Configuration,MergingConfigurationModel,private bool get_MaxIndicationIgnoreShortChains() { },True
0x6140A50,565,0x613E058,565,MergeEngine.Model.Configuration,MergingConfigurationModel,public bool HasItemById(string id) { },True
0x6143A74,585,0x68B2E90,10424,Framework.Core,Base,protected virtual void SubscribeToSignals() { },True
0x6143B24,585,0x68B2E94,10424,Framework.Core,Base,protected virtual void UnsubscribeFromSignals() { },True
0x6143BD4,585,0x61439B4,585,MergeEngine.Model.Board,BoardEventQueueModel,private BoardQueueSystem get_BoardQueueSystem() { },True
0x6143BD4,585,0x66624F0,907,MergeEngine.ECS.Systems.Board,BoardQueueSystem,public int get_NumItemsInQueue() { },True
0x61441B0,588,0x61442B0,588,MergeEngine.ECS,Entity,"private void CacheComponent(Type type, IComponentBase component) { }",True
