TypeDefIndex	Namespace	Type	Kind	Declaration	AssetRipperFile	ScopeReason	Il2CppDumperBlock	FieldCount	MethodCount
1726		ItemChainManager.	class	private sealed class ItemChainManager.<>c__DisplayClass37_0 // TypeDefIndex: 1726	MergePuzzle/ItemChainManager.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01726_ItemChainManager..txt	1	2
1727		ItemChainManager.	class	private sealed class ItemChainManager.<>c__DisplayClass38_0 // TypeDefIndex: 1727	MergePuzzle/ItemChainManager.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01727_ItemChainManager..txt	1	2
1728		ItemChainManager.	class	private sealed class ItemChainManager.<>c__DisplayClass39_0 // TypeDefIndex: 1728	MergePuzzle/ItemChainManager.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01728_ItemChainManager..txt	3	3
1729		ItemChainManager.	class	private sealed class ItemChainManager.<>c__DisplayClass39_1 // TypeDefIndex: 1729	MergePuzzle/ItemChainManager.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01729_ItemChainManager..txt	1	2
1730		ItemChainManager.	class	private sealed class ItemChainManager.<>c__DisplayClass39_2 // TypeDefIndex: 1730	MergePuzzle/ItemChainManager.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01730_ItemChainManager..txt	1	2
1731		ItemChainManager.	class	private sealed class ItemChainManager.<>c__DisplayClass39_3 // TypeDefIndex: 1731	MergePuzzle/ItemChainManager.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01731_ItemChainManager..txt	1	2
1732		ItemChainManager.	class	private sealed class ItemChainManager.<>c__DisplayClass39_4 // TypeDefIndex: 1732	MergePuzzle/ItemChainManager.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01732_ItemChainManager..txt	1	2
1733		ItemChainManager.	class	private sealed class ItemChainManager.<>c__DisplayClass39_5 // TypeDefIndex: 1733	MergePuzzle/ItemChainManager.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01733_ItemChainManager..txt	1	2
1734		ItemChainManager.	class	private sealed class ItemChainManager.<>c__DisplayClass50_0 // TypeDefIndex: 1734	MergePuzzle/ItemChainManager.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01734_ItemChainManager..txt	4	2
1735		ItemChainManager.	class	private sealed class ItemChainManager.<>c__DisplayClass54_0 // TypeDefIndex: 1735	MergePuzzle/ItemChainManager.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01735_ItemChainManager..txt	3	5
1736		ItemChainManager.	class	private sealed class ItemChainManager.<>c__DisplayClass57_0 // TypeDefIndex: 1736	MergePuzzle/ItemChainManager.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01736_ItemChainManager..txt	1	2
1737		ItemChainManager.	class	private sealed class ItemChainManager.<>c__DisplayClass58_0 // TypeDefIndex: 1737	MergePuzzle/ItemChainManager.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01737_ItemChainManager..txt	1	2
1738		ItemChainManager.	class	private sealed class ItemChainManager.<>c__DisplayClass59_0 // TypeDefIndex: 1738	MergePuzzle/ItemChainManager.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01738_ItemChainManager..txt	2	2
1739	MergePuzzle	ItemChainManager	class	public class ItemChainManager : IItemRewardConvertHandler // TypeDefIndex: 1739	MergePuzzle/ItemChainManager.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01739_ItemChainManager.txt	9	54
1740	MergePuzzle	ItemLinkID	struct	public struct ItemLinkID // TypeDefIndex: 1740	MergePuzzle/ItemLinkID.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01740_ItemLinkID.txt	1	5
1741	MergePuzzle	KiteItemChain	class	public class KiteItemChain // TypeDefIndex: 1741	MergePuzzle/KiteItemChain.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01741_KiteItemChain.txt	2	2
1742		KiteItemLink.ArchiveRewardItem	class	public class KiteItemLink.ArchiveRewardItem // TypeDefIndex: 1742	MergePuzzle/KiteItemLink.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01742_KiteItemLink.ArchiveRewardItem.txt	2	1
1743	MergePuzzle	KiteItemLink	class	public class KiteItemLink // TypeDefIndex: 1743	MergePuzzle/KiteItemLink.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01743_KiteItemLink.txt	7	3
1744		KiteNewSpawnerConfig.	class	private sealed class KiteNewSpawnerConfig.<>c // TypeDefIndex: 1744	MergePuzzle/KiteNewSpawnerConfig.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01744_KiteNewSpawnerConfig..txt	2	3
1745	MergePuzzle	KiteNewSpawnerConfig	class	public class KiteNewSpawnerConfig // TypeDefIndex: 1745	MergePuzzle/KiteNewSpawnerConfig.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01745_KiteNewSpawnerConfig.txt	5	3
1746		KiteSpawnerBackupItem.KiteBackupSpawnerModel	class	public class KiteSpawnerBackupItem.KiteBackupSpawnerModel // TypeDefIndex: 1746	MergePuzzle/KiteSpawnerBackupItem.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01746_KiteSpawnerBackupItem.KiteBackupSpawnerModel.txt	2	1
1747	MergePuzzle	KiteSpawnerBackupItem	class	public class KiteSpawnerBackupItem : IComparable<KiteSpawnerBackupItem> // TypeDefIndex: 1747	MergePuzzle/KiteSpawnerBackupItem.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01747_KiteSpawnerBackupItem.txt	2	2
1748		ItemChainModel.	class	private sealed class ItemChainModel.<>c // TypeDefIndex: 1748	MergePuzzle/ItemChainModel.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01748_ItemChainModel..txt	5	6
1749		ItemChainModel.	class	private sealed class ItemChainModel.<>c__DisplayClass10_0 // TypeDefIndex: 1749	MergePuzzle/ItemChainModel.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01749_ItemChainModel..txt	1	2
1750		ItemChainModel.	class	private sealed class ItemChainModel.<>c__DisplayClass11_0 // TypeDefIndex: 1750	MergePuzzle/ItemChainModel.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01750_ItemChainModel..txt	1	2
1751		ItemChainModel.	class	private sealed class ItemChainModel.<>c__DisplayClass8_0 // TypeDefIndex: 1751	MergePuzzle/ItemChainModel.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01751_ItemChainModel..txt	1	2
1752	MergePuzzle	ItemChainModel	class	public class ItemChainModel // TypeDefIndex: 1752	MergePuzzle/ItemChainModel.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01752_ItemChainModel.txt	2	13
1753	MergePuzzle	ItemLinkModel	class	public class ItemLinkModel // TypeDefIndex: 1753	MergePuzzle/ItemLinkModel.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01753_ItemLinkModel.txt	8	9
1754		ItemChainScriptableData.	class	private sealed class ItemChainScriptableData.<>c__DisplayClass6_0 // TypeDefIndex: 1754	MergePuzzle/ItemChainScriptableData.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01754_ItemChainScriptableData..txt	1	2
1755	MergePuzzle	ItemChainScriptableData	class	public class ItemChainScriptableData : ScriptableObject // TypeDefIndex: 1755	MergePuzzle/ItemChainScriptableData.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01755_ItemChainScriptableData.txt	3	5
1756		ItemLinkScriptableData.ItemLinkScriptableSetData	class	public class ItemLinkScriptableData.ItemLinkScriptableSetData // TypeDefIndex: 1756	MergePuzzle/ItemLinkScriptableData.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01756_ItemLinkScriptableData.ItemLinkScriptableSetData.txt	3	1
1757		ItemLinkScriptableData.	class	private sealed class ItemLinkScriptableData.<>c // TypeDefIndex: 1757	MergePuzzle/ItemLinkScriptableData.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01757_ItemLinkScriptableData..txt	3	4
1758		ItemLinkScriptableData.	class	private sealed class ItemLinkScriptableData.<>c__DisplayClass10_0 // TypeDefIndex: 1758	MergePuzzle/ItemLinkScriptableData.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01758_ItemLinkScriptableData..txt	1	2
1759	MergePuzzle	ItemLinkScriptableData	class	public class ItemLinkScriptableData : ScriptableObject // TypeDefIndex: 1759	MergePuzzle/ItemLinkScriptableData.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01759_ItemLinkScriptableData.txt	6	4
1760	MergePuzzle	NewSpawnerConfig	class	public class NewSpawnerConfig : FeatureConfigBase // TypeDefIndex: 1760	MergePuzzle/NewSpawnerConfig.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01760_NewSpawnerConfig.txt	1	1
1764		BoardEvent.Move	struct	public struct BoardEvent.Move : IEvent // TypeDefIndex: 1764	MergePuzzle/BoardEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01764_BoardEvent.Move.txt	2	0
1765		BoardEvent.RevertMove	struct	public struct BoardEvent.RevertMove : IEvent // TypeDefIndex: 1765	MergePuzzle/BoardEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01765_BoardEvent.RevertMove.txt	2	0
1766		BoardEvent.BubbleTimeFinish	struct	public struct BoardEvent.BubbleTimeFinish : IEvent // TypeDefIndex: 1766	MergePuzzle/BoardEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01766_BoardEvent.BubbleTimeFinish.txt	3	0
1767		BoardEvent.BubbleDestroyed	struct	public struct BoardEvent.BubbleDestroyed : IEvent // TypeDefIndex: 1767	MergePuzzle/BoardEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01767_BoardEvent.BubbleDestroyed.txt	1	0
1768		BoardEvent.JellyDestroyed	struct	public struct BoardEvent.JellyDestroyed : IEvent // TypeDefIndex: 1768	MergePuzzle/BoardEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01768_BoardEvent.JellyDestroyed.txt	1	0
1769		BoardEvent.PreMergeParticleActive	struct	public struct BoardEvent.PreMergeParticleActive : IEvent // TypeDefIndex: 1769	MergePuzzle/BoardEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01769_BoardEvent.PreMergeParticleActive.txt	1	0
1770		BoardEvent.InventoryParticleActive	struct	public struct BoardEvent.InventoryParticleActive : IEvent // TypeDefIndex: 1770	MergePuzzle/BoardEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01770_BoardEvent.InventoryParticleActive.txt	1	0
1771		BoardEvent.AnimationLoopException	struct	public struct BoardEvent.AnimationLoopException : IEvent // TypeDefIndex: 1771	MergePuzzle/BoardEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01771_BoardEvent.AnimationLoopException.txt	1	0
1772		BoardEvent.PickBoxItemSelection	struct	public struct BoardEvent.PickBoxItemSelection : IEvent // TypeDefIndex: 1772	MergePuzzle/BoardEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01772_BoardEvent.PickBoxItemSelection.txt	2	0
1773		BoardEvent.MergeStart	struct	public struct BoardEvent.MergeStart : IEvent // TypeDefIndex: 1773	MergePuzzle/BoardEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01773_BoardEvent.MergeStart.txt	3	0
1774		BoardEvent.Merge	struct	public struct BoardEvent.Merge : IEvent // TypeDefIndex: 1774	MergePuzzle/BoardEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01774_BoardEvent.Merge.txt	3	0
1775		BoardEvent.MergeCompleted	struct	public struct BoardEvent.MergeCompleted : IEvent // TypeDefIndex: 1775	MergePuzzle/BoardEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01775_BoardEvent.MergeCompleted.txt	1	0
1776		BoardEvent.MergeChargeWithChargeable	struct	public struct BoardEvent.MergeChargeWithChargeable : IEvent // TypeDefIndex: 1776	MergePuzzle/BoardEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01776_BoardEvent.MergeChargeWithChargeable.txt	2	0
1777		BoardEvent.Swap	struct	public struct BoardEvent.Swap : IEvent // TypeDefIndex: 1777	MergePuzzle/BoardEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01777_BoardEvent.Swap.txt	2	0
1778		BoardEvent.ShowItemInfo	struct	public struct BoardEvent.ShowItemInfo : IEvent // TypeDefIndex: 1778	MergePuzzle/BoardEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01778_BoardEvent.ShowItemInfo.txt	1	0
1779		BoardEvent.ActiveInfoItemChange	struct	public struct BoardEvent.ActiveInfoItemChange : IEvent // TypeDefIndex: 1779	MergePuzzle/BoardEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01779_BoardEvent.ActiveInfoItemChange.txt	0	0
1780		BoardEvent.ClearSelectedPosition	struct	public struct BoardEvent.ClearSelectedPosition : IEvent // TypeDefIndex: 1780	MergePuzzle/BoardEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01780_BoardEvent.ClearSelectedPosition.txt	2	0
1781		BoardEvent.InitializeInventory	struct	public struct BoardEvent.InitializeInventory : IEvent // TypeDefIndex: 1781	MergePuzzle/BoardEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01781_BoardEvent.InitializeInventory.txt	4	0
1782		BoardEvent.InitializeBoard	struct	public struct BoardEvent.InitializeBoard : IEvent // TypeDefIndex: 1782	MergePuzzle/BoardEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01782_BoardEvent.InitializeBoard.txt	8	0
1783		BoardEvent.ScrollableItemDestroy	struct	public struct BoardEvent.ScrollableItemDestroy : IEvent // TypeDefIndex: 1783	MergePuzzle/BoardEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01783_BoardEvent.ScrollableItemDestroy.txt	1	0
1784		BoardEvent.SellItemDestroyed	struct	public struct BoardEvent.SellItemDestroyed : IEvent // TypeDefIndex: 1784	MergePuzzle/BoardEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01784_BoardEvent.SellItemDestroyed.txt	0	0
1785		BoardEvent.UpdateScrollableUI	struct	public struct BoardEvent.UpdateScrollableUI : IEvent // TypeDefIndex: 1785	MergePuzzle/BoardEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01785_BoardEvent.UpdateScrollableUI.txt	0	0
1786		BoardEvent.UpdateScrollableItemsClickableStatus	struct	public struct BoardEvent.UpdateScrollableItemsClickableStatus : IEvent // TypeDefIndex: 1786	MergePuzzle/BoardEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01786_BoardEvent.UpdateScrollableItemsClickableStatus.txt	1	0
1787		BoardEvent.UpdateScrollableAreaScrolltatus	struct	public struct BoardEvent.UpdateScrollableAreaScrolltatus : IEvent // TypeDefIndex: 1787	MergePuzzle/BoardEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01787_BoardEvent.UpdateScrollableAreaScrolltatus.txt	1	0
1788		BoardEvent.RetryAddressableDownload	struct	public struct BoardEvent.RetryAddressableDownload : IEvent // TypeDefIndex: 1788	MergePuzzle/BoardEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01788_BoardEvent.RetryAddressableDownload.txt	0	0
1789		BoardEvent.AddToInventory	struct	public struct BoardEvent.AddToInventory : IEvent // TypeDefIndex: 1789	MergePuzzle/BoardEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01789_BoardEvent.AddToInventory.txt	3	0
1790		BoardEvent.RemoveFromInventory	struct	public struct BoardEvent.RemoveFromInventory : IEvent // TypeDefIndex: 1790	MergePuzzle/BoardEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01790_BoardEvent.RemoveFromInventory.txt	4	0
1791		BoardEvent.RemoveFromRewardUI	struct	public struct BoardEvent.RemoveFromRewardUI : IEvent // TypeDefIndex: 1791	MergePuzzle/BoardEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01791_BoardEvent.RemoveFromRewardUI.txt	2	0
1792		BoardEvent.RemoveLastRewardFromRewardArea	struct	public struct BoardEvent.RemoveLastRewardFromRewardArea : IEvent // TypeDefIndex: 1792	MergePuzzle/BoardEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01792_BoardEvent.RemoveLastRewardFromRewardArea.txt	2	0
1793		BoardEvent.UpdateLastRewardUIFromRewardArea	struct	public struct BoardEvent.UpdateLastRewardUIFromRewardArea : IEvent // TypeDefIndex: 1793	MergePuzzle/BoardEvent.cs	主棋盘、物品、生成/消耗、任务、存档或直接依赖	code/Il2CppDumper/type_blocks/01793_BoardEvent.UpdateLastRewardUIFromRewardArea.txt	0	0
